code,股票代码,所属概念,所属概念数量,market_code
605128,605128.SH,人形机器人;华为汽车;新能源汽车;机器人概念;高铁;华为概念;沪股通,7.0,17
603663,603663.SH,小金属概念;稀土永磁;芯片概念;宁德时代概念;固态电池;氢能源;专精特新;一体化压铸;核电;回购增持再贷款概念;海峡两岸;沪股通;融资融券,13.0,17
301298,301298.SZ,人民币贬值受益;新型工业化;减速器;新能源汽车;高铁;机器视觉;融资融券,7.0,33
603595,603595.SH,新能源汽车;ST板块;光伏概念;宁德时代概念;消费电子概念;无线充电;第三代半导体;无线耳机;苹果概念;富士康概念,10.0,22
300826,300826.SZ,地下管网;新型城镇化;水利;房屋检测;土壤修复;数字孪生;碳中和;智慧城市;数字经济;高铁;机器人概念;空间计算;数据要素;鸿蒙概念;时空大数据;元宇宙;华为概念;军工;东数西算(算力);卫星导航,20.0,33
600771,600771.SH,白酒概念;医药电商;阿尔茨海默概念;创新药;国企改革;融资融券;沪股通,7.0,17
000066,000066.SZ,国产操作系统;信创;AI PC;中国AI 50;数据安全;华为鲲鹏;网络安全;量子科技;东数西算(算力);卫星导航;百度概念;车联网(车路协同);商业航天;军民融合;5G;华为概念;智慧城市;区块链;人工智能;军工;数字经济;数据中心;DeepSeek概念;汽车电子;芯片概念;消费电子概念;液冷服务器;粤港澳大湾区;海工装备;智能电网;锂电池概念;央企国企改革;国企改革;钠离子电池;深股通;中字头股票;融资融券,37.0,33
603858,603858.SH,仿制药一致性评价;流感;医药电商;创新药;肝炎概念;生物疫苗;医美概念;医疗器械概念;参股银行;回购增持再贷款概念;融资融券;沪股通,12.0,17
002078,002078.SZ,代糖概念;一带一路;深股通;融资融券,4.0,33
603025,603025.SH,新型工业化;芯片概念;机器人概念;5G;东数西算(算力);华为概念;国产操作系统;工业互联网;网络安全;量子科技;人工智能;华为鲲鹏;DeepSeek概念;数字经济;京津冀一体化;回购增持再贷款概念;国企改革;沪股通;融资融券,19.0,17
603107,603107.SH,中俄贸易概念;上海自贸区;新能源汽车;一带一路;国企改革;汽车热管理;百度概念;沪股通;融资融券,9.0,17
301028,301028.SZ,比亚迪概念;专精特新;核电;海峡两岸;福建自贸区;雅下水电概念;深股通;融资融券,8.0,33
301068,301068.SZ,固废处理;融资融券,2.0,33
603639,603639.SH,化肥;生态农业;乡村振兴;一带一路;DeepSeek概念;沪股通;融资融券,7.0,17
301206,301206.SZ,代糖概念;合成生物;专精特新;人民币贬值受益;绿色电力;新型工业化;深股通;融资融券,8.0,33
300910,300910.SZ,人民币贬值受益;深股通;融资融券,3.0,33
300856,300856.SZ,人民币贬值受益;融资融券;深股通,3.0,33
301552,301552.SZ,医疗器械概念;小米汽车;新能源汽车;专精特新;比亚迪概念;血氧仪;小米概念;特斯拉概念;低空经济;华为概念;军工;军民融合;融资融券,13.0,33
301310,301310.SZ,新能源汽车;比亚迪概念;飞行汽车(eVTOL);人形机器人;机器人概念;专精特新;充电桩;高压快充;军工;储能;核电;光伏概念;宁德时代概念;创投;可控核聚变;深股通;融资融券,17.0,33
300845,300845.SZ,职业教育;数字孪生;人工智能;军民融合;军工信息化;元宇宙;军工;车联网(车路协同);虚拟现实;高铁;大飞机;航空发动机;机器视觉;专精特新;一带一路,15.0,33
300694,300694.SZ,燃料电池;新能源汽车;机器人概念;国企改革;人形机器人;2025年报预增,6.0,33
300800,300800.SZ,雄安新区;污水处理;水利;PM2.5;乡村振兴;专精特新;碳中和;工业互联网;数字孪生;一带一路;人工智能;华为概念;数字乡村;国产操作系统;AI智能体;AI应用,16.0,33
002090,002090.SZ,智能电网;电力物联网;虚拟电厂;风电;换电概念;核电;垃圾分类;储能;光伏建筑一体化;建筑节能;碳中和;氢能源;数据中心;机器人概念;华为概念;智慧城市;安防;5G;人工智能;数字经济;智慧政务;信创;股权转让(并购重组),23.0,33
920806,920806.BJ,融资融券;车联网(车路协同);百度概念;毫米波雷达;机器视觉;机器人概念;智慧城市;新型城镇化;数据要素;国企改革;低空经济;京津冀一体化;ETC,13.0,151
688029,688029.SH,医疗器械概念;沪股通;融资融券,3.0,17
920810,920810.BJ,高端装备;融资融券;机器人概念;智能物流;专精特新,5.0,151
300275,300275.SZ,低空经济;卫星导航;智慧城市;军工;商业航天;工业互联网;物联网;数字经济;人工智能;数据要素;机器人概念;新型工业化;DeepSeek概念;华为盘古;鸿蒙概念;数据安全;华为鲲鹏;ChatGPT概念;华为概念;传感器;AI智能体;华为欧拉;AIGC概念;多模态AI;阿里巴巴概念;无人驾驶;星闪概念;毫米波雷达;专精特新;乡村振兴;PPP概念;西部大开发;中俄贸易概念;污水处理;核电;超级电容;F5G概念;AI应用,38.0,33
603078,603078.SH,光刻胶;先进封装;OLED;芯片概念;专精特新;存储芯片;中芯国际概念;锂电池概念;国企改革;股权转让(并购重组);沪股通;融资融券,12.0,17
002351,002351.SZ,星闪概念;语音技术;电子竞技;人工智能;跨境电商;智能音箱;阿里巴巴概念;智能穿戴;智能医疗;无线耳机;医疗器械概念;消费电子概念;融资融券;深股通,14.0,33
301102,301102.SZ,小红书概念;文化传媒概念;AIGC概念;抖音概念(字节概念);腾讯概念;数据要素;数字经济;华为概念;融资融券,9.0,33
000582,000582.SZ,自由贸易港;国企改革;回购增持再贷款概念;统一大市场;一带一路;西部大开发;冷链物流;乡村振兴;航运概念;安防;机器人概念;华为概念;星闪概念;DeepSeek概念;人工智能;区块链;深股通;融资融券,18.0,33
301370,301370.SZ,医疗器械概念;智能物流;DRG/DIP;国企改革;数据要素;财税数字化;深股通;融资融券,8.0,33
300894,300894.SZ,创投;家用电器;机器人概念;人形机器人;深股通;融资融券,6.0,33
002825,002825.SZ,专精特新;创投;燃料电池;人民币贬值受益;氢能源,5.0,33
688686,688686.SH,传感器;机器视觉;机器人概念;苹果概念;AI应用;粤港澳大湾区;锂电池概念;光伏建筑一体化;融资融券;沪股通,10.0,17
600420,600420.SH,毛发医疗;维生素;芬太尼;仿制药一致性评价;动物疫苗;医药电商;流感;NMN概念;合成生物;创新药;肝炎概念;重组蛋白;幽门螺杆菌概念;猴痘概念;三胎概念;辅助生殖;医美概念;国企改革;央企国企改革;沪股通;DeepSeek概念;虚拟数字人;融资融券,23.0,17
600848,600848.SH,上海国企改革;国企改革;自由贸易港;氢能源;上海自贸区;创投;独角兽概念;融资融券;沪股通,9.0,17
000528,000528.SZ,雅下水电概念;回购增持再贷款概念;国企改革;海工装备;一带一路;水利;核电;西部大开发;农机;高端装备;新型城镇化;中俄贸易概念;风电;无人驾驶;机器人概念;新疆振兴;DeepSeek概念;深股通;融资融券,19.0,33
603266,603266.SH,智能家居;汽车热管理;传感器;机器人概念;低空经济;新能源汽车;无人驾驶;汽车电子;无人机;毫米波雷达;消费电子概念;芯片概念,12.0,17
600267,600267.SH,流感;创新药;仿制药一致性评价;医药电商;减肥药;阿尔茨海默概念;动物疫苗;合成生物;青蒿素;宠物经济;医美概念;智能医疗;国企改革;DeepSeek概念;融资融券;沪股通,16.0,17
002824,002824.SZ,华为手机;汽车热管理;新能源汽车;宁德时代概念;储能;比亚迪概念;消费电子概念;柔性屏(折叠屏);小米概念;2025年报预增;智能家居;华为概念;三胎概念;深股通;融资融券,15.0,33
300999,300999.SZ,养鸡;预制菜;超级品牌;同花顺漂亮100;深股通;融资融券,6.0,33
600529,600529.SH,医疗器械概念;国企改革;股权转让(并购重组);沪股通;融资融券,5.0,17
603348,603348.SH,一体化压铸;两轮车;机器人概念;华为汽车;新能源汽车;特斯拉概念;比亚迪概念;飞行汽车(eVTOL);融资融券;沪股通,10.0,17
603722,603722.SH,丙烯酸;燃料电池;人民币贬值受益;专精特新,4.0,17
002660,002660.SZ,智慧灯杆;换电概念;柔性屏(折叠屏);粤港澳大湾区;机器人概念;充电桩;光伏概念;比亚迪概念;储能;消费电子概念;创投;体育产业;5G;OLED;数字乡村;绿色电力;区块链;第三代半导体;国企改革;知识产权保护,20.0,33
301176,301176.SZ,PCB概念;汽车电子;MiniLED;锂电池概念;融资融券,5.0,33
920896,920896.BJ,2025年报预增;风电;西部大开发;融资融券;减速器;新能源汽车;机器人概念;农机;两轮车;专精特新,10.0,151
603801,603801.SH,智能家居;工业互联网;阿里巴巴概念;沪股通,4.0,17
600356,600356.SH,烟草;黑龙江自贸区;国企改革;2025年报预增,4.0,17
600059,600059.SH,白酒概念;超级品牌;跨境电商;乡村振兴;国企改革;融资融券;回购增持再贷款概念;沪股通,8.0,17
600100,600100.SH,网络安全;华为昇腾;国产操作系统;算力租赁;信创;东数西算(算力);国资云;区块链;ChatGPT概念;AI智能体;鸿蒙概念;在线教育;数据要素;AI语料;AIGC概念;安防;华为概念;智慧城市;DeepSeek概念;人工智能;物联网;数字经济;数据中心;机器视觉;工业互联网;机器人概念;消费电子概念;互联网保险;创投;可控核聚变;核污染防治;工业母机;京津冀一体化;核电;液冷服务器;食品安全;储能;央企国企改革;土壤修复;锂电池概念;国企改革;雄安新区;污水处理;AI应用;参股券商;沪股通;融资融券;股权转让(并购重组),48.0,17
000006,000006.SZ,物业管理;深圳国企改革;新型城镇化;粤港澳大湾区;国企改革;证金持股;深股通;融资融券,8.0,33
002340,002340.SZ,金属钴;金属镍;小金属概念;稀土永磁;金属铜;金属回收;黄金概念;动力电池回收;固态电池;钠离子电池;锂电池概念;宁德时代概念;石墨烯;汽车拆解概念;特斯拉概念;回购增持再贷款概念;比亚迪概念;储能;新能源汽车;氢能源;燃料电池;固废处理;专精特新;一带一路;机器人概念;土壤修复;污水处理;低空经济;垃圾分类;碳中和;粤港澳大湾区;深股通;融资融券,33.0,33
920278,920278.BJ,阿里巴巴概念;跨境电商;融资融券;宠物经济;智能医疗;医疗器械概念;养老概念;人民币贬值受益,8.0,151
605066,605066.SH,智能电网;电力物联网;风电;充电桩;碳中和;储能;工业互联网;数据中心;机器人概念;智能家居;物联网;东数西算(算力);人工智能;AI智能体;虚拟数字人;AI应用,16.0,17
920906,920906.BJ,2025年报预增;高端装备;长安汽车概念;融资融券;机器人概念;比亚迪概念;智能座舱;无人驾驶;新能源汽车,9.0,151
002037,002037.SZ,民爆概念;国企改革;土壤修复;雅下水电概念;一带一路;汽车拆解概念;水利;央企国企改革;西部大开发;新疆振兴;芯片概念;深股通;融资融券,13.0,33
600030,600030.SH,期货概念;证金持股;同花顺漂亮100;沪股通;融资融券;同花顺中特估100,6.0,17
601059,601059.SH,期货概念;京津冀一体化;国企改革;央企国企改革;沪股通;融资融券,6.0,17
920866,920866.BJ,融资融券;粮食概念;玉米;数字经济;农业种植;乡村振兴,6.0,151
002304,002304.SZ,白酒概念;超级品牌;参股券商;证金持股;国企改革;深股通;融资融券,7.0,33
001269,001269.SZ,硅能源;光伏概念;西部大开发;芯片概念;深股通,5.0,33
300298,300298.SZ,智能医疗;民营医院;蚂蚁集团概念;医疗器械概念;跨境电商;AI智能体;DeepSeek概念;人工智能;回购增持再贷款概念;深股通;融资融券,11.0,33
002387,002387.SZ,MicroLED概念;柔性屏(折叠屏);虚拟现实;智能穿戴;OLED;人脸识别;小米概念;汽车电子;消费电子概念;华为手机;芯片概念;绿色电力;深股通;股权转让(并购重组);融资融券,15.0,33
002965,002965.SZ,汽车热管理;人形机器人;华为汽车;新型工业化;小米汽车;新能源汽车;特斯拉概念;比亚迪概念;飞行汽车(eVTOL);小米概念;机器人概念;智能座舱;一体化压铸;机器视觉;5G;无人驾驶;低空经济;液冷服务器;充电桩;华为概念;粤港澳大湾区;数据中心;储能;宁德时代概念;光伏概念;创投;华为数字能源;信创;融资融券;深股通,30.0,33
300956,300956.SZ,小米概念;消费电子概念;人形机器人;机器人概念;专精特新;AI PC;人民币贬值受益;储能;光伏概念;锂电池概念;HJT电池;光伏建筑一体化;固态电池;TOPCON电池;绿色电力;融资融券,16.0,33
002996,002996.SZ,金属回收;回购增持再贷款概念;西部大开发;碳中和;一体化压铸;2025年报预增;新能源汽车;比亚迪概念;专精特新;长安汽车概念;深股通,11.0,33
002199,002199.SZ,ST板块;股权转让(并购重组),2.0,33
600663,600663.SH,物业管理;参股券商;证金持股;养老概念;国企改革;创投;上海自贸区;沪股通;融资融券,9.0,17
002282,002282.SZ,雄安新区;绿色电力;中俄贸易概念;一带一路;高铁;国企改革,6.0,33
301371,301371.SZ,网红经济;医美概念;合成生物;重组蛋白;医疗器械概念;NMN概念;黑龙江自贸区;深股通;融资融券,9.0,33
301128,301128.SZ,富士康概念;液冷服务器;PCB概念;苹果概念;共封装光学(CPO);华为手机;人形机器人;华为海思概念股;比亚迪概念;柔性屏(折叠屏);芯片概念;新能源汽车;高端装备;华为汽车;消费电子概念;新型工业化;无人机;华为数字能源;军工;数据中心;机器人概念;无人驾驶;华为概念;虚拟现实;粤港澳大湾区;人工智能;深股通;融资融券,28.0,33
002073,002073.SZ,锂电池概念;工业互联网;固态电池;宁德时代概念;智能物流;物联网;传感器;机器视觉;一带一路;参股银行;绿色电力;数字经济;生物质能发电;知识产权保护;证金持股;深股通;融资融券,17.0,33
688410,688410.SH,2025年报预增;医疗器械概念;智能医疗;专精特新;西部大开发;融资融券,6.0,17
601155,601155.SH,物业管理;装配式建筑;养老概念;沪股通;融资融券,5.0,17
001287,001287.SZ,存储芯片;MCU芯片;国家大基金持股;芯片概念;华为海思概念股;消费电子概念;无线耳机;汽车电子;小米概念;富士康概念;智能座舱;毫米波雷达;星闪概念;英伟达概念;人形机器人;WiFi 6;比亚迪概念;小米汽车;机器视觉;机器人概念;新能源汽车;物联网;低空经济;卫星导航;语音技术;智能家居;长安汽车概念;粤港澳大湾区;储能;网络安全;核污染防治;充电桩;智能物流;人工智能;数据要素;智能电网;DeepSeek概念;央企国企改革;跨境电商;国企改革;乡村振兴;深股通;中字头股票;融资融券,44.0,33
