code,所属概念,所属概念数量,market_code,股票代码
300696,成飞概念;航空发动机;大飞机;军民融合;军工;无人机;低空经济;3D打印;创投;西部大开发;融资融券;深股通,12,33,300696.SZ
600563,超级电容;高压快充;光伏概念;新能源汽车;储能;柔性直流输电;特高压;人形机器人;海峡两岸;军工;福建自贸区;沪股通;融资融券;证金持股,14,17,600563.SH
301507,医药电商;毛发医疗;医美概念;维生素;医疗器械概念;共同富裕示范区;深股通;融资融券,8,33,301507.SZ
000524,冰雪产业;旅游概念;IP经济(谷子经济);免税店;体育产业;露营经济;预制菜;广东自贸区;物业管理;NFT概念;乡村振兴;养老概念;DeepSeek概念;AI智能体;国企改革;人工智能;粤港澳大湾区;低空经济;AI应用;股权转让(并购重组);深股通;融资融券,22,33,000524.SZ
301262,短剧游戏;文化传媒概念;在线教育;AIGC概念;智慧政务;数字乡村;抖音概念(字节概念);数字经济;DeepSeek概念;旅游概念;人工智能;数字孪生;人脸识别;养老概念;语音技术;虚拟现实;东数西算(算力);宠物经济;国企改革;深股通;融资融券,21,33,301262.SZ
601012,BC电池;TOPCON电池;钙钛矿电池;HJT电池;硅能源;光伏概念;光伏建筑一体化;储能;同花顺漂亮100;氢能源;特斯拉概念;西部大开发;华为概念;绿色电力;百度概念;证金持股;沪股通;融资融券,18,17,601012.SH
000528,雅下水电概念;新疆振兴;国企改革;水利;新型城镇化;西部大开发;回购增持再贷款概念;中俄贸易概念;一带一路;核电;农机;海工装备;风电;DeepSeek概念;无人驾驶;机器人概念;高端装备;深股通;融资融券,19,33,000528.SZ
001236,期货概念;创投;国企改革;深股通,4,33,001236.SZ
603105,虚拟电厂;光伏建筑一体化;光伏概念;绿色电力;储能;充电桩;回购增持再贷款概念;长三角一体化;共同富裕示范区;沪股通;融资融券,11,17,603105.SH
603535,自由贸易港;航运概念;统一大市场;跨境电商;无人驾驶;智能物流;粤港澳大湾区;数字经济;物联网;拼多多概念;低空经济;抖音概念(字节概念);阿里巴巴概念;沪股通,14,17,603535.SH
301469,烟草;医疗器械概念;食品安全;回购增持再贷款概念;参股银行;融资融券,6,33,301469.SZ
688800,铜缆高速连接;5G;毫米波雷达;数据中心;比亚迪概念;特斯拉概念;人形机器人;新能源汽车;专精特新;高压快充;机器人概念;充电桩;储能;飞行汽车(eVTOL);卫星导航;军工;光伏概念;换电概念;低空经济;军民融合;医疗器械概念;商业航天;沪股通;融资融券,24,17,688800.SH
603909,福建自贸区;海峡两岸;新型城镇化;房屋检测;新疆振兴;水利;国企改革;智慧城市;人工智能,9,17,603909.SH
002822,ST板块;新型城镇化;物业管理;PPP概念;装配式建筑;医疗器械概念;光伏建筑一体化;乡村振兴;粤港澳大湾区;风电;数字货币;区块链;光伏概念;华为概念;算力租赁;数据中心;东数西算(算力),17,33,002822.SZ
600649,租售同权;物业管理;新型城镇化;上海国企改革;参股银行;参股券商;国企改革;沪股通;融资融券;宁德时代概念,10,17,600649.SH
688111,智谱AI;云办公;AI智能体;云计算;信创;鸿蒙概念;腾讯概念;中国AI 50;DeepSeek概念;人工智能;华为概念;小米概念;同花顺漂亮100;AI应用;沪股通;融资融券,16,17,688111.SH
300522,光刻胶;染料;石墨烯;固态电池;储能;PCB概念;5G;股权转让(并购重组),8,33,300522.SZ
920422,融资融券;人民币贬值受益,2,151,920422.BJ
600456,大飞机;航空发动机;商业航天;国产航母;军工;无人机;海工装备;核电;3D打印;西部大开发;国企改革;燃料电池;回购增持再贷款概念;小金属概念;苹果概念;融资融券;沪股通,17,17,600456.SH
301057,一带一路;宠物经济;跨境电商;专精特新;融资融券,5,33,301057.SZ
300193,人民币贬值受益;机器人概念,2,33,300193.SZ
603382,注册制次新股;绿色电力;工业互联网;数字经济;新股与次新股;融资融券,6,17,603382.SH
601717,汽车热管理;风电;华为汽车;新能源汽车;中俄贸易概念;煤炭概念;回购增持再贷款概念;储能;长安汽车概念;比亚迪概念;高铁;机器人概念;沪股通;融资融券;军工;华为概念;DeepSeek概念,17,17,601717.SH
688329,医疗器械概念;智能医疗;人工智能;DeepSeek概念;专精特新;低空经济;融资融券,7,17,688329.SH
301399,空气能热泵;家用电器;数据中心;专精特新;融资融券,5,33,301399.SZ
002106,柔性屏(折叠屏);汽车电子;粤港澳大湾区;新能源汽车;人民币贬值受益;小米概念;消费电子概念;电子纸;石墨烯;绿色电力;华为概念;海峡两岸;深股通;融资融券,14,33,002106.SZ
300514,虚拟电厂;智能电网;电力物联网;充电桩;智能家居;粤港澳大湾区;智慧灯杆;物联网;传感器;芯片概念;5G,11,33,300514.SZ
301035,草甘膦;回购增持再贷款概念;2025年报预增;人民币贬值受益;深股通;融资融券,6,33,301035.SZ
001296,军工;3D打印;西部大开发;长安汽车概念;页岩气;固废处理,6,33,001296.SZ
002666,金属回收;燃料电池;创投;长安汽车概念;储能;有机硅概念;新能源汽车;核电;比亚迪概念;特斯拉概念;小米汽车;汽车热管理;职业教育,13,33,002666.SZ
301370,医疗器械概念;国企改革;智能物流;DRG/DIP;数据要素;财税数字化;深股通;融资融券,8,33,301370.SZ
001369,锂电池概念;碳中和;光伏概念;西部大开发;专精特新;注册制次新股;新股与次新股;融资融券,8,33,001369.SZ
301367,医疗器械概念;京津冀一体化;机器人概念;人民币贬值受益;深股通;融资融券,6,33,301367.SZ
603556,智能电网;电力物联网;光伏概念;充电桩;储能;一带一路;人民币贬值受益;物联网;DeepSeek概念;沪股通;融资融券,11,17,603556.SH
688766,存储芯片;MCU芯片;芯片概念;汽车电子;小米概念;华为概念;融资融券;沪股通,8,17,688766.SH
000935,CRO概念;水泥概念;减肥药;西部大开发;职业教育;创投;辅助生殖;深股通;融资融券,9,33,000935.SZ
002283,高端装备;减速器;回购增持再贷款概念;绿色电力;新能源汽车;机器人概念;工业互联网;比亚迪概念;深股通;融资融券,10,33,002283.SZ
600807,物业管理;生态农业;猴痘概念;基因测序;国企改革;医疗器械概念,6,17,600807.SH
300018,柔性直流输电;特高压;专精特新;智能电网;电力物联网;2025年报预增;医疗器械概念;抽水蓄能;血氧仪;核电;基因测序;水利;智能医疗;家庭医生;融资融券,15,33,300018.SZ
603400,注册制次新股;人民币贬值受益;智能家居;充电桩;机器人概念;储能;新能源汽车;汽车电子;消费电子概念;锂电池概念;新股与次新股;融资融券,12,17,603400.SH
301053,新型工业化;专精特新;一带一路;融资融券,4,33,301053.SZ
002238,短剧游戏;文化传媒概念;在线教育;虚拟数字人;国资云;数据要素;智慧政务;AI智能体;腾讯概念;网络安全;智慧城市;算力租赁;足球概念;国企改革;数据中心;5G;深股通;融资融券,18,33,002238.SZ
600444,光热发电;可控核聚变;核电;海工装备;污水处理;水利;氢能源;央企国企改革;国企改革;机器人概念;数据中心;芯片概念;锂电池概念;动力电池回收;盐湖提锂,15,17,600444.SH
301335,宠物经济;跨境电商;一带一路;股权转让(并购重组);融资融券,5,33,301335.SZ
002540,大飞机;军工;商业航天;3D打印;新能源汽车;汽车热管理;比亚迪概念;深股通,8,33,002540.SZ
603161,回购增持再贷款概念;燃料电池;氢能源;人民币贬值受益;一带一路;新能源汽车;长安汽车概念;比亚迪概念;华为汽车,9,17,603161.SH
605208,减速器;汽车热管理;一体化压铸;人形机器人;长安汽车概念;新能源汽车;比亚迪概念;机器人概念;一带一路;金属回收;融资融券,11,17,605208.SH
000417,啤酒概念;农村电商;统一大市场;参股银行;黄金概念;乡村振兴;冷链物流;国企改革;证金持股;创投;跨境电商;充电桩;养老概念;互联网金融;融资融券;人工智能;虚拟数字人,17,33,000417.SZ
688207,MLOps概念;多模态AI;华为昇腾;AI智能体;智慧政务;数据要素;元宇宙;空间计算;人脸识别;人工智能;DeepSeek概念;虚拟现实;智慧城市;车联网(车路协同);华为概念;互联网金融;机器视觉;智能穿戴;无人机;无人驾驶;AI PC;军工;体育产业;机器人概念;高铁;融资融券,26,17,688207.SH
603258,手机游戏;网络游戏;电子竞技;AIGC概念;AI智能体;创投;虚拟现实;沪股通,8,17,603258.SH
300062,智能电网;福建自贸区;海峡两岸;高压快充;绿色电力;光伏概念;锂电池概念;充电桩;储能;高铁;宁德时代概念;一带一路;新能源汽车;机器人概念;股权转让(并购重组),15,33,300062.SZ
603717,生态农业;特色小镇;雄安新区;PPP概念;乡村振兴;猪肉;绿色电力;西部大开发;钠离子电池;锂电池概念;氟化工概念,11,17,603717.SH
002747,人形机器人;新型工业化;工业母机;机器人概念;机器视觉;长安汽车概念;工业互联网;比亚迪概念;高端装备;农机;专精特新;智能医疗;宁德时代概念;光伏概念;医疗器械概念;养老概念;深股通;融资融券,18,33,002747.SZ
001309,存储芯片;中芯国际概念;AI PC;共封装光学(CPO);2025年报预增;芯片概念;汽车电子;智能穿戴;专精特新;人民币贬值受益;数据中心;粤港澳大湾区;人工智能;融资融券;深股通,15,33,001309.SZ
000716,粮食概念;农业种植;网红经济;乡村振兴;跨境电商;PPP概念;养老概念;国企改革;西部大开发;一带一路;储能;新能源汽车;锂电池概念;股权转让(并购重组);深股通;融资融券,16,33,000716.SZ
002418,动力电池回收;石墨烯;超级电容;锂电池概念;储能;液冷服务器;氢能源;充电桩;数据中心;新能源汽车;东数西算(算力);空气能热泵;汽车热管理;算力租赁;家用电器;无人驾驶,16,33,002418.SZ
920523,安防;专精特新;融资融券;人民币贬值受益;锂电池概念,5,151,920523.BJ
300143,脑机接口;高压氧舱;智能医疗;AI智能体;人工智能;养老概念;DeepSeek概念;医疗器械概念;医美概念;民营医院;物联网;创投;机器人概念;AI应用;融资融券;深股通,16,33,300143.SZ
300929,污水处理;雄安新区;PPP概念;净水概念;医疗废物处理;乡村振兴;水利;氢能源;储能;专精特新;人工智能;融资融券,12,33,300929.SZ
301273,专精特新;新型工业化;低空经济;稀土永磁;芯片概念;融资融券,6,33,301273.SZ
301006,专精特新;物联网;融资融券,3,33,301006.SZ
600276,减肥药;细胞免疫治疗;创新药;辅助生殖;仿制药一致性评价;眼科医疗;沪股通;融资融券;同花顺漂亮100;证金持股,10,17,600276.SH
300805,AIGC概念;拼多多概念;AI智能体;阿里巴巴概念;跨境电商;华为概念;网约车;AI应用;新能源汽车,9,33,300805.SZ
002303,人造肉;绿色电力;一带一路;预制菜;工业大麻;海峡两岸;军民融合;区块链;深股通;融资融券,10,33,002303.SZ
300365,职业教育;京津冀一体化;智慧城市;水利;数字经济;时空大数据;养老概念;在线教育;碳中和;空间计算;数据要素;智慧政务;人工智能;DeepSeek概念;碳交易;物联网;光伏建筑一体化;低空经济;一带一路;鸿蒙概念;信创;华为概念;电力物联网;换电概念;无人机;工业互联网;AIGC概念;智能电网;数据中心;虚拟电厂;MLOps概念;氢能源;华为数字能源;机器视觉;燃料电池;储能;特高压;柔性直流输电;AI应用,39,33,300365.SZ
600405,换电概念;雄安新区;充电桩;氢能源;中俄贸易概念;光伏概念;储能;燃料电池;高压快充;新能源汽车;数据中心;东数西算(算力);华为概念;腾讯概念;百度概念;阿里巴巴概念;5G;融资融券,18,17,600405.SH
002738,金属铜;小金属概念;动力电池回收;锂电池概念;金属回收;稀土永磁;特斯拉概念;一带一路;融资融券;深股通,10,33,002738.SZ
300400,先进封装;富士康概念;MicroLED概念;PCB概念;OLED;第三代半导体;柔性屏(折叠屏);芯片概念;MiniLED;消费电子概念;比亚迪概念;新型工业化;机器视觉;华为概念;人工智能;深股通,16,33,300400.SZ
002917,新疆振兴;一带一路;空气能热泵;雅下水电概念;粤港澳大湾区;民爆概念;机器人概念;工业互联网;新型工业化;机器视觉;军工;人工智能;军民融合;虚拟现实;芯片概念,15,33,002917.SZ
300569,风电;绿色电力;海工装备;光伏概念;国企改革;回购增持再贷款概念;横琴新区;融资融券;深股通,9,33,300569.SZ
601138,同花顺果指数;共封装光学(CPO);富士康概念;英伟达概念;液冷服务器;苹果概念;5G;芯片概念;数据中心;海峡两岸;新能源汽车;同花顺新质50;同花顺出海50;机器人概念;东数西算(算力);虚拟现实;物联网;工业互联网;算力租赁;创投;阿里巴巴概念;同花顺漂亮100;云计算;智慧城市;人工智能;医疗器械概念;沪股通;融资融券,28,17,601138.SH
301356,人民币贬值受益;参股银行;融资融券,3,33,301356.SZ
300556,在线教育;文化传媒概念;虚拟数字人;智慧政务;元宇宙;抖音概念(字节概念);数据要素;AIGC概念;云计算;空间计算;阿里巴巴概念;数字经济;职业教育;智慧城市;人工智能;时空大数据;数字孪生;虚拟现实;东数西算(算力);华为概念;MR(混合现实);粤港澳大湾区;机器视觉;雄安新区;商业航天;大飞机;苹果概念,27,33,300556.SZ
600104,超级品牌;证金持股;参股银行;同花顺漂亮100;国企改革;上海国企改革;换电概念;网约车;燃料电池;一带一路;华为汽车;动力电池回收;足球概念;新能源汽车;无人驾驶;沪股通;融资融券;独角兽概念;车联网(车路协同);DeepSeek概念;固态电池;宁德时代概念;华为概念;2025年报预增,24,17,600104.SH
300631,盐湖提锂;稀土永磁;锂电池概念;固态电池;净水概念;光伏概念;污水处理;垃圾分类;专精特新,9,33,300631.SZ
688190,无线充电;新能源汽车;专精特新;央企国企改革;国企改革;沪股通;融资融券,7,17,688190.SH
002137,文化传媒概念;数字经济;物联网;区块链;智能家居;粤港澳大湾区;网红经济;抖音概念(字节概念);华为概念;人民币贬值受益;新能源汽车;5G;汽车电子;智能穿戴;光伏概念;消费电子概念;无线耳机;芯片概念;先进封装;深股通,20,33,002137.SZ
603170,预制菜;沪股通,2,17,603170.SH
920066,新能源汽车;专精特新;家用电器;融资融券,4,151,920066.BJ
600640,Sora概念(文生视频);虚拟数字人;智谱AI;AIGC概念;NFT概念;多模态AI;短剧游戏;云游戏;手机游戏;在线教育;AI智能体;云计算;抖音概念(字节概念);元宇宙;文化传媒概念;空间计算;阿里巴巴概念;人工智能;DeepSeek概念;数字经济;数字孪生;IP经济(谷子经济);虚拟现实;华为概念;旅游概念;创投;机器人概念;央企国企改革;AI眼镜;国企改革;AI应用;融资融券;沪股通,33,17,600640.SH
300750,钠离子电池;固态电池;动力电池回收;同花顺出海50;宁德时代概念;锂电池概念;储能;特斯拉概念;换电概念;同花顺漂亮100;新能源汽车;小米汽车;华为汽车;长安汽车概念;同花顺新质50;融资融券;深股通,17,33,300750.SZ
002686,化债概念(AMC概念);水利;国企改革;海工装备;高压快充;新能源汽车;长安汽车概念;专精特新;数据中心;军工;汽车电子;阿里巴巴概念,12,33,002686.SZ
301558,AIGC概念;AI智能体;知识产权保护;多模态AI;DeepSeek概念;人工智能;跨境电商;粤港澳大湾区;智能物流;人民币贬值受益;深股通;融资融券,12,33,301558.SZ
002633,国企改革;风电;股权转让(并购重组),3,33,002633.SZ
300021,新疆振兴;新型城镇化;PPP概念;土壤修复;乡村振兴;地下管网;农业种植;水利;污水处理;生态农业;光伏建筑一体化;京津冀一体化;土地流转;西部大开发;一带一路;粮食概念;数字孪生;雅下水电概念;数字经济;智慧城市;数字乡村;DeepSeek概念;物联网;人工智能;机器人概念;华为概念;数据安全;鸿蒙概念;云计算;AI应用,30,33,300021.SZ
601011,煤炭概念;煤化工概念;石墨电极;石墨烯;黑龙江自贸区;碳中和;氢能源;锂电池概念;消费电子概念;AI眼镜;沪股通;融资融券,12,17,601011.SH
688113,新能源汽车;华为汽车;专精特新;比亚迪概念;小米汽车;航空发动机;小米概念;军工;融资融券,9,17,688113.SH
603669,阿尔茨海默概念;流感;民营医院;仿制药一致性评价;创新药;CRO概念;西部大开发,7,17,603669.SH
601113,,0,17,601113.SH
603922,新能源汽车;动力电池回收,2,17,603922.SH
605258,汽车电子;PCB概念;毫米波雷达;5G,4,17,605258.SH
003022,钠离子电池;固态电池;锂电池概念;POE胶膜;HJT电池;光伏概念;PEEK材料;可降解塑料;环氧丙烷;芯片概念;光刻胶;融资融券;深股通,13,33,003022.SZ
605088,华为汽车;人形机器人;机器人概念;新能源汽车;人民币贬值受益;回购增持再贷款概念;DeepSeek概念;储能;锂电池概念;固态电池;沪股通,11,17,605088.SH
920175,中俄贸易概念;融资融券;3D打印;石墨电极;光伏概念;专精特新;风电;燃料电池;芯片概念,9,151,920175.BJ
000519,军民融合;军工;无人机;央企国企改革;商业航天;国企改革;培育钻石;新能源汽车;冷链物流;同花顺中特估100;芯片概念;中字头股票;深股通;融资融券,14,33,000519.SZ
301557,碳纤维;风电;海工装备;注册制次新股;军工;专精特新;无人机;新股与次新股;融资融券,9,33,301557.SZ
300302,存储芯片;芯片概念;卫星导航;数据中心;专精特新;军工;军工信息化;信创;数据安全;国产操作系统;云计算;深股通;融资融券,13,33,300302.SZ
605108,预制菜;网红经济;沪股通,3,17,605108.SH
002597,代糖概念;煤化工概念;生物质能发电;合成生物;锂电池概念;固态电池;光伏概念;深股通;融资融券,9,33,002597.SZ
000812,物业管理;信托概念;参股券商;民营医院;烟草;西部大开发;创投;职业教育;在线教育;融资融券,10,33,000812.SZ
600559,白酒概念;国企改革;京津冀一体化;沪股通;融资融券,5,17,600559.SH
920005,智能穿戴;AI眼镜;海峡两岸;专精特新;消费电子概念;汽车热管理;新股与次新股;融资融券;新能源汽车,9,151,920005.BJ
002126,人形机器人;汽车热管理;液冷服务器;特斯拉概念;小米汽车;华为汽车;新能源汽车;比亚迪概念;小米概念;长安汽车概念;机器人概念;宁德时代概念;燃料电池;数据中心;储能;工业互联网;充电桩;氢能源;低空经济;回购增持再贷款概念;东数西算(算力);深股通;创投;融资融券,24,33,002126.SZ
002752,福建自贸区;海峡两岸;IP经济(谷子经济);储能;抖音概念(字节概念);新能源汽车;深股通,7,33,002752.SZ
600875,抽水蓄能;可控核聚变;超超临界发电;核电;风电;光热发电;光伏概念;氢能源;储能;燃料电池;雅下水电概念;高端装备;新能源汽车;西部大开发;央企国企改革;国企改革;工业互联网;沪股通;融资融券;乡村振兴;人工智能;DeepSeek概念;ChatGPT概念,23,17,600875.SH
688203,专精特新;3D打印;可降解塑料;国企改革;融资融券,5,17,688203.SH
600703,第三代半导体;MicroLED概念;汽车芯片;MiniLED;芯片概念;AI眼镜;消费电子概念;小米概念;苹果概念;比亚迪概念;国家大基金持股;卫星导航;商业航天;华为汽车;新能源汽车;共封装光学(CPO);5G;无人驾驶;光伏概念;充电桩;海峡两岸;福建自贸区;数据中心;金属回收;同花顺漂亮100;沪股通;融资融券,27,17,600703.SH
300158,流感;肝炎概念;仿制药一致性评价;创新药;医药电商;维生素;毛发医疗;医美概念;农业种植;乡村振兴;土地流转;融资融券;深股通,13,33,300158.SZ
300013,统一大市场;跨境电商;智能物流;冷链物流;一带一路;物联网;国企改革;车联网(车路协同);比亚迪概念;卫星导航;摘帽;股权转让(并购重组),12,33,300013.SZ
300014,钠离子电池;固态电池;盐湖提锂;锂电池概念;两轮车;储能;新型烟草(电子烟);智能电网;燃料电池;无线耳机;新能源汽车;氢能源;同花顺漂亮100;飞行汽车(eVTOL);小米概念;人形机器人;长安汽车概念;脑机接口;机器人概念;华为概念;粤港澳大湾区;无人机;低空经济;深股通;融资融券;安防;商业航天,27,33,300014.SZ
301318,人脸识别;物联网;粤港澳大湾区;人工智能;跨境电商;在线教育;腾讯概念;信创;云办公;消费电子概念;一带一路;AI应用;融资融券,13,33,301318.SZ
002514,医疗废物处理;污水处理;换电概念;碳中和;充电桩;HJT电池;钙钛矿电池;一带一路;光伏概念;智能电网;TOPCON电池;高端装备;华为数字能源;养老概念;储能;高压快充;机器人概念;新能源汽车;工业母机;华为概念;芯片概念;人形机器人;深股通,23,33,002514.SZ
002138,PCB概念;汽车电子;5G;无线充电;芯片概念;消费电子概念;小米概念;AI眼镜;传感器;数据中心;智能穿戴;新能源汽车;6G概念;无人机;华为概念;物联网;储能;光伏概念;燃料电池;移动支付;创投;回购增持再贷款概念;固态电池;深股通;融资融券,25,33,002138.SZ
002945,互联网金融;创投;西部大开发;融资融券;深股通,5,33,002945.SZ
002785,俄乌冲突概念;盐湖提锂;锂电池概念;中俄贸易概念;一带一路;海峡两岸;福建自贸区;深股通,8,33,002785.SZ
301320,语音技术;医疗器械概念;智能家居;物联网;跨境电商;养老概念;人工智能;机器人概念;新型工业化;鸿蒙概念;小米概念;无人机;汽车电子;PCB概念;融资融券,15,33,301320.SZ
603586,新能源汽车;比亚迪概念;人民币贬值受益;高铁;2025年报预增,5,17,603586.SH
600289,黑龙江自贸区;ST板块;智能物流;工业互联网;车联网(车路协同);智慧城市;东数西算(算力);人工智能;网络安全;数据安全,10,22,600289.SH
002668,跨境电商;一带一路;家用电器;智能家居;人民币贬值受益;人工智能;深股通;融资融券,8,33,002668.SZ
301132,PCB概念;汽车电子;消费电子概念;5G;汽车芯片;新能源汽车;机器人概念;充电桩;无人驾驶;宁德时代概念;智能电网;车联网(车路协同);深股通;融资融券,14,33,301132.SZ
301300,有机硅概念;硅能源;固废处理;2025年报预增;海峡两岸;专精特新;融资融券,7,33,301300.SZ
002598,碳纤维;高端装备;军工;污水处理;核电;军民融合;储能;无人机;碳交易;国企改革;机器人概念;传感器;物联网;数据中心;锂电池概念;固态电池;钠离子电池;芯片概念;融资融券,19,33,002598.SZ
603507,光热发电;光伏概念;专精特新;海工装备;机器人概念;风电;氢能源;人民币贬值受益;回购增持再贷款概念;一带一路;融资融券,11,17,603507.SH
603997,特斯拉概念;新能源汽车;人民币贬值受益;沪股通;融资融券,5,17,603997.SH
600889,参股券商;风电;光刻机;国企改革;人形机器人;工业母机;机器人概念;商业航天;沪股通;股权转让(并购重组),10,17,600889.SH
600654,鸿蒙概念;信创;智慧城市;网络安全;人工智能;安防;智能医疗;养老概念;东数西算(算力);华为概念;物业管理;数据中心;传感器;比亚迪概念;沪股通,15,17,600654.SH
300145,空气能热泵;液冷服务器;中俄贸易概念;垃圾分类;储能;核电;比亚迪概念;水利;风电;数据中心;污水处理;创投;新型城镇化;军工;土壤修复;专精特新;PPP概念;国企改革;固废处理;净水概念;智慧城市;金属回收;腾讯概念;中芯国际概念;深股通;融资融券,26,33,300145.SZ
688130,芯片概念;智能家居;血氧仪;储能;融资融券,5,17,688130.SH
603877,共同富裕示范区;回购增持再贷款概念;沪股通;融资融券,4,17,603877.SH
300836,苹果概念;机器视觉;新型工业化;PCB概念;传感器;新能源汽车;机器人概念;2025年报预增;工业互联网;2025三季报预增;商业航天;充电桩;人工智能;民爆概念;数字经济;绿色电力,16,33,300836.SZ
605259,水利;储能;新能源汽车;人民币贬值受益;鸿蒙概念,5,17,605259.SH
688235,创新药;人民币贬值受益;同花顺出海50;沪股通;融资融券,5,17,688235.SH
003032,ST板块;机器人概念;人形机器人;职业教育;华为概念;在线教育;鸿蒙概念;阿里巴巴概念;短剧游戏;ChatGPT概念;智谱AI,11,33,003032.SZ
603376,注册制次新股;汽车电子;长安汽车概念;传感器;新能源汽车;无人驾驶;比亚迪概念;专精特新;共同富裕示范区;新股与次新股;融资融券,11,17,603376.SH
920832,环氧丙烷;氢能源;融资融券;煤化工概念,4,151,920832.BJ
600075,煤化工概念;水泥概念;生态农业;可降解塑料;碳交易;新疆振兴;绿色电力;国企改革;回购增持再贷款概念;西部大开发;一带一路;储能;沪股通;融资融券,14,17,600075.SH
600724,物业管理;水泥概念;国企改革;共同富裕示范区;沪股通,5,17,600724.SH
000565,氢能源;西部大开发;军工;石墨烯;国企改革;储能;数字经济;融资融券,8,33,000565.SZ
603708,预制菜;冷链物流;乡村振兴;智能物流;证金持股;2025年报预增;融资融券;沪股通,8,17,603708.SH
000721,预制菜;职业教育;独角兽概念;西部大开发;国企改革;深股通,6,33,000721.SZ
688069,碳交易;碳中和;水利;数字孪生;人工智能;专精特新;氢能源;储能;光伏概念;融资融券,10,17,688069.SH
002836,烟草,1,33,002836.SZ
601633,证金持股;同花顺漂亮100;雄安新区;氢能源;燃料电池;两轮车;车联网(车路协同);无人驾驶;DeepSeek概念;新能源汽车;机器人概念;同花顺出海50;华为概念;智能座舱;沪股通;融资融券;固态电池;宁德时代概念;MCU芯片,19,17,601633.SH
300597,智慧政务;网络安全;DeepSeek概念;军工信息化;养老概念;东数西算(算力);车联网(车路协同);新型城镇化;创投;数据中心;军工;无人机;5G;AI应用;一带一路,15,33,300597.SZ
603283,存储芯片;同花顺果指数;PCB概念;苹果概念;芯片概念;特斯拉概念;消费电子概念;无线耳机;比亚迪概念;新能源汽车;锂电池概念;智能穿戴;光伏概念;新型工业化;长三角一体化;人工智能;融资融券;沪股通,18,17,603283.SH
603600,可降解塑料;跨境电商;养老概念;一带一路;人民币贬值受益;智能家居;工业互联网;鸿蒙概念,8,17,603600.SH
605377,沪股通,1,17,605377.SH
603177,医疗废物处理;固废处理;碳中和;钠离子电池;氢能源;一带一路;充电桩;燃料电池;超超临界发电,9,17,603177.SH
600148,中俄贸易概念;国企改革;一带一路;央企国企改革;换电概念;军工;无人机;专精特新;传感器;新能源汽车,10,17,600148.SH
688013,医疗器械概念;智能医疗;专精特新;融资融券,4,17,688013.SH
600710,央企国企改革;可降解塑料;污水处理;土壤修复;乡村振兴;国企改革;航运概念;固废处理;光伏建筑一体化;新能源汽车;机器人概念;工业互联网;储能;人民币贬值受益;华为数字能源;创投;光伏概念;数据中心;阿里巴巴概念;沪股通;融资融券,21,17,600710.SH
920436,新能源汽车;无人驾驶;融资融券;专精特新;充电桩;百度概念,6,151,920436.BJ
301102,小红书概念;文化传媒概念;AIGC概念;抖音概念(字节概念);数据要素;腾讯概念;数字经济;华为概念;融资融券,9,33,301102.SZ
603598,快手概念;小红书概念;短剧游戏;AI应用;AIGC概念;多模态AI;虚拟数字人;AI智能体;抖音概念(字节概念);文化传媒概念;拼多多概念;百度概念;数据要素;阿里巴巴概念;腾讯概念;元宇宙;鸿蒙概念;人工智能;DeepSeek概念;网红经济;华为概念,21,17,603598.SH
300069,智能电网;特高压;核电;文化传媒概念;燃料电池,5,33,300069.SZ
603171,ChatGPT概念;AIGC概念;AI智能体;财税数字化;AI应用;云计算;阿里巴巴概念;华为鲲鹏;数据要素;智慧政务;鸿蒙概念;信创;中国AI 50;蚂蚁集团概念;人工智能;DeepSeek概念;数字经济;智慧城市;融资融券;沪股通,20,17,603171.SH
301539,低空经济;飞行汽车(eVTOL);专精特新;商业航天;新能源汽车;比亚迪概念;融资融券,7,33,301539.SZ
301234,医疗器械概念;人民币贬值受益;专精特新;融资融券,4,33,301234.SZ
601019,文化传媒概念;职业教育;DeepSeek概念;人工智能;国企改革;沪股通;融资融券,7,17,601019.SH
002593,海峡两岸;福建自贸区;新型城镇化;中俄贸易概念;装配式建筑;一带一路;机器人概念;比亚迪概念,8,33,002593.SZ
920239,融资融券;智能穿戴;锂电池概念;固态电池;回购增持再贷款概念;钠离子电池;无人机;储能;西部大开发;国企改革;人形机器人;专精特新,12,151,920239.BJ
002730,物联网;工业互联网;机器人概念;华为概念;人工智能;算力租赁;军工;东数西算(算力);鸿蒙概念;数据中心;电力物联网;3D打印;卫星导航;新能源汽车;深股通,15,33,002730.SZ
300257,碳中和;氢能源;冷链物流;深股通;融资融券,5,33,300257.SZ
002893,碳中和;碳交易;国企改革,3,33,002893.SZ
600163,福建自贸区;生物质能发电;海峡两岸;绿色电力;风电;国企改革;充电桩;化债概念(AMC概念);沪股通;融资融券,10,17,600163.SH
603899,超级品牌;IP经济(谷子经济);智能物流;沪股通;融资融券,5,17,603899.SH
000034,东数西算(算力);华为昇腾;信创;鸿蒙概念;腾讯概念;云计算;数据中心;网络安全;物联网;华为概念;区块链;阿里巴巴概念;华为鲲鹏;数据安全;英伟达概念;抖音概念(字节概念);智谱AI;AI智能体;人工智能;数字孪生;低空经济;DeepSeek概念;ChatGPT概念;AI PC;机器人概念;华为海思概念股;液冷服务器;无人驾驶;消费电子概念;芯片概念;乡村振兴;回购增持再贷款概念;深股通;AI应用;融资融券,35,33,000034.SZ
