股票代码,所属概念数量,所属概念,code,market_code
002558.SZ,28,电子竞技;云游戏;手机游戏;网络游戏;AIGC概念;虚拟数字人;旅游概念;AI应用;元宇宙;参股保险;ChatGPT概念;互联网金融;DeepSeek概念;人工智能;创投;AI智能体;鸿蒙概念;语音技术;阿里巴巴概念;腾讯概念;百度概念;虚拟现实;西部大开发;华为概念;2026一季报预增;深股通;2026中报预增;融资融券,002558,33
003018.SZ,4,富士康概念;液冷服务器;东数西算(算力);深股通,003018,33
688351.SH,5,医疗器械概念;智能医疗;专精特新;沪股通;融资融券,688351,17
301312.SZ,27,共封装光学(CPO);先进封装;华为海思概念股;AI PC;苹果概念;MiniLED;MicroLED概念;芯片概念;消费电子概念;AI眼镜;汽车电子;新型烟草(电子烟);MR(混合现实);数据中心(AIDC);机器视觉;比亚迪概念;专精特新;虚拟现实;华为概念;新型工业化;机器人概念;高端装备;粤港澳大湾区;空间计算;元宇宙;深股通;融资融券,301312,33
003031.SZ,22,共封装光学(CPO);光刻机;第三代半导体;6G概念;华为海思概念股;芯片概念;5G;消费电子概念;汽车电子;卫星导航;商业航天;专精特新;比亚迪概念;新能源汽车;华为概念;军工;充电桩;央企国企改革;国企改革;中字头股票;融资融券;深股通,003031,33
603790.SH,4,染料;PEEK材料;换电概念;股权转让(并购重组),603790,17
000657.SZ,22,PCB概念;金属钴;小金属概念;金属铜;2026一季报预增;金属回收;可控核聚变;工业母机;光伏概念;军工;高端装备;海南自贸区;深股通;创投;DeepSeek概念;雅下水电概念;医疗器械概念;国企改革;乡村振兴;股权转让(并购重组);中字头股票;融资融券,000657,33
300538.SZ,24,光刻胶;消费电子概念;芯片概念;智能穿戴;小米概念;存储芯片;PCB概念;5G;第三代半导体;PET铜箔;PEEK材料;华为概念;宁德时代概念;新能源汽车;机器人概念;粤港澳大湾区;光伏概念;无人机;海峡两岸;低空经济;军工;储能;数字经济;创投,300538,33
002135.SZ,16,低空经济;储能;可控核聚变;装配式建筑;光伏概念;新型城镇化;一带一路;雄安新区;养老概念;光伏建筑一体化;PPP概念;乡村振兴;体育产业;绿色电力;深股通;融资融券,002135,33
688166.SH,10,重组蛋白;减肥药;仿制药一致性评价;创新药;细胞免疫治疗;流感;合成生物;创投;沪股通;融资融券,688166,17
688136.SH,9,重组蛋白;创新药;减肥药;肝炎概念;动物疫苗;合成生物;智能医疗;沪股通;融资融券,688136,17
300136.SZ,33,同花顺果指数;6G概念;WiFi 6;卫星导航;富士康概念;商业航天;无线充电;柔性屏(折叠屏);毫米波雷达;芯片概念;苹果概念;5G;AI眼镜;汽车电子;消费电子概念;智能穿戴;智能音箱;无线耳机;无人机;虚拟现实;特斯拉概念;低空经济;华为概念;物联网;机器人概念;车联网(车路协同);粤港澳大湾区;海峡两岸;人民币贬值受益;一带一路;深股通;数据中心(AIDC);融资融券,300136,33
002988.SZ,11,汽车热管理;建筑节能;华为汽车;智能物流;新能源汽车;比亚迪概念;储能;商业航天;光伏概念;机器人概念;深股通,002988,33
300643.SZ,10,车联网(车路协同);长安汽车概念;华为汽车;专精特新;传感器;人民币贬值受益;特斯拉概念;汽车电子;芯片概念;深股通,300643,33
603191.SH,18,智能电网;水利;风电;雅下水电概念;东数西算(算力);充电桩;特钢概念;数据中心(AIDC);PPP概念;储能;工业互联网;西部大开发;一带一路;光伏概念;高铁;专精特新;沪股通;融资融券,603191,17
000987.SZ,14,期货概念;化债概念(AMC概念);参股券商;乡村振兴;国企改革;绿色电力;独角兽概念;创投;风电;粤港澳大湾区;2026一季报预增;深股通;2026中报预增;融资融券,000987,33
300850.SZ,6,绿色电力;风电;海工装备;高端装备;融资融券;深股通,300850,33
688208.SH,21,人形机器人;传感器;机器人概念;无人驾驶;汽车电子;毫米波雷达;高压快充;新能源汽车;专精特新;华为概念;无人机;充电桩;AI智能体;人民币贬值受益;AI应用;储能;人工智能;DeepSeek概念;跨境电商;沪股通;融资融券,688208,17
002611.SZ,25,人形机器人;新型工业化;无人机;机器人概念;军工;3D打印;多模态AI;高端装备;工业互联网;智能物流;物联网;人工智能;数字经济;华为概念;水利;一带一路;毫米波雷达;核电;人民币贬值受益;粤港澳大湾区;可控核聚变;英伟达概念;牙科医疗;深股通;融资融券,002611,33
002201.SZ,7,商业航天;高铁;比亚迪概念;风电;创投;深股通;融资融券,002201,33
301488.SZ,23,人形机器人;长安汽车概念;华为汽车;机器视觉;百度概念;机器人概念;人工智能;无人驾驶;智能座舱;低空经济;新能源汽车;比亚迪概念;传感器;毫米波雷达;华为概念;专精特新;粤港澳大湾区;英伟达概念;充电桩;汽车电子;汽车芯片;深股通;融资融券,301488,33
300918.SZ,10,人形机器人;机器人概念;商业航天;军民融合;智能穿戴;中俄贸易概念;C2M概念;跨境电商;深股通;融资融券,300918,33
002888.SZ,12,横琴新区;跨境电商;智能家居;物联网;星闪概念;粤港澳大湾区;智能音箱;华为概念;无线耳机;汽车电子;绿色电力;消费电子概念,002888,33
300196.SZ,3,PCB概念;光伏概念;深股通,300196,33
002650.SZ,1,ST板块,002650,33
605058.SH,14,PCB概念;5G;毫米波雷达;汽车电子;共封装光学(CPO);数据中心(AIDC);商业航天;东数西算(算力);新能源汽车;智能家居;储能;工业互联网;智能物流;一带一路,605058,17
688433.SH,10,3D打印;商业航天;专精特新;碳纤维;高端装备;机器人概念;低空经济;飞行汽车(eVTOL);沪股通;融资融券,688433,17
001368.SZ,17,露营经济;冰雪产业;三胎概念;体育产业;足球概念;中俄贸易概念;宠物经济;一带一路;医疗器械概念;福建自贸区;人工智能;人民币贬值受益;海峡两岸;高股息精选;多模态AI;3D打印;新型烟草(电子烟),001368,33
300894.SZ,7,家用电器;创投;智能家居;机器人概念;人形机器人;深股通;融资融券,300894,33
301325.SZ,20,宁德时代概念;比亚迪概念;固态电池;锂电池概念;储能;消费电子概念;传感器;光伏概念;钙钛矿电池;燃料电池;机器人概念;粤港澳大湾区;物联网;专精特新;氢能源;芯片概念;OLED;先进封装;深股通;融资融券,301325,33
301177.SZ,7,黄金概念;DeepSeek概念;IP经济(谷子经济);抖音概念(字节概念);广东自贸区;深股通;融资融券,301177,33
301469.SZ,5,烟草;食品安全;医疗器械概念;参股银行;融资融券,301469,33
002156.SZ,25,国家大基金持股;存储芯片;先进封装;共封装光学(CPO);汽车芯片;华为海思概念股;第三代半导体;芯片概念;AI PC;汽车电子;消费电子概念;智能穿戴;智能座舱;毫米波雷达;传感器;同花顺新质50;比亚迪概念;特斯拉概念;物联网;海峡两岸;深股通;人民币贬值受益;创投;玻璃基板;融资融券,002156,33
688248.SH,17,虚拟电厂;柔性直流输电;智能电网;风电;储能;DeepSeek概念;人工智能;华为概念;央企国企改革;低空经济;氢能源;无人机;国企改革;机器人概念;人形机器人;沪股通;融资融券,688248,17
002225.SZ,8,中俄贸易概念;燃料电池;氢能源;碳中和;小金属概念;俄乌冲突概念;证金持股;深股通,002225,33
002927.SZ,19,智能电网;虚拟电厂;高压快充;腾讯概念;核电;充电桩;数据中心(AIDC);商业航天;储能;5G;军工;工业互联网;数字经济;专精特新;光伏概念;比亚迪概念;西部大开发;高铁;PCB概念,002927,33
300995.SZ,11,小米汽车;人形机器人;碳纤维;比亚迪概念;新能源汽车;创投;一带一路;小米概念;粤港澳大湾区;三胎概念;融资融券,300995,33
001333.SZ,2,共同富裕示范区;长三角一体化,001333,33
603439.SH,9,流感;医药电商;三胎概念;阿尔茨海默概念;创新药;西部大开发;专精特新;股权转让(并购重组);沪股通,603439,17
603659.SH,16,钠离子电池;石墨电极;固态电池;PVDF概念;锂电池概念;宁德时代概念;储能;PET铜箔;氢能源;碳中和;沪股通;特斯拉概念;新能源汽车;消费电子概念;芯片概念;融资融券,603659,17
300762.SZ,14,卫星导航;商业航天;军工信息化;军民融合;芯片概念;军工;无人机;专精特新;5G;机器人概念;智慧城市;人工智能;深股通;融资融券,300762,33
301260.SZ,11,人形机器人;机器人概念;人民币贬值受益;跨境电商;锂电池概念;两轮车;人工智能;无人驾驶;储能;深股通;融资融券,301260,33
000672.SZ,9,储能;创投;一带一路;水泥概念;西部大开发;绿色电力;高股息精选;深股通;融资融券,000672,33
688337.SH,7,芯片概念;量子科技;DeepSeek概念;跨境电商;2026中报预增;沪股通;融资融券,688337,17
920174.BJ,7,雅下水电概念;股权转让(并购重组);融资融券;水利;中俄贸易概念;专精特新;一带一路,920174,151
301313.SZ,29,空间计算;智谱AI;ChatGPT概念;数字孪生;华为鲲鹏;军工信息化;智慧政务;虚拟数字人;AIGC概念;数据要素;AI应用;元宇宙;百度概念;智慧城市;车联网(车路协同);物联网;数字经济;人工智能;虚拟现实;低空经济;机器人概念;IP经济(谷子经济);智能医疗;地下管网;旅游概念;水利;数据中心(AIDC);污水处理;融资融券,301313,33
300428.SZ,30,稀土永磁;固态电池;锂电池概念;金属回收;钠离子电池;比亚迪概念;一体化压铸;3D打印;特斯拉概念;大飞机;无人机;新能源汽车;消费电子概念;专精特新;军工;航空发动机;低空经济;机器人概念;人形机器人;商业航天;军民融合;汽车拆解概念;芯片概念;汽车热管理;长安汽车概念;一带一路;第三代半导体;氟化工概念;融资融券;深股通,300428,33
603400.SH,10,机器人概念;新能源汽车;消费电子概念;人民币贬值受益;汽车电子;智能家居;充电桩;储能;锂电池概念;融资融券,603400,17
605028.SH,4,绿色电力;固废处理;生物质能发电;高股息精选,605028,17
600892.SH,9,网络游戏;手机游戏;创投;粤港澳大湾区;文化传媒概念;短剧游戏;抖音概念(字节概念);国企改革;摘帽,600892,17
002108.SZ,16,钠离子电池;固态电池;锂电池概念;宁德时代概念;国企改革;地下管网;参股银行;雄安新区;核电;储能;比亚迪概念;物联网;新能源汽车;深股通;融资融券;股权转让(并购重组),002108,33
002149.SZ,21,航空发动机;卫星导航;商业航天;可控核聚变;超导概念;军工;柔性屏(折叠屏);核电;海工装备;5G;专精特新;燃料电池;小金属概念;氢能源;医疗器械概念;俄乌冲突概念;西部大开发;国企改革;锂电池概念;深股通;融资融券,002149,33
688662.SH,6,共封装光学(CPO);芯片概念;5G;储能;沪股通;融资融券,688662,17
601012.SH,18,硅能源;HJT电池;BC电池;TOPCON电池;光伏建筑一体化;钙钛矿电池;光伏概念;同花顺漂亮100;绿色电力;百度概念;氢能源;西部大开发;储能;证金持股;华为概念;沪股通;融资融券;特斯拉概念,601012,17
002801.SZ,13,人形机器人;机器人概念;低空经济;无人机;新能源汽车;军工;人民币贬值受益;无线充电;数据中心(AIDC);储能;锂电池概念;冷链物流;深股通,002801,33
605218.SH,11,虚拟现实;元宇宙;智能家居;长安汽车概念;智能座舱;比亚迪概念;消费电子概念;OLED;汽车电子;MiniLED;特斯拉概念,605218,17
300444.SZ,36,柔性直流输电;智能电网;电力物联网;特高压;虚拟电厂;华为数字能源;风电;东数西算(算力);充电桩;数据中心(AIDC);换电概念;高压快充;光伏建筑一体化;海工装备;储能;钒电池;绿色电力;数字孪生;华为概念;光伏概念;人工智能;数字经济;碳中和;工业互联网;新疆振兴;京津冀一体化;高端装备;一带一路;机器人概念;长安汽车概念;比亚迪概念;新能源汽车;锂电池概念;固态电池;股权转让(并购重组);深股通,300444,33
603158.SH,19,无线充电;智能座舱;汽车电子;液冷服务器;数据中心(AIDC);传感器;汽车热管理;特斯拉概念;华为概念;华为汽车;比亚迪概念;新能源汽车;长安汽车概念;专精特新;储能;空气能热泵;燃料电池;氢能源;沪股通,603158,17
601233.SH,5,互联网金融;长三角一体化;煤炭概念;沪股通;融资融券,601233,17
300024.SZ,26,人形机器人;新型工业化;机器人概念;机器视觉;职业教育;智能物流;人工智能;工业互联网;特斯拉概念;无人驾驶;养老概念;高端装备;传感器;比亚迪概念;专精特新;军工;3D打印;医疗器械概念;换电概念;参股保险;国企改革;宁德时代概念;芯片概念;深股通;融资融券;国家大基金持股,300024,33
300655.SZ,13,中芯国际概念;光刻胶;国家大基金持股;存储芯片;OLED;芯片概念;比亚迪概念;宁德时代概念;无人驾驶;锂电池概念;氟化工概念;融资融券;深股通,300655,33
300436.SZ,10,创新药;仿制药一致性评价;肝炎概念;辅助生殖;医药电商;基因测序;福建自贸区;海峡两岸;融资融券;深股通,300436,33
300827.SZ,12,绿色电力;储能;智能电网;光伏概念;氢能源;宁德时代概念;数据中心(AIDC);一带一路;可控核聚变;专精特新;融资融券;深股通,300827,33
301500.SZ,15,金属锌;金属镍;黄金概念;金属铜;小金属概念;金属回收;汽车拆解概念;广东自贸区;固废处理;DeepSeek概念;粤港澳大湾区;比亚迪概念;碳中和;深股通;融资融券,301500,33
001369.SZ,9,注册制次新股;锂电池概念;碳中和;光伏概念;西部大开发;专精特新;深股通;新股与次新股;融资融券,001369,33
603239.SH,8,华为汽车;长安汽车概念;人形机器人;机器人概念;新能源汽车;比亚迪概念;国企改革;沪股通,603239,17
603225.SH,5,长三角一体化;工业互联网;沪股通;2026中报预增;融资融券,603225,17
603333.SH,18,氟化工概念;专精特新;水利;高铁;西部大开发;海工装备;核电;一带一路;特高压;军工;光伏概念;新能源汽车;充电桩;储能;锂电池概念;风电;沪股通;股权转让(并购重组),603333,17
300498.SZ,9,猪肉;养鸡;禽流感;预制菜;乡村振兴;基因测序;深股通;融资融券;华为概念,300498,33
688223.SH,11,BC电池;TOPCON电池;钙钛矿电池;光伏概念;数据中心(AIDC);储能;DeepSeek概念;人民币贬值受益;同花顺漂亮100;沪股通;融资融券,688223,17
