code,market_code,股票代码,所属概念数量,所属概念
002155,33,002155.SZ,11,金属铅;金属锌;黄金概念;小金属概念;2026一季报预增;2025年报预增;国企改革;乡村振兴;深股通;股权转让(并购重组);融资融券
002788,33,002788.SZ,8,医药电商;冷链物流;养老概念;医疗器械概念;智能医疗;福建自贸区;人工智能;海峡两岸
003023,33,003023.SZ,9,露营经济;宠物经济;三胎概念;医疗器械概念;跨境电商;家用电器;智能家居;西部大开发;消毒剂
603393,17,603393.SH,8,页岩气;俄乌冲突概念;天然气;煤炭概念;新疆振兴;西部大开发;融资融券;沪股通
920179,151,920179.BJ,6,股权转让(并购重组);融资融券;芯片概念;光伏概念;中芯国际概念;专精特新
000155,33,000155.SZ,13,盐湖提锂;磷化工;小金属概念;固废处理;绿色电力;西部大开发;锂电池概念;国企改革;风电;回购增持再贷款概念;储能;深股通;融资融券
300131,33,300131.SZ,26,第三代半导体;存储芯片;共封装光学(CPO);汽车芯片;OLED;芯片概念;AI眼镜;传感器;汽车电子;小米概念;数据中心(AIDC);新能源汽车;智能座舱;无人驾驶;物联网;机器人概念;ERP概念;智能家居;长安汽车概念;粤港澳大湾区;车联网(车路协同);阿里巴巴概念;腾讯概念;智慧城市;深股通;融资融券
603179,17,603179.SH,6,特斯拉概念;机器人概念;比亚迪概念;新能源汽车;沪股通;融资融券
000973,33,000973.SZ,15,固态电池;锂电池概念;2026一季报预增;宁德时代概念;比亚迪概念;国企改革;粤港澳大湾区;OLED;特高压;证金持股;航运概念;融资融券;AI眼镜;深股通;股权转让(并购重组)
688235,17,688235.SH,5,创新药;同花顺出海50;人民币贬值受益;沪股通;融资融券
603507,17,603507.SH,12,氢能源;光热发电;风电;海工装备;光伏概念;回购增持再贷款概念;一带一路;专精特新;人民币贬值受益;机器人概念;商业航天;融资融券
300609,33,300609.SZ,22,华为鲲鹏;智慧政务;多模态AI;信创;AI语料;数据安全;ChatGPT概念;数据要素;AI应用;AI智能体;腾讯概念;互联网金融;算力租赁;数字经济;DeepSeek概念;人工智能;东数西算(算力);虚拟现实;华为概念;数据中心(AIDC);苹果概念;股权转让(并购重组)
688184,22,688184.SH,6,专精特新;锂电池概念;宁德时代概念;固态电池;钠离子电池;ST板块
300767,33,300767.SZ,7,核电;雄安新区;装配式建筑;西部大开发;深股通;股权转让(并购重组);融资融券
300523,33,300523.SZ,30,时空大数据;财税数字化;网络安全;云计算;智慧城市;核污染防治;物联网;国资云;ChatGPT概念;AI智能体;安防;腾讯概念;人工智能;地下管网;水利;DeepSeek概念;华为概念;传感器;低空经济;机器人概念;无人机;京津冀一体化;高端装备;芯片概念;一带一路;国企改革;央企国企改革;股权转让(并购重组);天然气;深股通
002460,33,002460.SZ,23,盐湖提锂;金属钴;动力电池回收;小金属概念;固态电池;化肥;锂电池概念;同花顺漂亮100;燃料电池;储能;特斯拉概念;比亚迪概念;光伏概念;新能源汽车;无人机;无线耳机;长安汽车概念;低空经济;人形机器人;充电桩;消费电子概念;深股通;融资融券
603099,17,603099.SH,8,冰雪产业;旅游概念;网约车;体育产业;特色小镇;国企改革;融资融券;沪股通
301125,33,301125.SZ,4,专精特新;人民币贬值受益;中俄贸易概念;融资融券
301298,33,301298.SZ,7,人民币贬值受益;高铁;新型工业化;新能源汽车;机器视觉;减速器;融资融券
300998,33,300998.SZ,9,比亚迪概念;新能源汽车;宁德时代概念;锂电池概念;机器人概念;人形机器人;海工装备;股权转让(并购重组);融资融券
002533,33,002533.SZ,26,柔性直流输电;智能电网;核电;特高压;风电;水利;充电桩;雅下水电概念;超导概念;储能;可控核聚变;数据中心(AIDC);高铁;一带一路;长安汽车概念;高压快充;机器人概念;华为概念;光伏概念;新能源汽车;比亚迪概念;特斯拉概念;冷链物流;高股息精选;深股通;融资融券
301575,33,301575.SZ,12,跨境电商;智能物流;家用电器;人民币贬值受益;注册制次新股;智能家居;一带一路;机器人概念;石墨烯;深股通;新股与次新股;融资融券
600621,17,600621.SH,11,期货概念;参股券商;上海国企改革;互联网金融;物业管理;DeepSeek概念;国企改革;创投;2025年报预增;沪股通;融资融券
603105,17,603105.SH,11,绿色电力;虚拟电厂;光伏建筑一体化;充电桩;储能;光伏概念;共同富裕示范区;长三角一体化;回购增持再贷款概念;沪股通;融资融券
600570,17,600570.SH,26,互联网金融;数字货币;跨境支付(CIPS);蚂蚁集团概念;AI应用;鸿蒙概念;区块链;ChatGPT概念;AIGC概念;数据要素;AI智能体;智慧政务;华为鲲鹏;DeepSeek概念;数字经济;信创;人工智能;多模态AI;华为昇腾;华为概念;回购增持再贷款概念;中国AI 50;碳中和;碳交易;沪股通;融资融券
003027,33,003027.SZ,4,碳中和;钠离子电池;2025年报预增;储能
301382,33,301382.SZ,31,云计算;云办公;云游戏;东数西算(算力);数据安全;华为鲲鹏;智慧政务;鸿蒙概念;腾讯概念;抖音概念(字节概念);阿里巴巴概念;AI智能体;AIGC概念;华为概念;物联网;5G;数据要素;智慧城市;元宇宙;AI应用;人工智能;DeepSeek概念;数字经济;蚂蚁集团概念;粤港澳大湾区;互联网金融;华为手机;智能家居;回购增持再贷款概念;深股通;融资融券
000617,33,000617.SZ,18,信托概念;新疆振兴;同花顺中特估100;参股券商;期货概念;跨境支付(CIPS);参股银行;国企改革;数字货币;西部大开发;碳中和;氢能源;一带一路;创投;深股通;可控核聚变;中字头股票;融资融券
600795,17,600795.SH,9,超超临界发电;抽水蓄能;绿色电力;证金持股;央企国企改革;风电;国企改革;沪股通;融资融券
600415,17,600415.SH,28,IP经济(谷子经济);网红经济;超级品牌;虚拟数字人;跨境电商;跨境支付(CIPS);参股券商;AI应用;统一大市场;阿里巴巴概念;数据要素;DeepSeek概念;数字货币;互联网金融;数字经济;共同富裕示范区;人工智能;移动支付;中俄贸易概念;国企改革;绿色电力;同花顺中特估100;回购增持再贷款概念;一带一路;同花顺出海50;数据中心(AIDC);沪股通;融资融券
002756,33,002756.SZ,7,锂电池概念;特钢概念;互联网金融;核电;军工;融资融券;深股通
600313,17,600313.SH,14,转基因;玉米;大豆;粮食概念;土地流转;农业种植;化肥;乡村振兴;国企改革;央企国企改革;一带一路;2025年报预增;沪股通;融资融券
601799,17,601799.SH,10,华为汽车;人形机器人;智能座舱;无人驾驶;机器人概念;毫米波雷达;汽车电子;MicroLED概念;沪股通;融资融券
301560,33,301560.SZ,13,空气能热泵;专精特新;液冷服务器;储能;人民币贬值受益;比亚迪概念;新能源汽车;数据中心(AIDC);机器人概念;工业互联网;汽车热管理;特斯拉概念;融资融券
301106,33,301106.SZ,16,星闪概念;智能家居;电力物联网;家用电器;5G;智能电网;消费电子概念;汽车电子;新型烟草(电子烟);新能源汽车;比亚迪概念;智能座舱;PCB概念;两轮车;股权转让(并购重组);融资融券
301297,33,301297.SZ,9,光刻机;中芯国际概念;富士康概念;OLED;芯片概念;2025年报预增;股权转让(并购重组);深股通;融资融券
600685,17,600685.SH,18,中船系;国产航母;军民融合;海工装备;风电;央企国企改革;军工;国企改革;2025年报预增;商业航天;工业互联网;粤港澳大湾区;数据中心(AIDC);同花顺中特估100;2026一季报预增;沪股通;中字头股票;融资融券
600323,17,600323.SH,15,生物质能发电;碳交易;绿色电力;国企改革;天然气;固废处理;垃圾分类;污水处理;创投;沪股通;融资融券;氢能源;智慧城市;粤港澳大湾区;股权转让(并购重组)
603319,17,603319.SH,21,减速器;期货概念;蚂蚁集团概念;人形机器人;PEEK材料;长安汽车概念;汽车热管理;飞行汽车(eVTOL);智能物流;特斯拉概念;腾讯概念;无人驾驶;机器人概念;一带一路;新能源汽车;低空经济;比亚迪概念;汽车电子;液冷服务器;沪股通;融资融券
000776,33,000776.SZ,5,期货概念;证金持股;同花顺漂亮100;深股通;融资融券
688709,17,688709.SH,18,MCU芯片;汽车芯片;芯片概念;量子科技;东数西算(算力);存储芯片;商业航天;无人驾驶;军工;脑机接口;机器人概念;人形机器人;人工智能;西部大开发;央企国企改革;国企改革;沪股通;融资融券
603406,17,603406.SH,5,参股银行;一带一路;注册制次新股;新股与次新股;融资融券
601127,17,601127.SH,18,华为汽车;人形机器人;沪股通;飞行汽车(eVTOL);参股银行;抖音概念(字节概念);车联网(车路协同);人工智能;机器人概念;无人驾驶;西部大开发;低空经济;新能源汽车;固态电池;华为概念;无线充电;股权转让(并购重组);融资融券
688131,17,688131.SH,11,减肥药;CRO概念;重组蛋白;创新药;合成生物;维生素;智能医疗;人工智能;专精特新;沪股通;融资融券
600487,17,600487.SH,32,光纤概念;F5G概念;共封装光学(CPO);太赫兹;6G概念;特高压;柔性直流输电;液冷服务器;5G;芯片概念;量子科技;数据中心(AIDC);海工装备;智能电网;军工;风电;长三角一体化;华为概念;无人驾驶;水利;新能源汽车;网络安全;小米汽车;一带一路;智慧城市;机器人概念;人形机器人;同花顺出海50;沪股通;融资融券;创投;DeepSeek概念
002263,33,002263.SZ,12,石墨烯;PET铜箔;军工;特高压;共同富裕示范区;柔性直流输电;新能源汽车;国企改革;比亚迪概念;光伏概念;深股通;融资融券
688502,17,688502.SH,13,光刻机;光刻胶;芯片概念;专精特新;机器视觉;智能穿戴;无人驾驶;虚拟现实;人民币贬值受益;基因测序;眼科医疗;沪股通;融资融券
002853,33,002853.SZ,6,C2M概念;物联网;智能家居;粤港澳大湾区;网红经济;股权转让(并购重组)
300301,33,300301.SZ,5,ST板块;PPP概念;人民币贬值受益;储能;跨境电商
002137,33,002137.SZ,20,先进封装;芯片概念;无线耳机;智能穿戴;消费电子概念;汽车电子;5G;华为概念;物联网;新能源汽车;光伏概念;智能家居;抖音概念(字节概念);粤港澳大湾区;数字经济;区块链;人民币贬值受益;文化传媒概念;网红经济;深股通
000586,33,000586.SZ,6,光纤概念;5G;特高压;智能电网;专精特新;西部大开发
002538,33,002538.SZ,13,化肥;磷化工;农村电商;生态农业;民营医院;金属铅;乡村振兴;金属锌;ST板块;金属铜;黄金概念;工业互联网;2026一季报预增
301391,33,301391.SZ,11,机器视觉;芯片概念;MicroLED概念;虚拟现实;华为昇腾;元宇宙;东数西算(算力);人工智能;AI应用;深股通;融资融券
600080,22,600080.SH,5,流感;创新药;ST板块;医疗器械概念;西部大开发
600760,17,600760.SH,13,军民融合;同花顺中特估100;央企国企改革;国企改革;大飞机;数字经济;军工;同花顺漂亮100;无人机;高端装备;沪股通;中字头股票;融资融券
300305,33,300305.SZ,8,PET铜箔;OLED;锂电池概念;专精特新;光伏概念;BC电池;新能源汽车;虚拟电厂
000065,33,000065.SZ,17,超超临界发电;煤炭概念;同花顺中特估100;绿色电力;新型城镇化;水利;央企国企改革;虚拟电厂;风电;国企改革;一带一路;智能物流;人民币贬值受益;无人机;深股通;新能源汽车;融资融券
300511,33,300511.SZ,7,人造肉;农业种植;乡村振兴;NMN概念;一带一路;细胞免疫治疗;股权转让(并购重组)
600133,17,600133.SH,14,雄安新区;PPP概念;智慧城市;污水处理;DeepSeek概念;固废处理;数字经济;人工智能;创投;碳交易;国企改革;工业互联网;沪股通;融资融券
600927,17,600927.SH,4,期货概念;互联网金融;国企改革;沪股通
002444,33,002444.SZ,13,露营经济;参股银行;智能物流;跨境电商;智能家居;机器人概念;人民币贬值受益;无人驾驶;储能;军工;芯片概念;深股通;融资融券
002617,33,002617.SZ,13,第三代半导体;电力物联网;芯片概念;5G;智能家居;新能源汽车;人形机器人;机器人概念;特斯拉概念;绿色电力;跨境电商;深股通;融资融券
300740,33,300740.SZ,11,拼多多概念;跨境电商;DeepSeek概念;回购增持再贷款概念;网红经济;三胎概念;医美概念;合成生物;毛发医疗;深股通;融资融券
600537,22,600537.SH,8,ST板块;硅能源;光伏建筑一体化;绿色电力;光伏概念;TOPCON电池;钙钛矿电池;5G
603407,17,603407.SH,6,注册制次新股;比亚迪概念;牙科医疗;小金属概念;新股与次新股;融资融券
600312,17,600312.SH,17,柔性直流输电;特高压;智能电网;核电;风电;充电桩;数字孪生;储能;央企国企改革;DeepSeek概念;工业互联网;高端装备;一带一路;国企改革;机器人概念;沪股通;融资融券
002906,33,002906.SZ,33,华为汽车;汽车热管理;长安汽车概念;一体化压铸;人形机器人;小米汽车;特斯拉概念;飞行汽车(eVTOL);智能座舱;新能源汽车;机器人概念;无人驾驶;比亚迪概念;毫米波雷达;无线充电;小米概念;汽车电子;低空经济;车联网(车路协同);星闪概念;一带一路;华为概念;宁德时代概念;创投;横琴新区;卫星导航;DeepSeek概念;百度概念;粤港澳大湾区;数据中心(AIDC);共封装光学(CPO);深股通;融资融券
600173,17,600173.SH,17,金属铅;金属锌;金属铜;绿色电力;物业管理;黄金概念;网络游戏;锂电池概念;手机游戏;IP经济(谷子经济);氢能源;储能;稀土永磁;风电;机器人概念;沪股通;股权转让(并购重组)
300487,33,300487.SZ,21,盐湖提锂;金属镍;锂电池概念;金属钴;金属回收;净水概念;比亚迪概念;固废处理;专精特新;小金属概念;工业大麻;核污染防治;减肥药;西部大开发;碳中和;生物疫苗;芯片概念;碳交易;存储芯片;融资融券;深股通
600107,22,600107.SH,4,ST板块;储能;天然气;医药电商
605598,17,605598.SH,8,卫星导航;商业航天;无人机;钙钛矿电池;人民币贬值受益;一带一路;土壤修复;沪股通
000034,33,000034.SZ,37,算力租赁;华为昇腾;智谱AI;云计算;东数西算(算力);数据安全;华为鲲鹏;网络安全;信创;ChatGPT概念;阿里巴巴概念;抖音概念(字节概念);腾讯概念;数据中心(AIDC);AI智能体;鸿蒙概念;区块链;AI PC;液冷服务器;AI应用;数字孪生;DeepSeek概念;华为概念;英伟达概念;物联网;人工智能;华为海思概念股;低空经济;芯片概念;存储芯片;无人驾驶;消费电子概念;机器人概念;乡村振兴;回购增持再贷款概念;深股通;融资融券
688488,17,688488.SH,6,创新药;医药电商;DeepSeek概念;专精特新;沪股通;融资融券
000683,33,000683.SZ,7,化肥;煤化工概念;高股息精选;碳中和;西部大开发;深股通;融资融券
300222,33,300222.SZ,29,电力物联网;高压快充;智能电网;5G;宁德时代概念;虚拟电厂;第三代半导体;物联网;工业互联网;充电桩;储能;比亚迪概念;换电概念;新型工业化;机器视觉;特斯拉概念;人工智能;光伏概念;量子科技;新能源汽车;机器人概念;小米汽车;数字经济;军工;智能物流;绿色电力;长安汽车概念;深股通;融资融券
002625,33,002625.SZ,21,商业航天;军民融合;智能穿戴;军工;无人机;无人驾驶;低空经济;东数西算(算力);华为概念;人形机器人;车联网(车路协同);机器人概念;碳纤维;人工智能;粤港澳大湾区;AI应用;PEEK材料;雄安新区;深股通;股权转让(并购重组);融资融券
000659,33,000659.SZ,3,啤酒概念;横琴新区;粤港澳大湾区
600084,22,600084.SH,8,ST板块;农业种植;化债概念(AMC概念);新疆振兴;乡村振兴;白酒概念;国企改革;西部大开发
301565,33,301565.SZ,14,宁德时代概念;固态电池;锂电池概念;食品安全;专精特新;消费电子概念;海峡两岸;福建自贸区;无人机;低空经济;可降解塑料;合成生物;深股通;融资融券
000567,33,000567.SZ,5,海南自贸区;化债概念(AMC概念);钒电池;融资融券;深股通
000863,33,000863.SZ,17,Web3.0;人工智能;数字经济;元宇宙;智能家居;虚拟现实;文化传媒概念;创投;物业管理;租售同权;长三角一体化;一带一路;旅游概念;IP经济(谷子经济);光伏建筑一体化;深股通;融资融券
603109,17,603109.SH,14,无人机;专精特新;机器人概念;新能源汽车;农机;水利;数据中心(AIDC);人民币贬值受益;储能;中俄贸易概念;一带一路;西部大开发;乡村振兴;沪股通
001226,33,001226.SZ,1,专精特新
301631,33,301631.SZ,13,数据中心(AIDC);新能源汽车;人形机器人;华为汽车;宁德时代概念;储能;低空经济;粤港澳大湾区;锂电池概念;固态电池;燃料电池;深股通;融资融券
000782,33,000782.SZ,1,军工
002414,33,002414.SZ,24,军民融合;无人机;低空经济;军工;高端装备;机器视觉;商业航天;传感器;无人驾驶;机器人概念;毫米波雷达;车联网(车路协同);安防;华为概念;鸿蒙概念;智能家居;汽车电子;华为昇腾;芯片概念;汽车芯片;智能电网;先进封装;深股通;融资融券
603095,17,603095.SH,7,参股银行;高端装备;创投;专精特新;机器视觉;工业互联网;华为概念
600513,17,600513.SH,8,仿制药一致性评价;创新药;流感;禽流感;国企改革;专精特新;沪股通;股权转让(并购重组)
301270,33,301270.SZ,18,AI视频;AIGC概念;知识产权保护;鸿蒙概念;数字水印;AI应用;数据要素;云计算;抖音概念(字节概念);阿里巴巴概念;腾讯概念;DeepSeek概念;IP经济(谷子经济);人工智能;华为概念;华为汽车;小米概念;融资融券
301265,33,301265.SZ,14,稀土永磁;汽车拆解概念;2026一季报预增;芯片概念;百度概念;存储芯片;金属回收;固废处理;小金属概念;金属钴;金属铜;金属镍;黄金概念;融资融券
600116,17,600116.SH,11,绿色电力;虚拟电厂;国企改革;央企国企改革;西部大开发;水利;充电桩;储能;小金属概念;沪股通;融资融券
301040,33,301040.SZ,10,卫星导航;商业航天;核电;军工;风电;高端装备;绿色电力;专精特新;人民币贬值受益;融资融券
002456,33,002456.SZ,28,星闪概念;虚拟现实;人脸识别;元宇宙;车联网(车路协同);柔性屏(折叠屏);智能座舱;小米概念;长安汽车概念;智慧城市;MR(混合现实);智能家居;无人驾驶;华为概念;传感器;汽车电子;AI眼镜;消费电子概念;机器人概念;人形机器人;机器视觉;OLED;毫米波雷达;海峡两岸;医疗器械概念;深股通;融资融券;股权转让(并购重组)
002181,33,002181.SZ,23,足球概念;广东自贸区;短剧游戏;体育产业;文化传媒概念;网红经济;IP经济(谷子经济);虚拟数字人;AIGC概念;职业教育;旅游概念;AI应用;互联网金融;数字经济;独角兽概念;智慧政务;人工智能;创投;参股券商;粤港澳大湾区;国企改革;融资融券;深股通
603738,17,603738.SH,28,光刻机;共封装光学(CPO);6G概念;WiFi 6;华为海思概念股;芯片概念;卫星导航;5G;汽车芯片;AI眼镜;消费电子概念;汽车电子;MCU芯片;军工;智能穿戴;专精特新;无人机;数据中心(AIDC);人形机器人;比亚迪概念;宁德时代概念;智能座舱;华为概念;无人驾驶;机器人概念;创投;融资融券;沪股通
600126,17,600126.SH,15,算力租赁;国资云;东数西算(算力);阿里巴巴概念;DeepSeek概念;数据中心(AIDC);智慧城市;数字经济;特钢概念;汽车拆解概念;绿色电力;比亚迪概念;国企改革;沪股通;融资融券
002970,33,002970.SZ,24,数据中心(AIDC);汽车电子;EDR概念;专精特新;智能座舱;机器视觉;星闪概念;卫星导航;无人驾驶;比亚迪概念;毫米波雷达;新能源汽车;车联网(车路协同);物联网;人脸识别;云计算;粤港澳大湾区;人工智能;多模态AI;鸿蒙概念;垃圾分类;智能物流;一带一路;深股通
601717,17,601717.SH,18,煤炭概念;回购增持再贷款概念;DeepSeek概念;高股息精选;风电;中俄贸易概念;华为概念;汽车热管理;长安汽车概念;储能;华为汽车;机器人概念;高铁;新能源汽车;军工;比亚迪概念;沪股通;融资融券
688332,17,688332.SH,19,AI眼镜;无线耳机;智能音箱;星闪概念;芯片概念;智能穿戴;语音技术;消费电子概念;小米概念;物联网;共封装光学(CPO);专精特新;抖音概念(字节概念);百度概念;人工智能;2025年报预增;独角兽概念;沪股通;融资融券
002130,33,002130.SZ,28,大飞机;核电;海峡两岸;军工;风电;智能电网;超导概念;华为概念;3D打印;同花顺新质50;充电桩;数据中心(AIDC);工业互联网;互联网金融;机器人概念;粤港澳大湾区;比亚迪概念;新能源汽车;高压快充;消费电子概念;绿色电力;人形机器人;华为海思概念股;医疗器械概念;铜缆高速连接;锂电池概念;深股通;融资融券
300895,33,300895.SZ,23,算力租赁;数据确权;云计算;国资云;数据安全;东数西算(算力);网络安全;电力物联网;抖音概念(字节概念);阿里巴巴概念;数据要素;数据中心(AIDC);数字孪生;量子科技;DeepSeek概念;数字经济;华为概念;物联网;京津冀一体化;核电;国企改革;深股通;融资融券
688233,17,688233.SH,7,存储芯片;第三代半导体;芯片概念;专精特新;2025年报预增;沪股通;融资融券
601969,17,601969.SH,20,天然气;小金属概念;氟化工概念;海南自贸区;金属钴;金属铜;黄金概念;参股保险;固废处理;乡村振兴;参股银行;碳中和;自由贸易港;土壤修复;旅游概念;锂电池概念;回购增持再贷款概念;创投;沪股通;融资融券
688531,17,688531.SH,19,共封装光学(CPO);PCB概念;芯片概念;液冷服务器;商业航天;宁德时代概念;专精特新;固态电池;比亚迪概念;锂电池概念;高端装备;特斯拉概念;一体化压铸;储能;食品安全;人工智能;回购增持再贷款概念;沪股通;融资融券
300570,33,300570.SZ,11,共封装光学(CPO);光纤概念;F5G概念;铜缆高速连接;芯片概念;5G;传感器;数据中心(AIDC);人民币贬值受益;融资融券;深股通
688049,17,688049.SH,20,MCU芯片;星闪概念;芯片概念;智能穿戴;智能音箱;AI眼镜;小米概念;无线耳机;物联网;消费电子概念;专精特新;华为概念;机器人概念;语音技术;人工智能;粤港澳大湾区;2025年报预增;独角兽概念;沪股通;融资融券
603378,22,603378.SH,4,ST板块;建筑节能;长三角一体化;AI智能体
600895,17,600895.SH,16,光刻机;芯片概念;上海自贸区;新能源汽车;创投;数字乡村;蚂蚁集团概念;新型城镇化;租售同权;物业管理;乡村振兴;国企改革;参股券商;沪股通;融资融券;证金持股
688607,17,688607.SH,6,传感器;智能医疗;人工智能;AI应用;宠物经济;融资融券
000977,33,000977.SZ,25,中国AI 50;算力租赁;东数西算(算力);云计算;国产操作系统;数据中心(AIDC);信创;英伟达概念;抖音概念(字节概念);液冷服务器;国资云;百度概念;腾讯概念;车联网(车路协同);智慧城市;元宇宙;AIGC概念;DeepSeek概念;人工智能;无人驾驶;水利;回购增持再贷款概念;国企改革;深股通;融资融券
002131,33,002131.SZ,36,快手概念;小红书概念;ChatGPT概念;多模态AI;百度概念;AIGC概念;虚拟数字人;抖音概念(字节概念);数据要素;AI智能体;区块链;腾讯概念;AI应用;独角兽概念;数字经济;文化传媒概念;DeepSeek概念;人工智能;水利;核电;数据中心(AIDC);华为概念;海工装备;创投;机器视觉;污水处理;跨境电商;一带一路;液冷服务器;专精特新;新能源汽车;小米概念;医疗器械概念;芯片概念;深股通;融资融券
605555,17,605555.SH,8,人形机器人;家用电器;机器人概念;无人驾驶;共同富裕示范区;新能源汽车;人民币贬值受益;沪股通
603887,17,603887.SH,12,算力租赁;东数西算(算力);阿里巴巴概念;腾讯概念;抖音概念(字节概念);数据中心(AIDC);华为概念;液冷服务器;PPP概念;融资融券;沪股通;股权转让(并购重组)
600590,17,600590.SH,29,电力物联网;国产航母;太赫兹;6G概念;智能电网;卫星导航;数据中心(AIDC);军工信息化;无人机;军工;军民融合;华为概念;腾讯概念;AI智能体;碳纤维;区块链;低空经济;光伏概念;虚拟现实;机器人概念;燃料电池;储能;智能医疗;氢能源;创投;一带一路;IP经济(谷子经济);沪股通;融资融券
300022,33,300022.SZ,10,工业大麻;农村电商;乡村振兴;西部大开发;中俄贸易概念;一带一路;农机;氢能源;机器人概念;低空经济
300006,33,300006.SZ,13,细胞免疫治疗;创新药;眼科医疗;幽门螺杆菌概念;辅助生殖;仿制药一致性评价;医药电商;肝炎概念;医疗器械概念;西部大开发;知识产权保护;国企改革;融资融券
688209,17,688209.SH,9,汽车芯片;芯片概念;小米概念;消费电子概念;专精特新;无线耳机;脑机接口;沪股通;融资融券
688599,17,688599.SH,21,BC电池;HJT电池;TOPCON电池;钙钛矿电池;虚拟电厂;光伏建筑一体化;光伏概念;储能;锂电池概念;DeepSeek概念;东数西算(算力);智能家居;华为概念;机器人概念;绿色电力;氢能源;一带一路;商业航天;同花顺漂亮100;沪股通;融资融券
002919,33,002919.SZ,5,手机游戏;网络游戏;虚拟现实;元宇宙;抖音概念(字节概念)
605277,17,605277.SH,16,华为概念;东数西算(算力);数据中心(AIDC);充电桩;机器人概念;储能;新能源汽车;液冷服务器;光伏概念;5G;铜缆高速连接;F5G概念;汽车电子;消费电子概念;融资融券;沪股通
000798,33,000798.SZ,6,预制菜;参股保险;国企改革;人工智能;央企国企改革;中字头股票
688615,17,688615.SH,18,AIGC概念;财税数字化;云计算;抖音概念(字节概念);AI应用;智慧政务;华为昇腾;数据安全;AI智能体;鸿蒙概念;数据要素;互联网金融;数字经济;人工智能;华为概念;机器人概念;沪股通;融资融券
301172,33,301172.SZ,36,光纤概念;共封装光学(CPO);数据中心(AIDC);安防;华为概念;机器人概念;物联网;华为昇腾;空间计算;军工;海峡两岸;低空经济;网络安全;信创;华为鲲鹏;智慧城市;时空大数据;鸿蒙概念;腾讯概念;智慧政务;人工智能;AI智能体;AIGC概念;数据要素;区块链;数字经济;DeepSeek概念;AI应用;数字乡村;智能医疗;水利;新型城镇化;地下管网;西部大开发;乡村振兴;融资融券
603336,17,603336.SH,7,乡村振兴;一带一路;冷链物流;创新药;农业种植;国企改革;股权转让(并购重组)
600153,17,600153.SH,15,高股息精选;白酒概念;物业管理;新型城镇化;国企改革;一带一路;DeepSeek概念;福建自贸区;海峡两岸;沪股通;融资融券;金属铜;小米汽车;新能源汽车;光伏概念
601827,17,601827.SH,11,生物质能发电;绿色电力;医疗废物处理;PPP概念;固废处理;国企改革;垃圾分类;污水处理;西部大开发;储能;沪股通
300738,33,300738.SZ,22,算力租赁;云计算;智谱AI;东数西算(算力);快手概念;网络安全;腾讯概念;阿里巴巴概念;数据中心(AIDC);百度概念;数据要素;华为概念;DeepSeek概念;人工智能;芯片概念;粤港澳大湾区;光伏概念;创投;一带一路;绿色电力;融资融券;深股通
300943,33,300943.SZ,16,芯片概念;商业航天;传感器;卫星导航;无人机;核电;军工;新能源汽车;汽车热管理;军民融合;智慧城市;燃料电池;氢能源;天然气;股权转让(并购重组);融资融券
301280,33,301280.SZ,13,人形机器人;小米概念;比亚迪概念;消费电子概念;汽车电子;机器人概念;新能源汽车;家用电器;光伏概念;智能家居;储能;深股通;融资融券
002586,33,002586.SZ,8,ST板块;国企改革;文化传媒概念;PPP概念;雄安新区;水利;海工装备;高端装备
600617,17,600617.SH,6,天然气;绿色电力;地下管网;国企改革;沪股通;融资融券
301150,33,301150.SZ,10,PET铜箔;固态电池;锂电池概念;宁德时代概念;PCB概念;储能;专精特新;比亚迪概念;深股通;融资融券
688699,17,688699.SH,5,先进封装;芯片概念;MiniLED;专精特新;融资融券
688802,17,688802.SH,9,科创次新股;先进封装;芯片概念;注册制次新股;东数西算(算力);信创;人工智能;新股与次新股;融资融券
600764,17,600764.SH,24,国产航母;央企国企改革;国企改革;军工信息化;中船系;智慧城市;海工装备;车联网(车路协同);军工;核电;风电;无人驾驶;卫星导航;商业航天;新能源汽车;天然气;量子科技;比亚迪概念;毫米波雷达;芯片概念;汽车芯片;中字头股票;沪股通;融资融券
603363,17,603363.SH,5,猪肉;预制菜;冷链物流;海峡两岸;沪股通
603248,17,603248.SH,6,注册制次新股;专精特新;高端装备;风电;新股与次新股;融资融券
300641,33,300641.SZ,3,锂电池概念;深股通;融资融券
603007,17,603007.SH,10,储能;新型城镇化;PPP概念;装配式建筑;新能源汽车;机器人概念;传感器;汽车芯片;摘帽;股权转让(并购重组)
688202,17,688202.SH,10,CRO概念;减肥药;创新药;合成生物;智能医疗;人工智能;AI应用;回购增持再贷款概念;沪股通;融资融券
600072,17,600072.SH,16,中船系;国产航母;PPP概念;氢能源;海工装备;国企改革;央企国企改革;风电;绿色电力;高端装备;储能;工业互联网;同花顺中特估100;沪股通;中字头股票;融资融券
002011,33,002011.SZ,18,空气能热泵;汽车热管理;冰雪产业;冷链物流;高铁;新能源汽车;宁德时代概念;创投;雄安新区;储能;比亚迪概念;核电;军工;华为概念;数据中心(AIDC);液冷服务器;融资融券;深股通
605099,17,605099.SH,4,足球概念;体育产业;人民币贬值受益;沪股通
603968,17,603968.SH,3,代糖概念;染料;维生素
300370,33,300370.SZ,18,天然气;页岩气;新疆振兴;净水概念;西部大开发;数字经济;智慧城市;国企改革;一带一路;数据要素;安防;AI应用;人工智能;网络安全;物联网;工业互联网;机器人概念;新型工业化
