所属概念,所属概念数量,market_code,code,股票代码
高股息精选;减速器;深股通;绿色电力;冷链物流;无人驾驶;燃料电池;国企改革;新能源汽车;氢能源;融资融券,11.0,33,000951,000951.SZ
智能医疗;医疗器械概念;机器人概念;专精特新;沪股通;融资融券,6.0,17,688085,688085.SH
煤炭概念;超超临界发电;高股息精选;航运概念;国企改革;沪股通;融资融券,7.0,17,600546,600546.SH
F5G概念;WiFi 6;共封装光学(CPO);6G概念;华为海思概念股;5G;汽车芯片;芯片概念;PCB概念;数据中心(AIDC);先进封装;传感器;汽车电子;东数西算(算力);毫米波雷达;华为概念;物联网;粤港澳大湾区;无人驾驶;充电桩;虚拟现实;网络安全;智能座舱;智能家居;人民币贬值受益;机器人概念;工业互联网;基因测序;智能医疗;国企改革;沪股通;股权转让(并购重组);融资融券,33.0,17,603118,603118.SH
车联网(车路协同);农机;无人机;无人驾驶;数据中心(AIDC);互联网金融;长安汽车概念;华为概念;机器人概念;燃料电池;人形机器人;工业母机;新能源汽车;比亚迪概念;氢能源;乡村振兴;汽车电子;绿色电力;5G;MCU芯片;一带一路;风电;深股通,23.0,33,002448,002448.SZ
网红经济;跨境电商;露营经济;三胎概念;人工智能;粤港澳大湾区;军民融合;军工;腾讯概念,9.0,33,300591,300591.SZ
人形机器人;汽车热管理;同花顺新质50;华为汽车;新型工业化;特斯拉概念;一体化压铸;小米汽车;智能座舱;机器人概念;无人驾驶;比亚迪概念;新能源汽车;汽车电子;小米概念;英伟达概念;液冷服务器;中国AI 50;数据中心(AIDC);同花顺出海50;沪股通;融资融券,22.0,17,601689,601689.SH
流感;医疗器械概念;智能医疗;注册制次新股;国企改革;机器人概念;深股通;新股与次新股;融资融券,9.0,33,301584,301584.SZ
冰雪产业;旅游概念;IP经济(谷子经济);高股息精选;西部大开发;2026一季报预增;深股通;融资融券,8.0,33,002033,002033.SZ
草甘膦;高股息精选;化肥;乡村振兴;西部大开发;磷化工;深股通,7.0,33,002749,002749.SZ
一带一路;医疗器械概念;人民币贬值受益;锂电池概念;沪股通,5.0,17,603665,603665.SH
煤炭概念;超超临界发电;国企改革;氢能源;钠离子电池;风电;储能;碳纤维;TOPCON电池;光伏概念;沪股通;融资融券,12.0,17,600348,600348.SH
绿色电力;固废处理;生物质能发电;高股息精选,4.0,17,605028,605028.SH
算力租赁;华为昇腾;东数西算(算力);中国AI 50;云计算;智谱AI;数据安全;云游戏;数据中心(AIDC);信创;液冷服务器;智慧政务;财税数字化;AI智能体;数据要素;华为概念;数字乡村;智慧城市;DeepSeek概念;商业航天;数字经济;人工智能;低空经济;工业互联网;无人驾驶;脑机接口;专精特新;智能医疗;机器人概念;融资融券,30.0,17,688158,688158.SH
同花顺中特估100;绿色电力;央企国企改革;国企改革;一带一路;DeepSeek概念;核电;核污染防治;中字头股票;融资融券;深股通,11.0,33,003816,003816.SZ
创新药;仿制药一致性评价;智能医疗;西部大开发;沪股通;融资融券,6.0,17,688513,688513.SH
锂电池概念;沪股通;融资融券,3.0,17,603285,603285.SH
ERP概念;财税数字化;ChatGPT概念;华为鲲鹏;AIGC概念;智慧政务;鸿蒙概念;AI应用;AI智能体;信创;区块链;互联网金融;云计算;数字经济;阿里巴巴概念;网络安全;DeepSeek概念;人工智能;工业互联网;智能医疗;华为概念;参股保险;中国AI 50;机器人概念;参股银行;同花顺漂亮100;沪股通;融资融券,28.0,17,600588,600588.SH
2026中报预增;专精特新;消费电子概念;PCB概念;芯片概念;新能源汽车;先进封装;储能;新股与次新股;融资融券,10.0,151,920125,920125.BJ
AI PC;智能音箱;中国AI 50;液冷服务器;无线耳机;英伟达概念;华为手机;数据中心(AIDC);消费电子概念;上海自贸区;星闪概念;AI眼镜;抖音概念(字节概念);智能穿戴;东数西算(算力);小米概念;华为概念;汽车电子;智能家居;阿里巴巴概念;腾讯概念;虚拟现实;医疗器械概念;芯片概念;智能座舱;无人驾驶;毫米波雷达;机器人概念;人形机器人;2026中报预增;百度概念;车联网(车路协同);MR(混合现实);5G;沪股通;融资融券,36.0,17,603296,603296.SH
新型工业化;高端装备;机器人概念;信创;专精特新;数据中心(AIDC);融资融券,7.0,33,301633,301633.SZ
煤炭概念;煤化工概念;国企改革;京津冀一体化;深股通;融资融券,6.0,33,000937,000937.SZ
人形机器人;机器视觉;智能座舱;数字孪生;车联网(车路协同);机器人概念;数据要素;毫米波雷达;无人驾驶;星闪概念;传感器;智慧城市;ETC;华为概念;低空经济;汽车电子;京津冀一体化;深股通,18.0,33,300552,300552.SZ
生物疫苗;猴痘概念;重组蛋白;肝炎概念;创新药;流感;合成生物;减肥药;同花顺漂亮100;西部大开发;创投;深股通;融资融券,13.0,33,300122,300122.SZ
注册制次新股;锂电池概念;碳中和;光伏概念;西部大开发;专精特新;深股通;新股与次新股;融资融券,9.0,33,001369,001369.SZ
BC电池;无线充电;稀土永磁;钙钛矿电池;华为数字能源;5G;TOPCON电池;光伏概念;储能;小金属概念;锂电池概念;比亚迪概念;特斯拉概念;新能源汽车;东数西算(算力);华为概念;深股通;融资融券;军工;机器人概念;氢能源;光伏建筑一体化;低空经济;工业互联网;数字经济,25.0,33,002056,002056.SZ
人形机器人;一体化压铸;新型工业化;工业母机;小米汽车;机器人概念;机器视觉;小米概念;新能源汽车;农机;工业互联网;AI应用;数字经济;人工智能;换电概念;DeepSeek概念;储能;液冷服务器;碳中和;同花顺漂亮100;深股通;融资融券,22.0,33,300124,300124.SZ
医药电商;宠物经济;医美概念;冷链物流;家庭医生;养老概念;智能医疗;跨境电商;海峡两岸;时空大数据;阿里巴巴概念;深股通;融资融券,13.0,33,301017,301017.SZ
高股息精选;同花顺中特估100;PPP概念;国企改革;碳交易;雅下水电概念;西部大开发;沪股通;融资融券;一带一路;碳中和;金属铜;锂电池概念,13.0,17,600039,600039.SH
减肥药;创新药;生物疫苗;维生素;猴痘概念;融资融券;深股通,7.0,33,300765,300765.SZ
养鸡;预制菜;超级品牌;同花顺漂亮100;智能物流;深股通;融资融券,7.0,33,300999,300999.SZ
新疆振兴;AI语料;水利;多模态AI;民爆概念;人工智能;独角兽概念;工业互联网;雅下水电概念;一带一路;创投;专精特新;国企改革;央企国企改革;军民融合;风电;绿色电力;军工;比亚迪概念;新能源汽车;深股通,21.0,33,002226,002226.SZ
生物疫苗;创新药;CRO概念;人民币贬值受益;深股通;融资融券,6.0,33,002399,002399.SZ
生物质能发电;绿色电力;新型城镇化;污水处理;固废处理;垃圾分类;碳中和;一带一路;高股息精选;股权转让(并购重组);深股通;融资融券,12.0,33,301109,301109.SZ
草甘膦;磷化工;乡村振兴;融资融券;碳交易;沪股通,6.0,17,600389,600389.SH
丙烯酸;碳纤维;风电;注册制次新股;海工装备;储能;新能源汽车;锂电池概念;专精特新;光伏概念;芯片概念;新股与次新股;融资融券,13.0,17,601026,601026.SH
钛白粉概念;小金属概念;稀土永磁;旅游概念;创投;智能家居;培育钻石;摘帽,8.0,17,603389,603389.SH
互联网金融;AI应用;数字货币;区块链;移动支付;数字经济;人工智能;DeepSeek概念;AI智能体;智慧政务;阿里巴巴概念;国企改革;黄金概念;小金属概念;3D打印;深股通,16.0,33,002721,002721.SZ
染料;幽门螺杆菌概念;参股银行;2026中报预增;深股通;融资融券,6.0,33,301190,301190.SZ
高股息精选;家用电器;沪股通;融资融券;智能家居;MicroLED概念;机器人概念;MiniLED;人工智能;虚拟数字人;MR(混合现实);数字经济;DeepSeek概念;元宇宙;商业航天;芯片概念;虚拟现实;AI智能体;数据要素;MCU芯片;汽车电子;智能穿戴;多模态AI;消费电子概念;AI眼镜,25.0,17,600060,600060.SH
参股保险;人民币贬值受益;雄安新区;西部大开发;低空经济;飞行汽车(eVTOL);新疆振兴;深股通;融资融券,9.0,33,000415,000415.SZ
高端装备;在线教育;海工装备;人民币贬值受益;股权转让(并购重组);跨境电商;融资融券;2026中报预增;沪股通;摘帽,10.0,17,603268,603268.SH
超超临界发电;抽水蓄能;绿色电力;风电;央企国企改革;PPP概念;国企改革;充电桩;乡村振兴;储能;一带一路;华为概念;氢能源;深股通;机器人概念;碳交易;融资融券,17.0,33,000875,000875.SZ
煤炭概念;煤化工概念;中字头股票;化肥;高股息精选;同花顺中特估100;证金持股;乡村振兴;国企改革;央企国企改革;沪股通;融资融券,12.0,17,601898,601898.SH
风电;可燃冰;核电;储能;数据中心(AIDC);氢能源;海工装备;雄安新区;粤港澳大湾区;一带一路;物联网;智谱AI;人工智能;统一大市场;工业互联网;商业航天;DeepSeek概念;冷链物流;AI应用;智能物流;天然气;航运概念;参股券商;机器视觉;机器人概念;无人驾驶;同花顺出海50;深股通;融资融券,29.0,33,000039,000039.SZ
人形机器人;汽车热管理;同花顺新质50;华为汽车;特斯拉概念;长安汽车概念;机器人概念;比亚迪概念;新能源汽车;家用电器;小米概念;燃料电池;空气能热泵;液冷服务器;宁德时代概念;数据中心(AIDC);同花顺出海50;DeepSeek概念;一带一路;储能;深股通;融资融券,22.0,33,002050,002050.SZ
军工;风电;新股与次新股;融资融券,4.0,151,920200,920200.BJ
智能座舱;长安汽车概念;储能;新能源汽车;农机;汽车电子;锂电池概念;乡村振兴;国企改革;沪股通,10.0,17,603701,603701.SH
猪肉;生态农业;宠物经济;同花顺漂亮100;深股通;融资融券,6.0,33,002311,002311.SZ
超级品牌;高股息精选;智慧灯杆;智能家居;智慧城市;鸿蒙概念;华为概念;沪股通;融资融券,9.0,17,603515,603515.SH
智能音箱;无线充电;小米概念;无线耳机;AI手机;智能穿戴;碳纤维;3D打印;人形机器人;比亚迪概念;AI眼镜;无人机;新能源汽车;消费电子概念;同花顺果指数;商业航天;机器人概念;液冷服务器;虚拟现实;英伟达概念;充电桩;苹果概念;光伏概念;华为概念;5G;富士康概念;低空经济;MR(混合现实);海峡两岸;柔性屏(折叠屏);储能;减速器;人民币贬值受益;AI PC;人工智能;稀土永磁;共封装光学(CPO);同花顺出海50;深股通;融资融券,40.0,33,002600,002600.SZ
ST板块;互联网金融;光伏概念;TOPCON电池,4.0,33,002634,002634.SZ
减速器;人形机器人;华为汽车;特斯拉概念;新型工业化;PEEK材料;机器人概念;传感器;小米概念;新能源汽车;3D打印;无线耳机;虚拟现实;MR(混合现实);无人机;卫星导航;智能穿戴;苹果概念;消费电子概念;AI手机;同花顺果指数;华为概念;AI眼镜;液冷服务器;燃料电池;5G;AI PC;宁德时代概念;充电桩;海峡两岸;粤港澳大湾区;东数西算(算力);储能;芯片概念;锂电池概念;铜缆高速连接;氢能源;深股通;融资融券,39.0,33,300115,300115.SZ
网络安全;智慧政务;AI语料;数据要素;AI智能体;AI应用;虚拟数字人;人工智能;文化传媒概念;DeepSeek概念;互联网金融;创投;京津冀一体化;物业管理;乡村振兴;国企改革;深股通;多模态AI,18.0,33,000839,000839.SZ
宠物经济;三胎概念;养老概念;跨境电商;京津冀一体化;一带一路;人民币贬值受益,7.0,33,001206,001206.SZ
参股保险;互联网金融;创投;锂电池概念;区块链;人工智能;粤港澳大湾区;AI智能体;新能源汽车;物联网;阿里巴巴概念;储能;虚拟现实;算力租赁;东数西算(算力);高股息精选;消费电子概念;苹果概念;深股通;融资融券,20.0,33,002416,002416.SZ
两轮车;跨境电商;DeepSeek概念;人工智能;机器人概念;国产操作系统;车联网(车路协同);储能;小米概念;英伟达概念;融资融券,11.0,17,689009,689009.SH
AI语料;ChatGPT概念;AIGC概念;AI智能体;在线教育;AI应用;职业教育;人工智能;文化传媒概念;三胎概念,10.0,33,300654,300654.SZ
商业航天;智能家居;露营经济;专精特新;跨境电商;深股通;融资融券,7.0,33,301595,301595.SZ
流感;三胎概念;肝炎概念;仿制药一致性评价;医药电商;禽流感;医疗器械概念;创新药;创投;深股通;融资融券,11.0,33,300039,300039.SZ
军民融合;核污染防治;食品安全;京津冀一体化;核电;军工;高端装备;锂电池概念;专精特新;低空经济;机器人概念;无人机;融资融券,13.0,33,300875,300875.SZ
高端装备;先进封装;存储芯片;新股与次新股;注册制次新股;融资融券;专精特新;芯片概念,8.0,33,301583,301583.SZ
存储芯片;MCU芯片;汽车芯片;消费电子概念;AI眼镜;汽车电子;液冷服务器;毫米波雷达;芯片概念;东数西算(算力);数据中心(AIDC);物联网;抖音概念(字节概念);比亚迪概念;宁德时代概念;百度概念;新能源汽车;无人机;海峡两岸;机器人概念;低空经济;飞行汽车(eVTOL);智能物流;创投;一带一路;跨境电商;统一大市场;MLCC概念;PCB概念;虚拟现实;OLED;超级电容;深股通;融资融券,34.0,33,300975,300975.SZ
鸿蒙概念;数据要素;房屋检测;数字经济;地下管网;空间计算;土壤修复;智慧城市;元宇宙;新型城镇化;数字孪生;碳中和;时空大数据;水利;高铁;华为概念;机器人概念;军工;东数西算(算力);卫星导航;军工信息化,21.0,33,300826,300826.SZ
稀土永磁;小金属概念;固态电池;锂电池概念;核电;牙科医疗;燃料电池;氢能源;深股通;2026中报预增;融资融券,11.0,33,002167,002167.SZ
煤炭概念;煤化工概念;高股息精选;中字头股票;同花顺中特估100;证金持股;同花顺漂亮100;国企改革;绿色电力;央企国企改革;沪股通;融资融券,12.0,17,601088,601088.SH
医药电商;生物疫苗;仿制药一致性评价;重组蛋白;创新药;肝炎概念;工业大麻;国企改革;智能医疗;央企国企改革;沪股通;融资融券;股权转让(并购重组),13.0,17,600535,600535.SH
可燃冰;俄乌冲突概念;页岩气;天然气;新疆振兴;中俄贸易概念;一带一路;海工装备;高端装备;专精特新;融资融券,11.0,33,301158,301158.SZ
华为盘古;鸿蒙概念;C2M概念;AIGC概念;AI应用;AI智能体;新型工业化;人工智能;DeepSeek概念;工业互联网;华为概念;网红经济;数据中心(AIDC);三胎概念;深股通,15.0,33,300840,300840.SZ
商业航天;减速器;机器人概念;融资融券;军工;新能源汽车;国企改革;军民融合;专精特新,9.0,151,920418,920418.BJ
期货概念;信托概念;央企国企改革;绿色电力;国企改革;乡村振兴;雄安新区;风电;京津冀一体化;核电;深股通;融资融券,12.0,33,000958,000958.SZ
