code,market_code,所属概念,股票代码,所属概念数量
688607,17,传感器;智能医疗;人工智能;AI应用;宠物经济;融资融券,688607.SH,6
002799,33,文化传媒概念;智能物流;虚拟数字人;数字经济;区块链;ChatGPT概念;腾讯概念;抖音概念(字节概念);阿里巴巴概念;快手概念;百度概念;西部大开发;国企改革,002799.SZ,13
300912,33,人形机器人;汽车热管理;机器人概念;传感器;比亚迪概念;新能源汽车;工业互联网;中俄贸易概念;碳中和;股权转让(并购重组);融资融券,300912.SZ,11
600727,17,化肥;钛白粉概念;磷化工;水泥概念;国企改革;2026一季报预增,600727.SH,6
920188,151,海工装备;天然气;参股银行;新股与次新股;融资融券,920188.BJ,5
300546,33,数字货币;电子身份证;移动支付;蚂蚁集团概念;数据安全;华为鲲鹏;鸿蒙概念;网络安全;信创;人脸识别;区块链;智慧政务;量子科技;数据要素;智慧城市;数字经济;人工智能;腾讯概念;粤港澳大湾区;车联网(车路协同);DeepSeek概念;专精特新;云计算;智能物流;网约车;机器人概念;数字孪生;一带一路;深股通,300546.SZ,29
920779,151,高股息精选;宁德时代概念;消费电子概念;融资融券;比亚迪概念;固态电池;锂电池概念,920779.BJ,7
000715,33,IP经济(谷子经济);乡村振兴,000715.SZ,2
920100,151,安防;智能物流;汽车热管理;3D打印;减速器;新股与次新股;融资融券;机器人概念;光伏概念;人形机器人;新型工业化,920100.BJ,11
600595,17,超导概念;煤炭概念;2025年报预增;风电;融资融券;沪股通,600595.SH,6
603392,17,猴痘概念;生物疫苗;流感;幽门螺杆菌概念;创新药;智能医疗;DeepSeek概念;同花顺漂亮100;融资融券;沪股通,603392.SH,10
001203,33,小金属概念;固态电池;金属铅;金属锌;锂电池概念;金属回收;参股银行;旅游概念;乡村振兴;西部大开发;回购增持再贷款概念;储能;绿色电力;创投;职业教育;融资融券;深股通,001203.SZ,17
603429,22,ST板块;烟草;新型烟草(电子烟);储能,603429.SH,4
002558,33,电子竞技;手机游戏;云游戏;网络游戏;AIGC概念;AI应用;ChatGPT概念;虚拟数字人;鸿蒙概念;旅游概念;腾讯概念;AI智能体;阿里巴巴概念;参股保险;元宇宙;DeepSeek概念;百度概念;互联网金融;语音技术;人工智能;虚拟现实;创投;华为概念;西部大开发;深股通;2026一季报预增;融资融券,002558.SZ,27
920906,151,2025年报预增;比亚迪概念;机器人概念;长安汽车概念;融资融券;无人驾驶;智能座舱;高端装备;新能源汽车,920906.BJ,9
300531,33,数据确权;电子身份证;数字货币;智慧政务;信创;数据安全;区块链;移动支付;人脸识别;数据要素;鸿蒙概念;拼多多概念;跨境支付(CIPS);数字经济;华为概念;DeepSeek概念;华为海思概念股;物联网;人工智能;智能电网;粤港澳大湾区;智能音箱;智能医疗;工业互联网;食品安全;专精特新;机器视觉;消费电子概念;芯片概念;智能物流;机器人概念;军工;中俄贸易概念;2026一季报预增;深股通,300531.SZ,35
600835,17,人形机器人;减速器;机器人概念;物联网;上海国企改革;雅下水电概念;国企改革;沪股通;融资融券,600835.SH,9
600965,22,玉米;粮食概念;农业种植;乳业;生态农业;土地流转;预制菜;ST板块;乡村振兴;土壤修复;冷链物流;京津冀一体化,600965.SH,12
300843,33,铜缆高速连接;富士康概念;液冷服务器;消费电子概念;新型烟草(电子烟);高压快充;数据中心;小米概念;智能座舱;比亚迪概念;无人机;新能源汽车;充电桩;储能;机器人概念;低空经济;人形机器人;飞行汽车(eVTOL);深股通,300843.SZ,19
920553,151,融资融券;高端装备;烟草;工业母机,920553.BJ,4
300249,33,液冷服务器;东数西算(算力);数据中心;5G;华为数字能源;云计算;抖音概念(字节概念);腾讯概念;阿里巴巴概念;华为概念;百度概念;物联网;智慧城市;数字孪生;专精特新;数字乡村;储能;区块链;人工智能;机器人概念;碳中和;回购增持再贷款概念;西部大开发;深股通;融资融券,300249.SZ,25
920011,151,专精特新;家用电器;机器人概念;小米概念;一带一路;智能家居;参股银行;新股与次新股;融资融券,920011.BJ,9
300511,33,人造肉;农业种植;NMN概念;乡村振兴;一带一路;细胞免疫治疗;股权转让(并购重组),300511.SZ,7
920026,151,比亚迪概念;融资融券;新能源汽车;芯片概念;光伏概念;MR(混合现实);消费电子概念;机器人概念;AI眼镜;专精特新;机器视觉;富士康概念;特斯拉概念;苹果概念,920026.BJ,14
002249,33,人形机器人;长安汽车概念;家用电器;机器人概念;AIGC概念;新能源汽车;比亚迪概念;燃料电池;粤港澳大湾区;回购增持再贷款概念;充电桩;储能;风电;氢能源;数据中心;深股通;融资融券,002249.SZ,17
300696,33,成飞概念;军民融合;航空发动机;军工;无人机;大飞机;3D打印;低空经济;创投;西部大开发;融资融券;深股通,300696.SZ,12
688314,17,PEEK材料;牙科医疗;3D打印;医美概念;医疗器械概念;专精特新;西部大开发;融资融券,688314.SH,8
603776,17,芯片概念;存储芯片;蚂蚁集团概念;物联网;无人驾驶;机器人概念;共享单车;燃料电池;氢能源;旅游概念;养老概念;两轮车;沪股通;股权转让(并购重组);融资融券,603776.SH,15
688660,17,风电;海工装备;上海国企改革;国企改革;融资融券;沪股通,688660.SH,6
002431,33,土地流转;PPP概念;ST板块;地下管网;旅游概念;碳交易;乡村振兴;新疆振兴;土壤修复;雄安新区;水利;特色小镇;职业教育;横琴新区;新型城镇化;国企改革;体育产业;元宇宙;粤港澳大湾区;虚拟现实,002431.SZ,20
688510,17,航空发动机;大飞机;无人机;专精特新;人民币贬值受益;医疗器械概念;绿色电力;沪股通;融资融券,688510.SH,9
920445,151,海峡两岸;人民币贬值受益;跨境电商;融资融券;一带一路,920445.BJ,5
600191,17,粮食概念;代糖概念;2025年报预增;参股银行;参股券商;西部大开发;股权转让(并购重组),600191.SH,7
688382,17,创新药;沪股通;融资融券,688382.SH,3
000570,33,乡村振兴;农机;参股银行;国企改革;海峡两岸;2025年报预增;华为概念;无人机;锂电池概念;2026一季报预增;固态电池,000570.SZ,11
301150,33,PET铜箔;固态电池;PCB概念;锂电池概念;宁德时代概念;储能;比亚迪概念;专精特新;深股通;融资融券,301150.SZ,10
301287,33,足球概念;体育产业;冰雪产业;跨境电商;养老概念;参股银行;人民币贬值受益;一带一路;人工智能;物联网;DeepSeek概念;AIGC概念;消费电子概念;AI智能体;融资融券,301287.SZ,15
002774,33,粤港澳大湾区;物联网;中俄贸易概念;人工智能;一带一路;高股息精选,002774.SZ,6
605255,17,汽车热管理;新能源汽车;长安汽车概念;燃料电池;沪股通;股权转让(并购重组),605255.SH,6
300808,33,露营经济;一带一路;国企改革;股权转让(并购重组),300808.SZ,4
301125,33,专精特新;人民币贬值受益;中俄贸易概念;融资融券,301125.SZ,4
600360,17,汽车电子;先进封装;小米概念;新能源汽车;军工;华为概念;第三代半导体;芯片概念;充电桩;汽车芯片;国企改革;摘帽;股权转让(并购重组),600360.SH,13
000608,33,租售同权;物业管理;西部大开发;粤港澳大湾区;摘帽;股权转让(并购重组),000608.SZ,6
688251,17,数字孪生;物联网;人工智能;智能物流;专精特新;机器人概念;新型工业化;无人驾驶;人形机器人;比亚迪概念;新能源汽车;融资融券,688251.SH,12
002542,33,文化传媒概念;旅游概念;地下管网;特色小镇;新型城镇化;PPP概念;国企改革;一带一路;云计算;新疆振兴;低空经济;ST板块;数据中心;芯片概念,002542.SZ,14
301372,33,净水概念;新型城镇化;水利;污水处理;地下管网;融资融券,301372.SZ,6
688623,17,传感器;机器视觉;专精特新;比亚迪概念;锂电池概念;融资融券,688623.SH,6
920021,151,AI视频;京津冀一体化;先进封装;AI应用;6G概念;卫星导航;冰雪产业;体育产业;商业航天;虚拟数字人;芯片概念;5G;足球概念;AIGC概念;DeepSeek概念;AI智能体;智能穿戴;知识产权保护;毫米波雷达;短剧游戏;文化传媒概念;低空经济;军民融合;军工;腾讯概念;人工智能;融资融券,920021.BJ,27
002278,33,可燃冰;页岩气;俄乌冲突概念;天然气;海工装备;中俄贸易概念;商业航天;一带一路;氢能源;无人机;碳纤维;高端装备;人工智能;AI应用;两轮车;2025年报预增;专精特新;机器人概念,002278.SZ,18
603026,17,氟化工概念;锂电池概念;宁德时代概念;环氧丙烷;燃料电池;国企改革;新能源汽车;沪股通;融资融券,603026.SH,9
920158,151,中俄贸易概念;一带一路;海工装备;专精特新;氢能源;天然气;新股与次新股;融资融券,920158.BJ,8
688268,17,氟化工概念;俄乌冲突概念;光刻机;中芯国际概念;光刻胶;存储芯片;氢能源;第三代半导体;芯片概念;粤港澳大湾区;专精特新;核电;沪股通;融资融券,688268.SH,14
600845,17,算力租赁;云计算;东数西算(算力);数据中心;中国AI 50;AI智能体;ERP概念;车联网(车路协同);AI应用;液冷服务器;DeepSeek概念;华为概念;工业互联网;机器人概念;新型工业化;人形机器人;央企国企改革;上海自贸区;国企改革;融资融券;沪股通,600845.SH,21
300586,33,PCB概念;固态电池;芯片概念;钠离子电池;锂电池概念;染料;宁德时代概念;专精特新;消毒剂;储能;可降解塑料;燃料电池;氢能源;深股通;融资融券,300586.SZ,15
603315,17,算力租赁;东数西算(算力);抽水蓄能;军工;专精特新;特钢概念;核电;超超临界发电;锂电池概念;宁德时代概念;中俄贸易概念;石墨电极;俄乌冲突概念,603315.SH,13
300965,33,卫星导航;无人机;军工;军民融合;融资融券,300965.SZ,5
300584,33,猴痘概念;幽门螺杆菌概念;肝炎概念;辅助生殖;仿制药一致性评价;创新药;固态电池;锂电池概念;深股通,300584.SZ,9
603617,17,跨境电商;水利;共同富裕示范区;人民币贬值受益;机器人概念,603617.SH,5
301038,33,地下管网;新型城镇化;物业管理;水利;乡村振兴;深圳国企改革;PPP概念;物联网;污水处理;数字孪生;粤港澳大湾区;DeepSeek概念;智慧政务;国企改革;华为概念;雅下水电概念;光伏概念;抽水蓄能;深股通;融资融券,301038.SZ,20
002768,33,富士康概念;PEEK材料;小米概念;华为概念;比亚迪概念;储能;新能源汽车;人形机器人;机器人概念;充电桩;可降解塑料;碳纤维;锂电池概念;华为汽车;风电;丙烯酸;人造肉;环氧丙烷;体育产业;足球概念;医美概念;融资融券;深股通,002768.SZ,23
002440,33,染料;氟化工概念;消毒剂;2025年报预增;深股通;融资融券,002440.SZ,6
301355,33,食品安全;海峡两岸;一带一路;融资融券,301355.SZ,4
002003,33,高股息精选;同花顺出海50;融资融券;深股通,002003.SZ,4
300437,33,磷化工;消毒剂;净水概念;土壤修复;污水处理;新型城镇化;碳中和;PPP概念;工业互联网;融资融券,300437.SZ,10
002125,33,小金属概念;钠离子电池;金属镍;固态电池;锂电池概念;宁德时代概念;污水处理;比亚迪概念;国企改革;深股通;融资融券,002125.SZ,11
603777,17,腾讯概念;人工智能;智能物流;IP经济(谷子经济);白酒概念;融资融券,603777.SH,6
301037,33,丙烯酸;融资融券,301037.SZ,2
920110,151,融资融券;智能家居;横琴新区;专精特新,920110.BJ,4
603333,17,专精特新;氟化工概念;充电桩;海工装备;特高压;高铁;水利;光伏概念;新能源汽车;核电;储能;风电;一带一路;军工;西部大开发;锂电池概念;沪股通;股权转让(并购重组),603333.SH,18
688303,17,硅能源;新疆振兴;光伏概念;有机硅概念;西部大开发;芯片概念;沪股通;融资融券,688303.SH,8
603680,17,高铁;2025年报预增;一带一路;充电桩;储能;沪股通,603680.SH,6
301358,33,磷化工;固态电池;动力电池回收;锂电池概念;宁德时代概念;金属铜;储能;2025年报预增;比亚迪概念;新能源汽车;深股通;融资融券,301358.SZ,12
300150,33,AIGC概念;水利;京津冀一体化;高铁;安防;专精特新,300150.SZ,6
603444,17,网络游戏;手机游戏;IP经济(谷子经济);福建自贸区;海峡两岸;2025年报预增;沪股通;2026一季报预增;融资融券,603444.SH,9
688565,17,污水处理;核电;专精特新;2025年报预增;共同富裕示范区;燃料电池;氢能源;超超临界发电;融资融券,688565.SH,9
920080,151,家用电器;新型工业化;数据中心;机器人概念;工业互联网;风电;锂电池概念;军工;新股与次新股;融资融券,920080.BJ,10
920856,151,参股银行;物联网;无人驾驶;融资融券;机器人概念;无人机;一带一路;专精特新,920856.BJ,8
603798,17,回购增持再贷款概念;氢能源;燃料电池;军民融合;军工,603798.SH,5
920693,151,液冷服务器;机器人概念;融资融券;专精特新;芯片概念;医疗器械概念;人民币贬值受益,920693.BJ,7
001325,33,冰雪产业;参股银行;农机;注册制次新股;新股与次新股;融资融券,001325.SZ,6
000902,33,化肥;磷化工;大豆;生态农业;农村电商;氟化工概念;乡村振兴;锂电池概念;数字乡村;深股通;融资融券,000902.SZ,11
600624,22,物业管理;仿制药一致性评价;数字经济;创投;肝炎概念;国企改革;ST板块;量子科技,600624.SH,8
301299,33,数据要素;AIGC概念;AI智能体;AI应用;鸿蒙概念;DeepSeek概念;期货概念;融资融券,301299.SZ,8
300955,33,三胎概念;海峡两岸;融资融券,300955.SZ,3
688449,17,存储芯片;汽车芯片;芯片概念;物联网;沪股通;融资融券,688449.SH,6
300927,33,草甘膦;丙烯酸;国企改革;股权转让(并购重组);融资融券,300927.SZ,5
301408,33,医药电商;流感;创新药;合成生物;智能医疗;医疗器械概念;养老概念;AI应用;人工智能;阿里巴巴概念;AI智能体;深股通;融资融券,301408.SZ,13
601010,22,ST板块;证金持股,601010.SH,2
688166,17,重组蛋白;仿制药一致性评价;减肥药;创新药;细胞免疫治疗;流感;合成生物;创投;沪股通;融资融券,688166.SH,10
000700,33,人形机器人;华为汽车;特斯拉概念;小米汽车;比亚迪概念;机器人概念;新能源汽车;小米概念;智能医疗;参股银行;民营医院;融资融券;深股通,000700.SZ,13
600768,17,共同富裕示范区;2025年报预增;2026一季报预增;股权转让(并购重组),600768.SH,4
300126,33,人民币贬值受益,300126.SZ,1
600032,17,抽水蓄能;绿色电力;风电;国企改革;储能;氢能源;沪股通;融资融券,600032.SH,8
920802,151,医疗器械概念;PM2.5;融资融券,920802.BJ,3
920086,151,华为汽车;新能源汽车;比亚迪概念;华为概念;专精特新;新股与次新股;融资融券,920086.BJ,7
603095,17,参股银行;高端装备;专精特新;创投;机器视觉;工业互联网;华为概念,603095.SH,7
603335,17,人民币贬值受益;一体化压铸;动力电池回收;锂电池概念;新能源汽车;宁德时代概念;融资融券,603335.SH,7
301172,33,光纤概念;共封装光学(CPO);数据中心;华为概念;安防;海峡两岸;物联网;空间计算;机器人概念;华为昇腾;军工;网络安全;信创;低空经济;华为鲲鹏;腾讯概念;时空大数据;智慧城市;鸿蒙概念;人工智能;AI智能体;智慧政务;AIGC概念;数据要素;DeepSeek概念;区块链;数字经济;AI应用;智能医疗;数字乡村;新型城镇化;水利;地下管网;西部大开发;乡村振兴;融资融券,301172.SZ,36
300977,33,房屋检测;智慧政务;PM2.5;装配式建筑;智慧城市;数据要素;新型城镇化;AI应用;数字经济;人工智能;水利;AI语料;雄安新区;数据中心;碳中和;融资融券,300977.SZ,16
600618,17,环氧丙烷;氟化工概念;消毒剂;国企改革;上海国企改革;沪股通;融资融券,600618.SH,7
603917,17,长三角一体化;比亚迪概念;新能源汽车;小米汽车;宁德时代概念;一体化压铸,603917.SH,6
001260,33,长安汽车概念;比亚迪概念;小米概念;小米汽车;华为汽车,001260.SZ,5
605068,17,新能源汽车;机器人概念;比亚迪概念;华为汽车;长安汽车概念;人形机器人;回购增持再贷款概念,605068.SH,7
688395,17,新型工业化;专精特新;机器人概念;新能源汽车;储能;融资融券,688395.SH,6
300876,33,碳纤维;专精特新;融资融券,300876.SZ,3
920008,151,虚拟现实;军工信息化;融资融券;专精特新;军工;西部大开发,920008.BJ,6
002488,33,人形机器人;长安汽车概念;机器人概念;独角兽概念;比亚迪概念;新能源汽车;深股通;融资融券,002488.SZ,8
300908,33,农业种植;乡村振兴;海峡两岸;融资融券,300908.SZ,4
605189,17,染料;PEEK材料;机器人概念;人形机器人;2026一季报预增;储能,605189.SH,6
920166,151,医疗器械概念;新股与次新股;融资融券,920166.BJ,3
300158,33,仿制药一致性评价;创新药;维生素;肝炎概念;医美概念;流感;医药电商;毛发医疗;乡村振兴;农业种植;土地流转;融资融券;深股通,300158.SZ,13
002785,33,小金属概念;盐湖提锂;锂电池概念;海峡两岸;福建自贸区;中俄贸易概念;一带一路;核电;俄乌冲突概念;深股通,002785.SZ,10
600521,17,创新药;阿尔茨海默概念;细胞免疫治疗;仿制药一致性评价;流感;合成生物;沪股通;融资融券,600521.SH,8
600080,22,创新药;流感;医疗器械概念;ST板块;西部大开发,600080.SH,5
300695,33,人形机器人;工业互联网;机器人概念;长安汽车概念;充电桩;创投;汽车电子;比亚迪概念;新能源汽车;高压快充;专精特新;2025年报预增;深股通,300695.SZ,13
600815,17,福建自贸区;海峡两岸;职业教育;军工;高端装备;智能物流;地下管网;国企改革;中俄贸易概念;沪股通,600815.SH,10
301178,33,算力租赁;东数西算(算力);华为欧拉;信创;财税数字化;网络安全;腾讯概念;数据确权;智慧政务;人脸识别;数据中心;Web3.0;AI智能体;鸿蒙概念;空间计算;数据要素;区块链;ChatGPT概念;AI应用;时空大数据;语音技术;智慧城市;数字乡村;华为概念;DeepSeek概念;虚拟现实;数字经济;人工智能;安防;数字孪生;职业教育;智能医疗;虚拟电厂;机器人概念;高铁;乡村振兴;绿色电力;股权转让(并购重组);融资融券,301178.SZ,39
603358,17,人形机器人;低空经济;特斯拉概念;一体化压铸;飞行汽车(eVTOL);新能源汽车;宁德时代概念;沪股通;中芯国际概念;融资融券,603358.SH,10
300436,33,创新药;仿制药一致性评价;辅助生殖;肝炎概念;医药电商;基因测序;福建自贸区;海峡两岸;融资融券;深股通,300436.SZ,10
300517,33,装配式建筑;PPP概念;一带一路;5G,300517.SZ,4
603032,17,固态电池;锂电池概念;比亚迪概念;机器人概念;西部大开发;减速器;新疆振兴;融资融券,603032.SH,8
300846,33,算力租赁;华为昇腾;云计算;智谱AI;东数西算(算力);快手概念;数据安全;云游戏;网络安全;信创;智慧政务;国产操作系统;小红书概念;数据中心;百度概念;AIGC概念;AI智能体;虚拟数字人;数据要素;数字乡村;在线教育;车联网(车路协同);华为概念;DeepSeek概念;人工智能;商业航天;芯片概念;无人驾驶;专精特新;京津冀一体化;创投;一带一路;融资融券;深股通,300846.SZ,34
300571,33,算力租赁;快手概念;华为昇腾;东数西算(算力);智谱AI;多模态AI;F5G概念;数字水印;数据中心;WiFi 6;6G概念;共封装光学(CPO);腾讯概念;阿里巴巴概念;5G;智能音箱;数据要素;虚拟数字人;芯片概念;元宇宙;鸿蒙概念;虚拟现实;短剧游戏;DeepSeek概念;数字经济;无人机;储能;文化传媒概念;低空经济;机器人概念;人形机器人;智能家居;IP经济(谷子经济),300571.SZ,33
002882,33,固态电池;锂电池概念;比亚迪概念;粤港澳大湾区;无人机;核电;深股通,002882.SZ,7
920834,151,可降解塑料;融资融券,920834.BJ,2
920576,151,专精特新;商业航天;可控核聚变;西部大开发;核电;海工装备;融资融券;国企改革;卫星导航,920576.BJ,9
301133,33,毫米波雷达;比亚迪概念;人形机器人;新能源汽车;无人机;特斯拉概念;华为汽车;小米汽车;长安汽车概念;百度概念;碳纤维;融资融券,301133.SZ,12
300707,33,新型工业化;新能源汽车;2025年报预增;特斯拉概念;储能;锂电池概念,300707.SZ,6
300940,33,电子纸;MicroLED概念;智能穿戴;OLED;消费电子概念;新能源汽车;2025年报预增;深股通;融资融券,300940.SZ,9
301611,33,存储芯片;光刻机;第三代半导体;芯片概念;OLED;专精特新;锂电池概念;燃料电池;医疗器械概念;深股通;融资融券,301611.SZ,11
600096,17,磷化工;化肥;氟化工概念;煤化工概念;煤炭概念;锂电池概念;乡村振兴;西部大开发;碳中和;国企改革;融资融券;高股息精选;沪股通,600096.SH,13
000593,33,青蒿素;信托概念;天然气;地下管网;股权转让(并购重组);碳中和;氢能源;西部大开发;储能;融资融券,000593.SZ,10
603336,17,农业种植;乡村振兴;创新药;冷链物流;一带一路;国企改革;股权转让(并购重组),603336.SH,7
001358,33,净水概念;碳中和;融资融券,001358.SZ,3
603938,17,光纤概念;存储芯片;芯片概念;光伏概念;海峡两岸;有机硅概念;硅能源;京津冀一体化;沪股通;融资融券,603938.SH,10
000890,33,净水概念;污水处理;独角兽概念;储能,000890.SZ,4
603172,17,染料;融资融券,603172.SH,2
002805,33,磷化工;钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;专精特新;融资融券,002805.SZ,9
603200,17,钠离子电池;固态电池;锂电池概念;2025年报预增;低空经济;腾讯概念;华为概念;海工装备;液冷服务器;数据中心;消毒剂;污水处理;风电;沪股通,603200.SH,14
920870,151,第三代半导体;风电;高端装备;新型工业化;融资融券;专精特新;工业母机,920870.BJ,7
688567,17,钠离子电池;动力电池回收;固态电池;两轮车;锂电池概念;人形机器人;飞行汽车(eVTOL);机器人概念;储能;低空经济;新能源汽车;高压快充;人民币贬值受益;数据中心;无人机;国企改革;沪股通;融资融券,688567.SH,18
300900,33,航空发动机;卫星导航;成飞概念;商业航天;大飞机;军民融合;军工;无人机;低空经济;海工装备;专精特新;高端装备;飞行汽车(eVTOL);碳纤维;机器人概念;人形机器人;黑龙江自贸区;回购增持再贷款概念;深股通;融资融券,300900.SZ,20
600773,17,盐湖提锂;石墨烯;锂电池概念;西部大开发;国企改革;融资融券;沪股通,600773.SH,7
301399,33,空气能热泵;液冷服务器;专精特新;数据中心;家用电器;融资融券,301399.SZ,6
920685,151,融资融券;基因测序;合成生物;专精特新,920685.BJ,4
000554,33,俄乌冲突概念;天然气;央企国企改革;氢能源;国企改革;融资融券;充电桩,000554.SZ,7
603668,17,养鸡;预制菜;C2M概念;海峡两岸;福建自贸区;乡村振兴;回购增持再贷款概念;沪股通;融资融券,603668.SH,9
002176,33,小金属概念;固态电池;锂电池概念;新能源汽车;军工;无人机;机器人概念;飞行汽车(eVTOL);大飞机;低空经济;人形机器人;风电;深股通;融资融券;抽水蓄能;股权转让(并购重组),002176.SZ,16
002564,33,光伏概念;光热发电;风电;碳中和;氢能源;海工装备;核电;一带一路;高端装备;军工;上海国企改革;军民融合;国企改革;煤化工概念;深股通,002564.SZ,15
001379,33,商业航天;核电;人民币贬值受益;中俄贸易概念;光伏概念;融资融券,001379.SZ,6
002831,33,液冷服务器;机器人概念;高股息精选;可降解塑料;深股通;宠物经济;融资融券,002831.SZ,7
002850,33,减速器;PEEK材料;人形机器人;特斯拉概念;宁德时代概念;比亚迪概念;新能源汽车;机器人概念;固态电池;锂电池概念;深股通;储能;融资融券,002850.SZ,13
300002,33,手机游戏;网络游戏;AIGC概念;AI应用;在线教育;ChatGPT概念;区块链;职业教育;AI智能体;智慧政务;数字经济;DeepSeek概念;人工智能;人脸识别;数据安全;信创;云计算;智慧城市;数字孪生;网络安全;物联网;工业互联网;创投;机器人概念;华为概念;算力租赁;电力物联网;乡村振兴;东数西算(算力);数据中心;智能电网;5G;深股通;融资融券,300002.SZ,34
688707,17,钠离子电池;固态电池;动力电池回收;宁德时代概念;锂电池概念;储能;碳中和;人形机器人;西部大开发;低空经济;国企改革;央企国企改革;融资融券;沪股通,688707.SH,14
601969,17,天然气;小金属概念;氟化工概念;海南自贸区;金属铜;金属钴;黄金概念;固废处理;参股保险;乡村振兴;碳中和;参股银行;自由贸易港;锂电池概念;土壤修复;旅游概念;回购增持再贷款概念;创投;沪股通;融资融券,601969.SH,20
002454,33,长安汽车概念;低空经济;数字经济;冷链物流;飞行汽车(eVTOL);华为汽车;汽车热管理;一带一路;新能源汽车;2025年报预增;华为概念;比亚迪概念;汽车电子;储能;宁德时代概念;深股通;融资融券,002454.SZ,17
002174,33,电子竞技;手机游戏;网络游戏;IP经济(谷子经济);AI应用;AIGC概念;云游戏;虚拟现实;抖音概念(字节概念);人工智能;腾讯概念;人民币贬值受益;DeepSeek概念;华为概念;深股通;融资融券,002174.SZ,16
001220,33,注册制次新股;京津冀一体化;智能物流;新股与次新股;融资融券,001220.SZ,5
301062,33,食品安全;DeepSeek概念;光伏概念;高压快充;商业航天;融资融券,301062.SZ,6
300240,33,中俄贸易概念;统一大市场;冷链物流;网约车;智能物流;航运概念;创投;一带一路;人工智能;车联网(车路协同);阿里巴巴概念;新能源汽车;小米概念;无人驾驶;特斯拉概念,300240.SZ,15
301515,33,医疗器械概念;智能医疗;专精特新;回购增持再贷款概念;西部大开发;脑机接口;融资融券,301515.SZ,7
600026,17,航运概念;俄乌冲突概念;天然气;上海自贸区;同花顺中特估100;一带一路;人民币贬值受益;央企国企改革;回购增持再贷款概念;国企改革;证金持股;沪股通;融资融券;中字头股票,600026.SH,14
300073,33,钠离子电池;固态电池;动力电池回收;金属钴;宁德时代概念;锂电池概念;小金属概念;特斯拉概念;比亚迪概念;储能;新能源汽车;飞行汽车(eVTOL);高端装备;无人机;低空经济;深股通;国企改革;央企国企改革;融资融券,300073.SZ,19
920119,151,比亚迪概念;智能物流;高端装备;固态电池;新股与次新股;融资融券,920119.BJ,6
002513,33,草甘膦;生态农业;染料;人民币贬值受益;光伏概念;绿色电力;TOPCON电池,002513.SZ,7
600734,22,国资云;国产操作系统;华为鲲鹏;智慧政务;数据安全;ST板块;区块链;智慧城市;云计算;职业教育;数据要素;安防;数字经济;AI应用;AI智能体;DeepSeek概念;人工智能;物联网;算力租赁;虚拟电厂;创投;东数西算(算力);福建自贸区;华为概念;机器人概念;国企改革;无人机;海峡两岸;专精特新;人形机器人;股权转让(并购重组),600734.SH,31
000807,33,俄乌冲突概念;央企国企改革;西部大开发;国企改革;燃料电池;工业互联网;新能源汽车;碳交易;深股通;融资融券,000807.SZ,10
603400,17,注册制次新股;消费电子概念;新能源汽车;机器人概念;汽车电子;人民币贬值受益;智能家居;锂电池概念;充电桩;储能;新股与次新股;融资融券,603400.SH,12
301130,33,流感;猴痘概念;维生素;肝炎概念;阿尔茨海默概念;仿制药一致性评价;细胞免疫治疗;三胎概念;创新药;养老概念;融资融券,301130.SZ,11
300457,33,固态电池;锂电池概念;宁德时代概念;新型烟草(电子烟);比亚迪概念;OLED;粤港澳大湾区;机器视觉;储能;人民币贬值受益;上海国企改革;氢能源;国企改革;深股通;融资融券,300457.SZ,15
300839,33,氢能源;专精特新;东数西算(算力);液冷服务器,300839.SZ,4
688701,17,土壤修复;污水处理;固废处理;融资融券,688701.SH,4
601678,17,环氧丙烷;氟化工概念;煤化工概念;消毒剂;氢能源;锂电池概念;回购增持再贷款概念;燃料电池;参股银行;参股保险;沪股通;融资融券;芯片概念,601678.SH,13
300911,33,算力租赁;东数西算(算力);阿里巴巴概念;腾讯概念;AIGC概念;DeepSeek概念;人工智能;家用电器;深股通;融资融券,300911.SZ,10
002467,33,云办公;Web3.0;网络安全;智慧政务;云计算;信创;语音技术;AIGC概念;虚拟数字人;腾讯概念;在线教育;阿里巴巴概念;元宇宙;区块链;AI智能体;鸿蒙概念;数字经济;虚拟现实;物联网;数据中心;人工智能;DeepSeek概念;低空经济;小米概念;网红经济;一带一路;融资融券;深股通,002467.SZ,28
300827,33,绿色电力;智能电网;储能;光伏概念;宁德时代概念;氢能源;数据中心;可控核聚变;一带一路;专精特新;融资融券;深股通,300827.SZ,12
300890,33,石墨电极;钠离子电池;石墨烯;固态电池;锂电池概念;宁德时代概念;储能;硅能源;比亚迪概念;新能源汽车;特斯拉概念;融资融券,300890.SZ,12
600619,17,光刻机;上海自贸区;上海国企改革;芯片概念;汽车热管理;比亚迪概念;小米概念;空气能热泵;家用电器;新能源汽车;冷链物流;2025年报预增;高压快充;一带一路;储能;国企改革;沪股通;融资融券,600619.SH,18
002679,33,特色小镇;国企改革;碳中和;碳交易;互联网金融;人工智能;海峡两岸,002679.SZ,7
301158,33,可燃冰;页岩气;俄乌冲突概念;天然气;新疆振兴;中俄贸易概念;一带一路;海工装备;高端装备;专精特新;融资融券,301158.SZ,11
002971,33,氟化工概念;天然气;有机硅概念;氢能源;燃料电池;芯片概念;专精特新;深股通,002971.SZ,8
