market_code,股票代码,code,所属概念数量,所属概念
17,603949.SH,603949,6,汽车热管理;农机;创投;专精特新;新能源汽车;军工
17,605222.SH,605222,16,大飞机;商业航天;海工装备;军工;可控核聚变;核电;柔性直流输电;机器人概念;特高压;特斯拉概念;充电桩;光伏概念;数据中心(AIDC);储能;风电;沪股通
17,600127.SH,600127,10,粮食概念;玉米;俄乌冲突概念;预制菜;乳业;乡村振兴;国企改革;养老概念;沪股通;融资融券
33,001368.SZ,001368,17,露营经济;冰雪产业;三胎概念;体育产业;足球概念;中俄贸易概念;宠物经济;一带一路;医疗器械概念;福建自贸区;人工智能;人民币贬值受益;海峡两岸;高股息精选;多模态AI;3D打印;新型烟草(电子烟)
33,300405.SZ,300405,10,建筑节能;装配式建筑;石墨烯;锂电池概念;水利;氢能源;专精特新;海工装备;稀土永磁;芯片概念
17,603689.SH,603689,5,天然气;高股息精选;国企改革;氢能源;换电概念
17,601997.SH,601997,4,高股息精选;西部大开发;沪股通;融资融券
17,688112.SH,688112,9,芯片概念;苹果概念;英伟达概念;专精特新;华为概念;粤港澳大湾区;人民币贬值受益;沪股通;融资融券
33,000900.SZ,000900,13,证金持股;预制菜;高股息精选;参股银行;PPP概念;国企改革;期货概念;固废处理;垃圾分类;互联网金融;充电桩;深股通;融资融券
17,600150.SH,600150,20,中船系;中字头股票;国产航母;航运概念;同花顺中特估100;同花顺出海50;国企改革;央企国企改革;一带一路;海工装备;军民融合;高端装备;2025年报预增;军工;风电;DeepSeek概念;商业航天;股权转让(并购重组);沪股通;融资融券
33,000856.SZ,000856,7,建筑节能;水泥概念;京津冀一体化;机器人概念;高端装备;国企改革;智能电网
33,002607.SZ,002607,14,职业教育;乡村振兴;旅游概念;在线教育;虚拟数字人;AI应用;AIGC概念;DeepSeek概念;人工智能;阿里巴巴概念;百度概念;超级品牌;融资融券;深股通
17,603038.SH,603038,6,净水概念;鸿蒙概念;人工智能;智能家居;粤港澳大湾区;华为概念
33,000612.SZ,000612,7,股权转让(并购重组);稀土永磁;2026一季报预增;2025年报预增;煤炭概念;深股通;融资融券
17,601788.SH,601788,6,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券
17,688648.SH,688648,16,阿里巴巴概念;抖音概念(字节概念);无人驾驶;人工智能;华为概念;无人机;拼多多概念;机器人概念;机器视觉;专精特新;智能物流;国企改革;统一大市场;沪股通;中字头股票;融资融券
17,600845.SH,600845,21,算力租赁;云计算;东数西算(算力);AI智能体;AI应用;ERP概念;DeepSeek概念;车联网(车路协同);中国AI 50;数据中心(AIDC);华为概念;工业互联网;液冷服务器;机器人概念;新型工业化;上海自贸区;人形机器人;国企改革;央企国企改革;融资融券;沪股通
17,603075.SH,603075,10,医疗器械概念;家用电器;人民币贬值受益;智能家居;汽车热管理;机器人概念;新能源汽车;芯片概念;沪股通;融资融券
17,605001.SH,605001,11,养老概念;高铁;一带一路;高压氧舱;医美概念;机器人概念;碳纤维;新能源汽车;比亚迪概念;储能;芯片概念
33,300423.SZ,300423,21,智能电网;智慧政务;智慧城市;安防;智慧灯杆;虚拟电厂;光热发电;水利;数据中心(AIDC);储能;专精特新;风电;商业航天;光伏概念;智能家居;燃料电池;可控核聚变;氢能源;锂电池概念;冷链物流;股权转让(并购重组)
33,002067.SZ,002067,12,数字孪生;机器人概念;托育服务;数字经济;光伏建筑一体化;一带一路;创投;烟草;绿色电力;长三角一体化;深股通;融资融券
17,603202.SH,603202,9,参股银行;两轮车;人民币贬值受益;新型工业化;比亚迪概念;智能座舱;汽车电子;沪股通;融资融券
33,000750.SZ,000750,6,期货概念;国企改革;西部大开发;2025年报预增;深股通;融资融券
17,601595.SH,601595,9,上海国企改革;IP经济(谷子经济);网络游戏;手机游戏;文化传媒概念;乡村振兴;国企改革;抖音概念(字节概念);沪股通
17,600897.SH,600897,5,国企改革;福建自贸区;海峡两岸;沪股通;融资融券
33,300378.SZ,300378,25,ERP概念;ChatGPT概念;多模态AI;华为鲲鹏;AIGC概念;数据安全;AI应用;AI智能体;数据要素;百度概念;抖音概念(字节概念);阿里巴巴概念;数字经济;DeepSeek概念;人工智能;工业互联网;C2M概念;华为概念;新型工业化;创投;海峡两岸;富士康概念;芯片概念;深股通;融资融券
33,000957.SZ,000957,12,中俄贸易概念;国企改革;氢能源;人民币贬值受益;燃料电池;人工智能;车联网(车路协同);新能源汽车;无人驾驶;深股通;融资融券;汽车电子
17,600089.SH,600089,33,抽水蓄能;虚拟电厂;超超临界发电;柔性直流输电;智能电网;绿色电力;煤炭概念;风电;核电;特高压;充电桩;雅下水电概念;新疆振兴;煤化工概念;雄安新区;水利;储能;海工装备;数字经济;天然气;高压快充;一带一路;西部大开发;工业互联网;数据中心(AIDC);物联网;创投;光伏概念;黄金概念;硅能源;新能源汽车;沪股通;融资融券
33,301017.SZ,301017,13,医药电商;宠物经济;医美概念;冷链物流;家庭医生;养老概念;智能医疗;跨境电商;海峡两岸;时空大数据;阿里巴巴概念;深股通;融资融券
33,301355.SZ,301355,4,食品安全;一带一路;海峡两岸;融资融券
17,601139.SH,601139,17,天然气;证金持股;绿色电力;POE胶膜;国企改革;深圳国企改革;氢能源;DeepSeek概念;华为数字能源;燃料电池;智慧城市;沪股通;融资融券;百度概念;固态电池;光伏概念;数据中心(AIDC)
33,300470.SZ,300470,17,天然气;西部大开发;煤化工概念;国企改革;水利;氢能源;海工装备;专精特新;氟化工概念;机器人概念;军工;核电;新能源汽车;储能;商业航天;绿色电力;深股通
33,002930.SZ,002930,6,东数西算(算力);粤港澳大湾区;智能物流;统一大市场;融资融券;深股通
33,301043.SZ,301043,6,高铁;粤港澳大湾区;家用电器;PM2.5;建筑节能;融资融券
33,002481.SZ,002481,12,预制菜;化肥;人造肉;网红经济;宠物经济;合成生物;跨境电商;国企改革;一带一路;绿色电力;深股通;融资融券
17,603111.SH,603111,16,养老概念;高铁;一带一路;高股息精选;医疗器械概念;智能医疗;工业互联网;高端装备;机器人概念;新型工业化;无人驾驶;新能源汽车;充电桩;工业母机;比亚迪概念;沪股通
17,600611.SH,600611,15,网约车;百度概念;云计算;算力租赁;互联网金融;无人驾驶;低空经济;东数西算(算力);旅游概念;数据中心(AIDC);创投;参股券商;物业管理;沪股通;融资融券
17,601888.SH,601888,14,免税店;证金持股;同花顺中特估100;自由贸易港;旅游概念;同花顺漂亮100;跨境电商;国企改革;央企国企改革;一带一路;数字经济;沪股通;融资融券;中字头股票
33,002801.SZ,002801,14,人形机器人;机器人概念;低空经济;无人机;新能源汽车;军工;人民币贬值受益;无线充电;2025年报预增;数据中心(AIDC);储能;锂电池概念;冷链物流;深股通
33,002240.SZ,002240,9,盐湖提锂;小金属概念;固态电池;锂电池概念;宁德时代概念;比亚迪概念;西部大开发;深股通;融资融券
17,605011.SH,605011,6,绿色电力;煤炭概念;碳中和;国企改革;融资融券;沪股通
33,002322.SZ,002322,17,电力物联网;数据要素;智能电网;AI应用;信创;东数西算(算力);人工智能;土壤修复;数字孪生;储能;核电;PM2.5;特高压;虚拟现实;无人机;高股息精选;深股通
17,603511.SH,603511,6,三胎概念;跨境电商;IP经济(谷子经济);参股银行;体育产业;沪股通
33,003035.SZ,003035,14,虚拟电厂;华为数字能源;绿色电力;风电;智能电网;碳中和;央企国企改革;固废处理;光伏概念;国企改革;乡村振兴;建筑节能;融资融券;深股通
33,300729.SZ,300729,10,跨境电商;三胎概念;航运概念;智能物流;人工智能;抖音概念(字节概念);人民币贬值受益;智能家居;机器人概念;深股通
33,300688.SZ,300688,28,智谱AI;Web3.0;财税数字化;ChatGPT概念;元宇宙;知识产权保护;AIGC概念;虚拟数字人;智慧政务;云计算;在线教育;AI应用;AI智能体;抖音概念(字节概念);数据要素;阿里巴巴概念;职业教育;区块链;数字经济;DeepSeek概念;人工智能;算力租赁;华为概念;独角兽概念;东数西算(算力);创投;股权转让(并购重组);深股通
33,300155.SZ,300155,10,食品安全;物业管理;语音技术;智慧城市;区块链;AI应用;人脸识别;DeepSeek概念;智能家居;安防
17,601939.SH,601939,6,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券
33,001382.SZ,001382,9,特高压;智能电网;风电;核电;储能;光伏概念;机器人概念;深股通;融资融券
33,000601.SZ,000601,13,抽水蓄能;生物质能发电;绿色电力;东数西算(算力);数据中心(AIDC);充电桩;储能;深股通;新能源汽车;长安汽车概念;比亚迪概念;减速器;融资融券
17,603839.SH,603839,5,网红经济;三胎概念;跨境电商;长三角一体化;抖音概念(字节概念)
33,300197.SZ,300197,20,土壤修复;垃圾分类;PPP概念;地下管网;农业种植;智慧城市;污水处理;雄安新区;水利;碳中和;新型城镇化;旅游概念;乡村振兴;深股通;国企改革;一带一路;充电桩;央企国企改革;粤港澳大湾区;融资融券
17,601375.SH,601375,5,期货概念;国企改革;2025年报预增;沪股通;融资融券
33,301296.SZ,301296,3,食品安全;股权转让(并购重组);融资融券
33,301618.SZ,301618,6,粤港澳大湾区;专精特新;创投;PCB概念;深股通;融资融券
33,000890.SZ,000890,4,净水概念;污水处理;独角兽概念;储能
17,603006.SH,603006,3,新能源汽车;冷链物流;特斯拉概念
17,603536.SH,603536,4,网红经济;预制菜;乡村振兴;一带一路
17,601969.SH,601969,19,天然气;氟化工概念;小金属概念;海南自贸区;金属钴;金属铜;黄金概念;固废处理;乡村振兴;参股银行;参股保险;碳中和;土壤修复;锂电池概念;旅游概念;自由贸易港;创投;沪股通;融资融券
33,300770.SZ,300770,23,IP经济(谷子经济);电子竞技;NFT概念;文化传媒概念;虚拟数字人;高股息精选;短剧游戏;知识产权保护;在线教育;国企改革;云游戏;元宇宙;快手概念;人工智能;腾讯概念;抖音概念(字节概念);网络安全;虚拟现实;华为概念;小米概念;华为海思概念股;深股通;融资融券
33,002912.SZ,002912,32,网络安全;国产操作系统;数据安全;信创;华为鲲鹏;智慧政务;云计算;ChatGPT概念;财税数字化;时空大数据;数据要素;多模态AI;AI智能体;车联网(车路协同);AI应用;数字孪生;低空经济;人工智能;数字经济;东数西算(算力);华为概念;DeepSeek概念;工业互联网;无人机;数据中心(AIDC);职业教育;智能医疗;专精特新;粤港澳大湾区;深圳国企改革;国企改革;融资融券
17,600662.SH,600662,13,上海国企改革;统一大市场;职业教育;国企改革;AI应用;DeepSeek概念;财税数字化;人工智能;AI智能体;智慧政务;云办公;融资融券;沪股通
33,301190.SZ,301190,5,染料;幽门螺杆菌概念;参股银行;深股通;融资融券
17,688425.SH,688425,24,高压氧舱;雅下水电概念;乡村振兴;国企改革;地下管网;农机;央企国企改革;高铁;水利;新疆振兴;一带一路;海工装备;人工智能;DeepSeek概念;AI智能体;高端装备;海峡两岸;机器人概念;新型工业化;抽水蓄能;无人驾驶;华为概念;沪股通;融资融券
17,688790.SH,688790,15,科创次新股;WiFi 6;汽车芯片;芯片概念;注册制次新股;AI眼镜;卫星导航;智能穿戴;6G概念;5G;商业航天;小米概念;华为概念;新股与次新股;融资融券
33,002432.SZ,002432,15,血氧仪;天津自贸区;AI应用;智能医疗;智能穿戴;小米概念;创投;人民币贬值受益;医疗器械概念;跨境电商;流感;京津冀一体化;养老概念;深股通;融资融券
17,600439.SH,600439,5,网红经济;跨境电商;一带一路;参股银行;人民币贬值受益
17,600618.SH,600618,7,环氧丙烷;氟化工概念;消毒剂;国企改革;上海国企改革;沪股通;融资融券
17,600489.SH,600489,8,黄金概念;金属铜;小金属概念;央企国企改革;国企改革;沪股通;融资融券;中字头股票
33,300919.SZ,300919,20,盐湖提锂;钠离子电池;金属钴;动力电池回收;磷化工;固态电池;小金属概念;金属镍;金属回收;2026一季报预增;锂电池概念;宁德时代概念;储能;西部大开发;特斯拉概念;新能源汽车;低空经济;机器人概念;深股通;融资融券
17,688002.SH,688002,17,汽车芯片;芯片概念;消费电子概念;汽车电子;毫米波雷达;商业航天;卫星导航;传感器;军工;无人机;比亚迪概念;2025年报预增;无人驾驶;低空经济;机器人概念;沪股通;融资融券
17,605368.SH,605368,4,天然气;高股息精选;DeepSeek概念;沪股通
33,301559.SZ,301559,9,一带一路;医疗器械概念;智能物流;人民币贬值受益;物联网;核电;天然气;深股通;融资融券
17,688325.SH,688325,5,专精特新;芯片概念;锂电池概念;沪股通;融资融券
33,300494.SZ,300494,27,电子竞技;AI视频;AIGC概念;虚拟数字人;元宇宙;云游戏;手机游戏;AI应用;短剧游戏;网络游戏;多模态AI;AI智能体;文化传媒概念;DeepSeek概念;IP经济(谷子经济);独角兽概念;快手概念;人工智能;抖音概念(字节概念);云计算;腾讯概念;虚拟现实;创投;华为概念;东数西算(算力);智能座舱;深股通
33,300649.SZ,300649,8,新型城镇化;共同富裕示范区;PPP概念;水利;雄安新区;碳中和;IP经济(谷子经济);区块链
17,601368.SH,601368,7,新型城镇化;地下管网;国企改革;污水处理;西部大开发;数据要素;智慧城市
17,605500.SH,605500,1,共同富裕示范区
33,300492.SZ,300492,8,AI应用;职业教育;人工智能;在线教育;西部大开发;2025年报预增;融资融券;深股通
33,002634.SZ,002634,4,ST板块;互联网金融;光伏概念;TOPCON电池
17,600182.SH,600182,2,黑龙江自贸区;工业互联网
17,603073.SH,603073,4,中俄贸易概念;共同富裕示范区;一带一路;人民币贬值受益
17,688049.SH,688049,20,MCU芯片;芯片概念;AI眼镜;智能穿戴;无线耳机;消费电子概念;智能音箱;小米概念;星闪概念;专精特新;华为概念;物联网;2025年报预增;语音技术;机器人概念;粤港澳大湾区;人工智能;独角兽概念;沪股通;融资融券
17,600862.SH,600862,19,大飞机;航空发动机;央企国企改革;飞行汽车(eVTOL);军工;低空经济;碳纤维;国企改革;无人机;商业航天;高铁;高端装备;创投;工业母机;人形机器人;沪股通;PEEK材料;中字头股票;融资融券
33,000883.SZ,000883,14,超超临界发电;抽水蓄能;绿色电力;虚拟电厂;证金持股;天然气;风电;央企国企改革;国企改革;页岩气;核电;储能;深股通;融资融券
33,003012.SZ,003012,7,高股息精选;虚拟数字人;智能家居;粤港澳大湾区;石墨烯;装配式建筑;深股通
33,302132.SZ,302132,19,央企国企改革;军民融合;成飞概念;国企改革;西部大开发;大飞机;军工;DeepSeek概念;低空经济;无人机;商业航天;机器人概念;专精特新;人形机器人;传感器;融资融券;股权转让(并购重组);深股通;中字头股票
33,002338.SZ,002338,17,芯片概念;商业航天;传感器;专精特新;碳纤维;军工;军民融合;机器视觉;低空经济;工业母机;同花顺新质50;机器人概念;医疗器械概念;国企改革;证金持股;深股通;融资融券
17,601086.SH,601086,5,IP经济(谷子经济);参股券商;西部大开发;家用电器;沪股通
33,002535.SZ,002535,7,蚂蚁集团概念;煤炭概念;燃料电池;安防;高端装备;储能;军工
33,002155.SZ,002155,11,金属铅;金属锌;黄金概念;小金属概念;2025年报预增;2026一季报预增;乡村振兴;国企改革;深股通;股权转让(并购重组);融资融券
151,920964.BJ,920964,9,数字乡村;乡村振兴;股权转让(并购重组);物联网;融资融券;水利;专精特新;农机;国企改革
33,002444.SZ,002444,13,智能物流;露营经济;机器人概念;无人驾驶;跨境电商;参股银行;智能家居;人民币贬值受益;军工;储能;深股通;融资融券;芯片概念
33,300403.SZ,300403,19,减速器;人形机器人;汽车热管理;机器人概念;家用电器;机器视觉;新能源汽车;智能家居;传感器;腾讯概念;小米概念;一带一路;垃圾分类;粤港澳大湾区;汽车电子;充电桩;高压快充;深股通;融资融券
17,600170.SH,600170,29,参股券商;证金持股;上海国企改革;水泥概念;PPP概念;乡村振兴;物业管理;地下管网;国企改革;装配式建筑;新型城镇化;雄安新区;房屋检测;土壤修复;水利;一带一路;绿色电力;光伏建筑一体化;DeepSeek概念;碳中和;人工智能;数字孪生;黄金概念;核电;低空经济;机器人概念;数据中心(AIDC);融资融券;沪股通
17,600066.SH,600066,14,高股息精选;冷链物流;露营经济;同花顺出海50;DeepSeek概念;沪股通;融资融券;汽车热管理;车联网(车路协同);氢能源;燃料电池;无人驾驶;动力电池回收;新能源汽车
17,603071.SH,603071,14,煤炭概念;生物质能发电;绿色电力;统一大市场;国企改革;高股息精选;碳中和;污水处理;中俄贸易概念;智能电网;储能;换电概念;充电桩;沪股通
17,600038.SH,600038,15,国企改革;央企国企改革;国产航母;军民融合;黑龙江自贸区;大飞机;飞行汽车(eVTOL);低空经济;军工;高端装备;无人机;核电;沪股通;融资融券;中字头股票
33,000668.SZ,000668,2,物业管理;摘帽
33,301269.SZ,301269,13,国家大基金持股;先进封装;存储芯片;芯片概念;小米概念;专精特新;华为概念;信创;AI应用;京津冀一体化;国企改革;深股通;融资融券
33,002076.SZ,002076,19,宁德时代概念;锂电池概念;新能源汽车;粤港澳大湾区;芯片概念;智能家居;储能;光伏概念;创投;网络安全;数据中心(AIDC);跨境电商;量子科技;数据安全;数据要素;云计算;绿色电力;智慧城市;摘帽
33,000410.SZ,000410,11,职业教育;工业互联网;工业母机;新型工业化;高端装备;国企改革;央企国企改革;商业航天;股权转让(并购重组);融资融券;深股通
17,603611.SH,603611,17,智能物流;一带一路;互联网金融;工业互联网;新型工业化;统一大市场;人民币贬值受益;冷链物流;车联网(车路协同);机器人概念;无人驾驶;物联网;人形机器人;宁德时代概念;高股息精选;锂电池概念;沪股通
33,002339.SZ,002339,32,电力物联网;智能电网;虚拟电厂;网络安全;特高压;充电桩;智慧城市;换电概念;核电;物联网;车联网(车路协同);高压快充;数字孪生;人工智能;数字经济;风电;华为概念;水利;储能;工业互联网;碳中和;光伏概念;绿色电力;机器人概念;新型城镇化;新能源汽车;地下管网;养老概念;动力电池回收;天然气;深股通;融资融券
17,688608.SH,688608,16,智能音箱;星闪概念;智能穿戴;AI眼镜;无线耳机;小米概念;语音技术;消费电子概念;芯片概念;华为概念;中国AI 50;阿里巴巴概念;人工智能;人民币贬值受益;融资融券;沪股通
17,603787.SH,603787,7,共享单车;两轮车;职业教育;DeepSeek概念;2025年报预增;华为概念;比亚迪概念
33,000927.SZ,000927,14,统一大市场;水泥概念;冷链物流;中俄贸易概念;国企改革;高铁;央企国企改革;智能物流;一带一路;人工智能;充电桩;中字头股票;融资融券;深股通
33,300207.SZ,300207,42,钠离子电池;动力电池回收;两轮车;盐湖提锂;固态电池;锂电池概念;虚拟电厂;储能;换电概念;高压快充;金属回收;石墨烯;新型烟草(电子烟);粤港澳大湾区;低空经济;DeepSeek概念;一带一路;创投;数字经济;数据中心(AIDC);无人机;无线充电;工业互联网;智能家居;人工智能;无线耳机;新能源汽车;小米概念;智能音箱;华为概念;星闪概念;机器人概念;数字孪生;深股通;虚拟现实;华为手机;智能穿戴;消费电子概念;AI眼镜;汽车电子;苹果概念;融资融券
17,688370.SH,688370,2,固废处理;融资融券
17,605599.SH,605599,5,高股息精选;国企改革;IP经济(谷子经济);黄金概念;沪股通
17,688229.SH,688229,21,华为昇腾;数据安全;云计算;华为鲲鹏;信创;东数西算(算力);数据中心(AIDC);抖音概念(字节概念);百度概念;腾讯概念;鸿蒙概念;数据要素;阿里巴巴概念;AI应用;华为概念;数字经济;DeepSeek概念;人工智能;互联网金融;工业互联网;融资融券
33,002661.SZ,002661,7,预制菜;农业种植;三胎概念;粮食概念;猪肉;新疆振兴;食品安全
17,601136.SH,601136,5,期货概念;国企改革;京津冀一体化;沪股通;融资融券
17,600775.SH,600775,18,脑机接口;智慧城市;人工智能;工业互联网;军工;东数西算(算力);无人机;卫星导航;机器人概念;储能;商业航天;新型工业化;央企国企改革;国企改革;汽车电子;消费电子概念;沪股通;融资融券
33,002540.SZ,002540,8,大飞机;军工;汽车热管理;新能源汽车;3D打印;比亚迪概念;商业航天;深股通
17,600939.SH,600939,12,装配式建筑;地下管网;新型城镇化;房屋检测;国企改革;水利;西部大开发;雅下水电概念;一带一路;工业互联网;机器人概念;沪股通
17,603860.SH,603860,9,乡村振兴;国企改革;数字经济;人工智能;数字乡村;AI智能体;国资云;专精特新;中字头股票
17,600571.SH,600571,21,移动支付;跨境支付(CIPS);ChatGPT概念;数据安全;信创;互联网金融;数字经济;AI智能体;百度概念;阿里巴巴概念;DeepSeek概念;人工智能;独角兽概念;数字水印;创投;华为概念;量子科技;共同富裕示范区;参股券商;沪股通;融资融券
33,002128.SZ,002128,12,煤炭概念;高股息精选;国企改革;西部大开发;央企国企改革;绿色电力;风电;深股通;融资融券;数据要素;储能;股权转让(并购重组)
17,600354.SH,600354,10,粮食概念;转基因;玉米;农业种植;生态农业;供销社;乡村振兴;西部大开发;国企改革;融资融券
33,300917.SZ,300917,11,物业管理;深圳国企改革;房屋检测;国企改革;阿里巴巴概念;粤港澳大湾区;智慧政务;华为概念;数据中心(AIDC);深股通;融资融券
33,301312.SZ,301312,27,共封装光学(CPO);先进封装;华为海思概念股;AI PC;苹果概念;MiniLED;MicroLED概念;芯片概念;消费电子概念;AI眼镜;汽车电子;新型烟草(电子烟);MR(混合现实);数据中心(AIDC);机器视觉;比亚迪概念;专精特新;虚拟现实;华为概念;新型工业化;机器人概念;高端装备;粤港澳大湾区;空间计算;元宇宙;深股通;融资融券
151,920015.BJ,920015,7,芯片概念;有机硅概念;光刻胶;专精特新;新股与次新股;融资融券;国企改革
33,002620.SZ,002620,8,ST板块;装配式建筑;建筑节能;新型城镇化;光伏建筑一体化;ERP概念;绿色电力;光伏概念
33,002133.SZ,002133,8,物业管理;粮食概念;农业种植;乡村振兴;养老概念;玉米;互联网金融;机器人概念
17,688538.SH,688538,11,智能座舱;智能穿戴;小米概念;柔性屏(折叠屏);大飞机;华为概念;国企改革;OLED;上海国企改革;沪股通;融资融券
33,300662.SZ,300662,11,职业教育;AI应用;数据要素;DeepSeek概念;京津冀一体化;AI智能体;财税数字化;人工智能;雄安新区;华为概念;深股通
33,002074.SZ,002074,25,钠离子电池;动力电池回收;固态电池;两轮车;锂电池概念;储能;换电概念;磷化工;高压快充;智能电网;充电桩;碳中和;风电;数据中心(AIDC);飞行汽车(eVTOL);2025年报预增;海工装备;长安汽车概念;华为概念;低空经济;人工智能;新能源汽车;乡村振兴;深股通;融资融券
33,002188.SZ,002188,4,物业管理;养老概念;共同富裕示范区;长三角一体化
33,301076.SZ,301076,4,PEEK材料;专精特新;深股通;融资融券
17,600227.SH,600227,11,化肥;煤化工概念;煤炭概念;民营医院;阿尔茨海默概念;乡村振兴;仿制药一致性评价;西部大开发;医疗器械概念;创投;沪股通
33,002298.SZ,002298,48,云计算;电力物联网;数据安全;网络安全;虚拟电厂;东数西算(算力);智能电网;信创;智慧政务;阿里巴巴概念;腾讯概念;数据中心(AIDC);数据要素;时空大数据;充电桩;AIGC概念;人脸识别;智慧城市;物联网;华为概念;数字乡村;光伏建筑一体化;储能;军工信息化;人工智能;数字经济;安防;抽水蓄能;工业互联网;无人机;5G;碳中和;军工;水利;机器视觉;绿色电力;传感器;专精特新;碳交易;新型城镇化;无线充电;消费电子概念;高铁;锂电池概念;PPP概念;光纤概念;深股通;融资融券
17,601696.SH,601696,3,期货概念;沪股通;融资融券
17,600303.SH,600303,5,长安汽车概念;燃料电池;新能源汽车;军工;氢能源
33,002021.SZ,002021,6,高端装备;智能物流;物联网;一带一路;机器人概念;股权转让(并购重组)
17,600782.SH,600782,6,国企改革;央企国企改革;无人机;新能源汽车;沪股通;融资融券
17,603231.SH,603231,3,人造肉;大豆;融资融券
17,688567.SH,688567,18,钠离子电池;动力电池回收;两轮车;固态电池;锂电池概念;飞行汽车(eVTOL);储能;人形机器人;高压快充;机器人概念;低空经济;人民币贬值受益;新能源汽车;无人机;数据中心(AIDC);国企改革;沪股通;融资融券
33,002244.SZ,002244,11,租售同权;物业管理;特色小镇;证金持股;养老概念;乡村振兴;共同富裕示范区;海峡两岸;深股通;融资融券;固态电池
17,688429.SH,688429,6,HJT电池;TOPCON电池;BC电池;光伏概念;沪股通;融资融券
17,600633.SH,600633,41,算力租赁;多模态AI;云计算;华为昇腾;数据确权;智慧政务;AI视频;百度概念;区块链;AI智能体;阿里巴巴概念;腾讯概念;AIGC概念;AI应用;鸿蒙概念;数据要素;NFT概念;手机游戏;东数西算(算力);元宇宙;电子竞技;DeepSeek概念;网络游戏;数字经济;智慧城市;人工智能;智能医疗;独角兽概念;文化传媒概念;数据中心(AIDC);华为概念;创投;养老概念;体育产业;旅游概念;共同富裕示范区;绿色电力;国企改革;证金持股;沪股通;融资融券
17,601107.SH,601107,9,高股息精选;国企改革;西部大开发;创投;氢能源;沪股通;融资融券;DeepSeek概念;充电桩
17,603218.SH,603218,7,核污染防治;风电;海工装备;核电;军工;融资融券;沪股通
17,603153.SH,603153,27,上海国企改革;房屋检测;自由贸易港;地下管网;装配式建筑;体育产业;PPP概念;新型城镇化;化债概念(AMC概念);文化传媒概念;雄安新区;国企改革;建筑节能;水利;一带一路;数字经济;DeepSeek概念;人工智能;碳中和;数字孪生;智慧城市;阿里巴巴概念;核电;虚拟电厂;无人机;数据中心(AIDC);沪股通
33,000505.SZ,000505,8,粮食概念;转基因;海南自贸区;网红经济;国企改革;京津冀一体化;一带一路;融资融券
17,600017.SH,600017,15,证金持股;航运概念;免税店;中韩自贸区;冷链物流;国企改革;乡村振兴;绿色电力;一带一路;DeepSeek概念;AI应用;虚拟电厂;华为概念;融资融券;沪股通
33,002073.SZ,002073,17,参股银行;智能物流;一带一路;知识产权保护;数字经济;证金持股;生物质能发电;工业互联网;绿色电力;物联网;机器视觉;锂电池概念;宁德时代概念;传感器;固态电池;深股通;融资融券
17,601838.SH,601838,5,高股息精选;国企改革;西部大开发;沪股通;融资融券
33,000523.SZ,000523,10,广东自贸区;物业管理;代糖概念;国企改革;啤酒概念;创投;粤港澳大湾区;工业互联网;股权转让(并购重组);深股通
17,600009.SH,600009,9,证金持股;免税店;同花顺中特估100;上海国企改革;同花顺漂亮100;上海自贸区;国企改革;沪股通;融资融券
17,601512.SH,601512,14,新型城镇化;物业管理;污水处理;国企改革;长三角一体化;固废处理;绿色电力;一带一路;创投;2025年报预增;储能;充电桩;光伏概念;沪股通
17,603992.SH,603992,9,C2M概念;养老概念;福建自贸区;智能家居;人民币贬值受益;人形机器人;机器人概念;2026一季报预增;沪股通
17,600989.SH,600989,11,煤化工概念;煤炭概念;POE胶膜;氢能源;碳中和;西部大开发;跨境电商;DeepSeek概念;2025年报预增;融资融券;沪股通
33,002127.SZ,002127,17,网红经济;跨境电商;ChatGPT概念;三胎概念;露营经济;IP经济(谷子经济);文化传媒概念;AI应用;AI智能体;短剧游戏;创投;DeepSeek概念;抖音概念(字节概念);长三角一体化;华为概念;深股通;融资融券
17,603013.SH,603013,14,长安汽车概念;中俄贸易概念;汽车热管理;一带一路;国企改革;燃料电池;氢能源;新能源汽车;比亚迪概念;储能;专精特新;传感器;汽车电子;沪股通
17,600012.SH,600012,6,高股息精选;沪股通;融资融券;PPP概念;国企改革;DeepSeek概念
33,002818.SZ,002818,8,网红经济;高股息精选;西部大开发;互联网金融;鸿蒙概念;智能家居;军工;深股通
17,601011.SH,601011,12,煤炭概念;煤化工概念;石墨电极;碳中和;黑龙江自贸区;氢能源;石墨烯;锂电池概念;消费电子概念;AI眼镜;沪股通;融资融券
33,300950.SZ,300950,8,人民币贬值受益;碳中和;氢能源;专精特新;固废处理;煤化工概念;股权转让(并购重组);融资融券
33,002041.SZ,002041,10,转基因;玉米;粮食概念;农业种植;生态农业;俄乌冲突概念;乡村振兴;2025年报预增;深股通;融资融券
22,605199.SH,605199,10,创新药;仿制药一致性评价;肝炎概念;医药电商;流感;三胎概念;幽门螺杆菌概念;海南自贸区;ST板块;专精特新
33,001209.SZ,001209,5,三胎概念;跨境电商;IP经济(谷子经济);粤港澳大湾区;数字经济
33,002999.SZ,002999,12,供销社;化肥;粮食概念;农业种植;乡村振兴;农机;数字乡村;智能物流;数字经济;2025年报预增;低空经济;无人机
