market_code,股票代码,所属概念,code,所属概念数量
17,600480.SH,人形机器人;华为汽车;汽车热管理;小米汽车;长安汽车概念;飞行汽车(eVTOL);传感器;特斯拉概念;新能源汽车;小米概念;低空经济;比亚迪概念;无人驾驶;核电;水利;储能;液冷服务器;央企国企改革;地下管网;雄安新区;京津冀一体化;回购增持再贷款概念;宁德时代概念;国企改革;锂电池概念;沪股通;融资融券,600480,27
33,300321.SZ,国企改革;证金持股,300321,2
33,300858.SZ,幽门螺杆菌概念;宠物经济;三胎概念;创新药;医美概念;乳业;土壤修复;京津冀一体化,300858,8
33,002886.SZ,PEEK材料;特斯拉概念;碳纤维;新型烟草(电子烟);3D打印;人形机器人;小米汽车;新能源汽车;专精特新;机器人概念;石墨烯;华为汽车;光伏概念;毫米波雷达;小米概念;低空经济;无人机;富士康概念;PCB概念;芯片概念;军工;商业航天;5G;核电;粤港澳大湾区;6G概念;华为概念;2025年报预增;特高压;合成生物;深股通,002886,31
33,301289.SZ,特高压;核电;超导概念;风电;海工装备;储能;成飞概念;光纤概念;军民融合;钒电池;国企改革;上海国企改革;6G概念;职业教育;融资融券,301289,15
33,300953.SZ,人形机器人;小米汽车;新能源汽车;比亚迪概念;机器人概念;小米概念;宁德时代概念;飞行汽车(eVTOL);储能;2025三季报预增;锂电池概念;低空经济;2025年报预增;一带一路;深股通;融资融券,300953,16
33,300582.SZ,传感器;换电概念;智慧灯杆;新能源汽车;专精特新;充电桩;储能;人民币贬值受益;回购增持再贷款概念,300582,9
17,600570.SH,ChatGPT概念;数字货币;蚂蚁集团概念;华为鲲鹏;华为昇腾;AI智能体;信创;多模态AI;鸿蒙概念;智慧政务;AIGC概念;区块链;数据要素;跨境支付(CIPS);互联网金融;DeepSeek概念;数字经济;人工智能;中国AI 50;华为概念;AI应用;碳中和;回购增持再贷款概念;碳交易;证金持股;沪股通;融资融券,600570,27
17,600496.SH,NMN概念;装配式建筑;新型城镇化;雄安新区;一带一路;回购增持再贷款概念;光伏建筑一体化;工业互联网;DeepSeek概念;沪股通;融资融券,600496,11
33,300244.SZ,DRG/DIP;AIGC概念;多模态AI;ChatGPT概念;AI应用;AI智能体;数据要素;智能医疗;阿里巴巴概念;职业教育;人工智能;DeepSeek概念;CRO概念;细胞免疫治疗;基因测序;养老概念;阿尔茨海默概念;辅助生殖;华为概念;猴痘概念;医疗器械概念;三胎概念;肝炎概念;共同富裕示范区;冷链物流;深股通;融资融券,300244,27
33,300384.SZ,AI智能体;互联网金融;数字经济;人工智能;华为概念;创投;工业互联网;机器人概念;可降解塑料;垃圾分类;高端装备;煤化工概念;AI应用;深股通,300384,14
17,603882.SH,AIGC概念;AI智能体;数据要素;智能医疗;腾讯概念;DeepSeek概念;人工智能;基因测序;食品安全;华为概念;细胞免疫治疗;医疗器械概念;幽门螺杆菌概念;肝炎概念;AI应用;机器人概念;冷链物流;融资融券;沪股通,603882,19
17,603087.SH,创新药;减肥药;医疗器械概念;2025年报预增;智能医疗;虚拟数字人;沪股通;融资融券,603087,8
33,002857.SZ,储能;机器人概念;智能电网;电力物联网;虚拟电厂;智能医疗;养老概念,002857,7
17,600500.SH,环氧丙烷;代糖概念;国企改革;央企国企改革;一带一路;动力电池回收;上海自贸区;宁德时代概念;中字头股票;沪股通;融资融券,600500,11
17,603043.SH,预制菜;超级品牌;网红经济;农村电商;乡村振兴;国企改革;创投;粤港澳大湾区;融资融券;沪股通,603043,10
33,300233.SZ,流感;维生素;肝炎概念;医药电商;辅助生殖;仿制药一致性评价;创新药;合成生物;眼科医疗;医疗器械概念;智能医疗;工业大麻;专精特新;新型烟草(电子烟);转基因;融资融券;深股通,300233,17
33,300353.SZ,军工信息化;AI智能体;信创;人工智能;华为欧拉;卫星导航;网络安全;DeepSeek概念;国产操作系统;商业航天;军民融合;智慧城市;大飞机;军工;物联网;华为概念;车联网(车路协同);无人机;工业互联网;机器视觉;新型工业化;数据中心;机器人概念;5G;人形机器人;核电;工业母机;智能物流;高铁;芯片概念;汽车芯片;智能电网;雄安新区;虚拟电厂;汽车电子;储能;风电;2025年报预增;绿色电力;深股通;股权转让(并购重组);融资融券,300353,42
151,920478.BJ,融资融券;创新药;CRO概念,920478,3
17,603317.SH,西部大开发;融资融券;沪股通,603317,3
33,001296.SZ,3D打印;军工;长安汽车概念;西部大开发;固废处理;页岩气,001296,6
17,600420.SH,仿制药一致性评价;医药电商;维生素;毛发医疗;流感;创新药;动物疫苗;合成生物;NMN概念;肝炎概念;芬太尼;幽门螺杆菌概念;重组蛋白;辅助生殖;猴痘概念;三胎概念;医美概念;国企改革;央企国企改革;DeepSeek概念;沪股通;虚拟数字人;融资融券,600420,23
33,301128.SZ,富士康概念;液冷服务器;苹果概念;人形机器人;共封装光学(CPO);PCB概念;华为手机;比亚迪概念;华为汽车;华为海思概念股;新能源汽车;芯片概念;柔性屏(折叠屏);华为数字能源;新型工业化;高端装备;消费电子概念;数据中心;无人机;机器人概念;军工;无人驾驶;华为概念;粤港澳大湾区;虚拟现实;人工智能;深股通;融资融券,301128,28
17,600196.SH,创新药;仿制药一致性评价;减肥药;生物疫苗;流感;阿尔茨海默概念;猴痘概念;细胞免疫治疗;辅助生殖;青蒿素;医美概念;民营医院;医疗器械概念;智能医疗;证金持股;家庭医生;DeepSeek概念;AI智能体;机器人概念;沪股通;融资融券,600196,21
33,300322.SZ,太赫兹;商业航天;卫星导航;6G概念;毫米波雷达;无人机;WiFi 6;无线充电;传感器;芯片概念;智能穿戴;AI眼镜;车联网(车路协同);汽车电子;5G;无人驾驶;液冷服务器;小米概念;消费电子概念;机器人概念;物联网;先进封装;特斯拉概念;比亚迪概念;汽车热管理;华为概念;虚拟现实;新能源汽车;海峡两岸;元宇宙;储能;粤港澳大湾区;2025三季报预增;深股通;融资融券,300322,35
17,601698.SH,商业航天;6G概念;同花顺新质50;军工;低空经济;央企国企改革;中字头股票;一带一路;国企改革;同花顺中特估100;沪股通;融资融券,601698,12
17,603093.SH,期货概念;数字经济;参股券商;沪股通,603093,4
33,002166.SZ,禽流感;合成生物;工业大麻;代糖概念;农业种植;啤酒概念;参股银行;西部大开发;回购增持再贷款概念;人民币贬值受益;乡村振兴;专精特新;股权转让(并购重组);深股通;融资融券,002166,15
33,300335.SZ,生物质能发电;净水概念;雄安新区;固废处理;绿色电力;生态农业;天然气;空气能热泵;家用电器;PM2.5;氢能源;创投;粤港澳大湾区;智能家居;光伏概念;锂电池概念;工业互联网;物联网;人工智能,300335,19
33,002795.SZ,光伏概念;TOPCON电池;股权转让(并购重组);BC电池;人民币贬值受益;民营医院;医疗器械概念,002795,7
33,002298.SZ,电力物联网;虚拟电厂;智能电网;数字乡村;光伏建筑一体化;智慧政务;碳交易;储能;阿里巴巴概念;网络安全;数字经济;碳中和;充电桩;数据安全;云计算;时空大数据;AIGC概念;信创;数据要素;东数西算(算力);数据中心;智慧城市;军工信息化;人工智能;工业互联网;水利;军工;无线充电;高铁;物联网;华为概念;人脸识别;PPP概念;安防;无人机;专精特新;机器视觉;5G;新型城镇化;光纤概念;传感器;消费电子概念;深股通;融资融券,002298,44
17,603696.SH,海峡两岸;互联网金融;融资融券,603696,3
33,301069.SZ,锂电池概念;PEEK材料;3D打印;2025年报预增;深股通;融资融券,301069,6
33,002216.SZ,超级品牌;预制菜;网红经济;冷链物流;融资融券;深股通,002216,6
33,301446.SZ,风电;农机;数据中心;融资融券,301446,4
33,000598.SZ,证金持股;污水处理;地下管网;PPP概念;固废处理;国企改革;西部大开发;水利;深股通;融资融券;数字孪生,000598,11
33,002368.SZ,财税数字化;信创;云计算;华为鲲鹏;国资云;数据安全;智慧政务;网络安全;国产操作系统;AI智能体;数据要素;鸿蒙概念;时空大数据;数字货币;数字乡村;DeepSeek概念;阿里巴巴概念;互联网金融;DRG/DIP;东数西算(算力);智慧城市;数字经济;人工智能;数字孪生;跨境支付(CIPS);安防;军工信息化;华为概念;物联网;智能医疗;无人驾驶;工业互联网;数据中心;芯片概念;央企国企改革;新型工业化;汽车电子;水利;回购增持再贷款概念;体育产业;国企改革;雅下水电概念;雄安新区;电力物联网;AI应用;深股通;融资融券,002368,47
17,600503.SH,参股银行;创新药;石墨烯;机器人概念;融资融券,600503,5
151,920476.BJ,2025年报预增;医疗器械概念;鸿蒙概念;高端装备;食品安全;融资融券;宠物经济;回购增持再贷款概念;储能;人工智能;专精特新,920476,11
17,605090.SH,商业航天;低空经济;数字经济;DeepSeek概念;创投;智能物流;粤港澳大湾区;氢能源;芯片概念;新疆振兴;天然气;绿色电力;回购增持再贷款概念;页岩气;航运概念;俄乌冲突概念;煤化工概念;融资融券;沪股通,605090,19
17,600234.SH,物业管理;抖音概念(字节概念);文化传媒概念;摘帽,600234,4
33,300239.SZ,维生素;医美概念;跨境电商;西部大开发;人造肉;专精特新;化肥,300239,7
33,000547.SZ,军工信息化;商业航天;卫星导航;军民融合;军工;无人机;低空经济;福建自贸区;海峡两岸;华为欧拉;MR(混合现实);海工装备;安防;网络安全;5G;智慧政务;数据安全;华为鲲鹏;信创;多模态AI;芯片概念;华为概念;虚拟现实;元宇宙;人工智能;数字经济;央企国企改革;DeepSeek概念;风电;乡村振兴;国企改革;深股通;融资融券,000547,33
17,600575.SH,煤炭概念;天然气;绿色电力;国企改革;超超临界发电;虚拟电厂;融资融券;DeepSeek概念;机器人概念;股权转让(并购重组);沪股通,600575,11
33,300434.SZ,流感;仿制药一致性评价;维生素;医药电商;创新药;CRO概念;三胎概念;地下管网;PPP概念;西部大开发,300434,10
33,300996.SZ,AI应用;AI语料;AIGC概念;ERP概念;AI智能体;财税数字化;华为鲲鹏;数据要素;智慧政务;信创;区块链;网络安全;人工智能;跨境支付(CIPS);数字经济;互联网金融;小米概念;融资融券,300996,18
33,002482.SZ,建筑节能;深圳国企改革;装配式建筑;光伏建筑一体化;新型城镇化;国企改革;体育产业;粤港澳大湾区;智能家居;DeepSeek概念;深股通,002482,11
33,300441.SZ,空气能热泵;家用电器;燃料电池;光伏概念;高端装备;锂电池概念;深股通,300441,7
17,601881.SH,证金持股;同花顺中特估100;国企改革;沪股通;融资融券;中字头股票,601881,6
17,688208.SH,毫米波雷达;传感器;人形机器人;汽车电子;华为概念;无人驾驶;无人机;机器人概念;专精特新;高压快充;新能源汽车;人工智能;AI智能体;充电桩;DeepSeek概念;储能;人民币贬值受益;跨境电商;AI应用;沪股通;融资融券,688208,21
33,002983.SZ,MicroLED概念;AI眼镜;MiniLED;消费电子概念;汽车电子;汽车芯片;小米概念;专精特新;华为概念;智能家居,002983,10
17,600718.SH,DRG/DIP;财税数字化;智慧政务;云计算;AI智能体;数据要素;华为昇腾;数据安全;区块链;百度概念;信创;网络安全;AIGC概念;DeepSeek概念;数字经济;互联网金融;人工智能;数字货币;抖音概念(字节概念);智能医疗;独角兽概念;智慧城市;东数西算(算力);车联网(车路协同);华为概念;中国AI 50;养老概念;工业互联网;食品安全;5G;无人驾驶;参股保险;AI应用;机器人概念;虚拟电厂;智能座舱;医疗器械概念;长安汽车概念;比亚迪概念;汽车电子;新能源汽车;融资融券;沪股通,600718,43
33,000068.SZ,PPP概念;国企改革;创投;粤港澳大湾区;锂电池概念;智慧城市,000068,6
17,605222.SH,特高压;核电;风电;光伏概念;充电桩;商业航天;海工装备;军工;机器人概念;大飞机;数据中心;特斯拉概念;沪股通,605222,13
33,301190.SZ,染料;参股银行;幽门螺杆菌概念;深股通;融资融券,301190,5
33,002673.SZ,期货概念;国企改革;西部大开发;深股通;融资融券,002673,5
17,688118.SH,AIGC概念;AI智能体;华为鲲鹏;华为欧拉;云计算;数据要素;智慧政务;数据安全;信创;DeepSeek概念;人工智能;数字经济;数字孪生;智慧城市;互联网金融;华为概念;AI应用;军工;数据中心;工业互联网;专精特新;融资融券,688118,22
33,002561.SZ,物业管理;乡村振兴;国企改革;融资融券,002561,4
17,688019.SH,中芯国际概念;光刻胶;存储芯片;先进封装;第三代半导体;芯片概念;专精特新;上海自贸区;沪股通;融资融券,688019,10
17,600674.SH,证金持股;绿色电力;国企改革;西部大开发;沪股通;融资融券;回购增持再贷款概念,600674,7
151,920077.BJ,2025年报预增;风电;融资融券;碳纤维;国企改革;专精特新,920077,6
33,300438.SZ,钠离子电池;固态电池;锂电池概念;石墨烯;两轮车;新型烟草(电子烟);储能;燃料电池;虚拟电厂;新能源汽车;充电桩;消费电子概念;长安汽车概念;无线耳机;粤港澳大湾区;无人机;机器人概念;军工;小米概念;低空经济;独角兽概念;深股通;融资融券,300438,23
33,301329.SZ,商业航天;卫星导航;5G;光纤概念;海峡两岸;消费电子概念;光伏概念;新能源汽车;储能;融资融券,301329,10
33,001316.SZ,大飞机;航空发动机;商业航天;低空经济;海峡两岸;AI眼镜;消毒剂;2025年报预增,001316,8
17,688080.SH,AI智能体;DeepSeek概念;人工智能;5G;车联网(车路协同);物联网;机器视觉;工业互联网;电力物联网;专精特新;跨境电商;机器人概念;智能电网;融资融券,688080,14
17,688193.SH,医疗器械概念;流感;辅助生殖;肝炎概念;食品安全;专精特新;智能医疗;猴痘概念;融资融券,688193,9
17,688558.SH,新型工业化;工业母机;人形机器人;专精特新;高端装备;机器人概念;航空发动机;商业航天;融资融券,688558,9
33,000948.SZ,数字货币;ETC;移动支付;互联网金融;智慧城市;数字经济;军民融合;人脸识别;区块链;智慧政务;鸿蒙概念;军工信息化;信创;网络安全;华为鲲鹏;财税数字化;数据安全;人工智能;DeepSeek概念;物联网;在线教育;AI智能体;军工;百度概念;国资云;元宇宙;腾讯概念;语音技术;阿里巴巴概念;水利;多模态AI;华为概念;机器视觉;创投;NFT概念;知识产权保护;信托概念;智能医疗;乡村振兴;碳中和;数据中心;西部大开发;国企改革;医疗器械概念;AI应用;深股通;融资融券,000948,47
