market_code,股票代码,code,所属概念数量,所属概念
17,603288.SH,603288,5,超级品牌;证金持股;同花顺漂亮100;沪股通;融资融券
17,688602.SH,688602,10,固态电池;有机硅概念;氟化工概念;锂电池概念;超级电容;OLED;光刻胶;CRO概念;减肥药;融资融券
17,688589.SH,688589,19,MCU芯片;中芯国际概念;芯片概念;传感器;5G;专精特新;物联网;粤港澳大湾区;智能家居;卫星导航;光伏概念;高铁;智慧灯杆;智慧城市;电力物联网;人工智能;智能电网;阿里巴巴概念;融资融券
33,300341.SZ,300341,18,电力物联网;智能电网;智能医疗;特高压;福建自贸区;人工智能;数据要素;海峡两岸;医疗器械概念;机器视觉;机器人概念;AI语料;AI应用;3D打印;芯片概念;国企改革;证金持股;深股通
17,688819.SH,688819,15,钠离子电池;固态电池;锂电池概念;燃料电池;石墨烯;两轮车;氢能源;储能;新能源汽车;绿色电力;无人机;工业互联网;数据中心;融资融券;沪股通
33,002971.SZ,002971,8,燃料电池;专精特新;芯片概念;氢能源;氟化工概念;有机硅概念;天然气;深股通
33,301469.SZ,301469,6,烟草;医疗器械概念;回购增持再贷款概念;食品安全;参股银行;融资融券
17,601677.SH,601677,14,金属回收;中韩自贸区;锂电池概念;特高压;固态电池;储能;新能源汽车;比亚迪概念;消费电子概念;军工;机器人概念;5G;融资融券;沪股通
17,688613.SH,688613,2,医疗器械概念;融资融券
17,600750.SH,600750,10,医药电商;证金持股;白酒概念;参股银行;国企改革;沪股通;融资融券;央企国企改革;回购增持再贷款概念;数字经济
17,600851.SH,600851,11,物业管理;维生素;参股券商;仿制药一致性评价;细胞免疫治疗;互联网金融;创新药;证金持股;生物疫苗;融资融券;沪股通
33,002855.SZ,002855,9,智能家居;虚拟现实;智能穿戴;无线耳机;华为概念;消费电子概念;储能;风电;深股通
151,920454.BJ,920454,4,专精特新;融资融券;机器人概念;中俄贸易概念
33,002816.SZ,002816,10,高压快充;ST板块;储能;光刻机;机器人概念;污水处理;先进封装;芯片概念;国企改革;股权转让(并购重组)
33,301310.SZ,301310,17,新能源汽车;比亚迪概念;飞行汽车(eVTOL);充电桩;专精特新;高压快充;机器人概念;人形机器人;军工;核电;储能;可控核聚变;光伏概念;宁德时代概念;创投;深股通;融资融券
33,300123.SZ,300123,16,太赫兹;军工信息化;军民融合;商业航天;卫星导航;军工;6G概念;海工装备;量子科技;高端装备;横琴新区;5G;芯片概念;第三代半导体;深股通;融资融券
33,001390.SZ,001390,6,参股银行;注册制次新股;专精特新;深股通;新股与次新股;融资融券
33,002655.SZ,002655,18,智能音箱;无线耳机;智能穿戴;汽车电子;新型烟草(电子烟);毫米波雷达;小米概念;消费电子概念;传感器;智能家居;苹果概念;无人机;新能源汽车;芯片概念;华为概念;无线充电;元宇宙;一带一路
22,603838.SH,603838,4,ST板块;智能家居;人民币贬值受益;小金属概念
33,000726.SZ,000726,10,绿色电力;一带一路;证金持股;人民币贬值受益;创投;2025三季报预增;C2M概念;生物疫苗;职业教育;融资融券
33,301112.SZ,301112,23,一体化压铸;新型工业化;机器视觉;机器人概念;比亚迪概念;新能源汽车;无人机;长安汽车概念;汽车电子;军工;工业互联网;智能物流;高端装备;芯片概念;粤港澳大湾区;MCU芯片;人民币贬值受益;航空发动机;汽车芯片;储能;光伏概念;股权转让(并购重组);融资融券
17,605117.SH,605117,9,光伏概念;储能;一带一路;人民币贬值受益;同花顺出海50;共同富裕示范区;家用电器;融资融券;沪股通
17,603569.SH,603569,13,统一大市场;雄安新区;智能物流;中俄贸易概念;航运概念;一带一路;无人驾驶;比亚迪概念;数字经济;储能;数据要素;动力电池回收;沪股通
33,301380.SZ,301380,18,小红书概念;ChatGPT概念;抖音概念(字节概念);智慧政务;数据安全;网络安全;百度概念;腾讯概念;文化传媒概念;阿里巴巴概念;移动支付;人工智能;数字经济;互联网金融;华为概念;5G;AI应用;融资融券
17,603898.SH,603898,2,IP经济(谷子经济);智能家居
17,688383.SH,688383,10,先进封装;芯片概念;MiniLED;人形机器人;商业航天;机器人概念;锂电池概念;华为概念;沪股通;融资融券
17,603955.SH,603955,9,宠物经济;PPP概念;雄安新区;新型城镇化;碳中和;特色小镇;机器人概念;旅游概念;股权转让(并购重组)
33,300294.SZ,300294,8,肝炎概念;生物疫苗;仿制药一致性评价;国企改革;央企国企改革;回购增持再贷款概念;深股通;融资融券
17,603609.SH,603609,6,养鸡;猪肉;生态农业;宠物经济;沪股通;融资融券
17,600764.SH,600764,24,中船系;国产航母;军工信息化;军工;商业航天;卫星导航;海工装备;量子科技;车联网(车路协同);智慧城市;央企国企改革;核电;无人驾驶;毫米波雷达;风电;国企改革;芯片概念;新能源汽车;比亚迪概念;天然气;汽车芯片;中字头股票;沪股通;融资融券
33,002705.SZ,002705,10,宠物经济;三胎概念;家用电器;智能家居;中俄贸易概念;人民币贬值受益;机器人概念;小米概念;融资融券;深股通
33,000089.SZ,000089,8,证金持股;国企改革;深圳国企改革;跨境电商;粤港澳大湾区;深股通;融资融券;华为概念
22,603559.SH,603559,5,ST板块;时空大数据;云计算;数据中心;5G
33,000887.SZ,000887,27,减速器;人形机器人;汽车热管理;特斯拉概念;华为汽车;新能源汽车;长安汽车概念;比亚迪概念;传感器;汽车电子;机器人概念;液冷服务器;飞行汽车(eVTOL);毫米波雷达;充电桩;无人驾驶;燃料电池;宁德时代概念;储能;无人机;低空经济;数据中心;军工;高铁;医疗器械概念;深股通;融资融券
33,002859.SZ,002859,11,PET铜箔;超导概念;消费电子概念;专精特新;固态电池;锂电池概念;一带一路;宁德时代概念;可控核聚变;深股通;融资融券
17,603189.SH,603189,32,华为欧拉;多模态AI;空间计算;智慧政务;华为鲲鹏;国产操作系统;在线教育;虚拟数字人;AIGC概念;AI智能体;云办公;信创;元宇宙;阿里巴巴概念;鸿蒙概念;云计算;人脸识别;虚拟现实;数字孪生;腾讯概念;人工智能;数字乡村;MR(混合现实);智慧城市;华为概念;安防;物联网;低空经济;创投;上海自贸区;乡村振兴;沪股通
151,920418.BJ,920418,9,商业航天;减速器;机器人概念;专精特新;新能源汽车;国企改革;融资融券;军民融合;军工
17,688225.SH,688225,26,智谱AI;数字水印;数据安全;智慧政务;AI智能体;信创;网络安全;鸿蒙概念;数据要素;抖音概念(字节概念);跨境支付(CIPS);阿里巴巴概念;东数西算(算力);DeepSeek概念;车联网(车路协同);人工智能;卫星导航;智慧城市;商业航天;6G概念;工业互联网;5G;AI应用;沪股通;股权转让(并购重组);融资融券
17,603899.SH,603899,5,超级品牌;IP经济(谷子经济);智能物流;沪股通;融资融券
33,300928.SZ,300928,15,车联网(车路协同);无人驾驶;低空经济;长安汽车概念;飞行汽车(eVTOL);华为汽车;卫星导航;智能座舱;汽车电子;比亚迪概念;新能源汽车;OLED;锂电池概念;固态电池;融资融券
17,600719.SH,600719,1,国企改革
33,002268.SZ,002268,43,数字水印;数据安全;卫星导航;网络安全;华为鲲鹏;商业航天;量子科技;信创;智慧政务;财税数字化;国产操作系统;鸿蒙概念;车联网(车路协同);数字货币;数据要素;低空经济;云办公;军工;智慧城市;EDR概念;腾讯概念;数字经济;数字孪生;移动支付;互联网金融;人工智能;国资云;跨境支付(CIPS);华为概念;物联网;工业互联网;5G;水利;芯片概念;消费电子概念;汽车电子;汽车芯片;乡村振兴;西部大开发;国企改革;雅下水电概念;深股通;融资融券
151,920957.BJ,920957,4,一带一路;粤港澳大湾区;专精特新;融资融券
17,603879.SH,603879,6,海峡两岸;低空经济;无人机;农机;机器人概念;摘帽
33,300041.SZ,300041,32,有机硅概念;固态电池;锂电池概念;光伏概念;PVDF概念;宁德时代概念;BC电池;钙钛矿电池;风电;高铁;比亚迪概念;光伏建筑一体化;新能源汽车;特斯拉概念;先进封装;消费电子概念;芯片概念;建筑节能;小米汽车;小米概念;军工;2025年报预增;华为海思概念股;华为汽车;雄安新区;低空经济;创投;华为概念;大飞机;人工智能;深股通;融资融券
17,600506.SH,600506,24,汽车热管理;新能源汽车;高压快充;燃料电池;充电桩;宁德时代概念;液冷服务器;机器人概念;农机;储能;无人机;碳中和;新疆振兴;芯片概念;数据中心;高铁;风电;绿色电力;西部大开发;乡村振兴;人工智能;国企改革;央企国企改革;股权转让(并购重组)
33,001338.SZ,001338,6,啤酒概念;粮食概念;国企改革;乡村振兴;粤港澳大湾区;深股通
151,920090.BJ,920090,10,DeepSeek概念;数据中心;元宇宙;虚拟现实;互联网金融;融资融券;职业教育;MR(混合现实);数字经济;京津冀一体化
33,300365.SZ,300365,40,智慧城市;职业教育;数字经济;京津冀一体化;低空经济;时空大数据;人工智能;水利;空间计算;换电概念;物联网;养老概念;数据要素;电力物联网;智慧政务;无人机;在线教育;DeepSeek概念;工业互联网;信创;华为概念;鸿蒙概念;机器视觉;碳交易;虚拟电厂;AI智能体;智能电网;光伏建筑一体化;碳中和;AIGC概念;华为数字能源;数据中心;一带一路;储能;燃料电池;MLOps概念;氢能源;特高压;柔性直流输电;AI应用
33,002480.SZ,002480,13,光热发电;高铁;绿色电力;燃料电池;一带一路;西部大开发;机器人概念;超级电容;国企改革;数据中心;钒电池;股权转让(并购重组);深股通
151,920547.BJ,920547,3,专精特新;合成生物;融资融券
33,000623.SZ,000623,16,农业种植;维生素;参股券商;回购增持再贷款概念;幽门螺杆菌概念;流感;医药电商;肝炎概念;乡村振兴;创新药;三胎概念;创投;深股通;融资融券;工业互联网;网红经济
33,000906.SZ,000906,9,统一大市场;装配式建筑;国企改革;中俄贸易概念;储能;新能源汽车;工业互联网;ERP概念;深股通
33,300950.SZ,300950,7,专精特新;人民币贬值受益;氢能源;碳中和;固废处理;股权转让(并购重组);融资融券
17,600062.SH,600062,12,青蒿素;仿制药一致性评价;创新药;合成生物;NMN概念;减肥药;国企改革;智能医疗;央企国企改革;DeepSeek概念;沪股通;融资融券
33,002945.SZ,002945,5,互联网金融;创投;西部大开发;融资融券;深股通
17,603607.SH,603607,6,烟草;小米概念;专精特新;消费电子概念;知识产权保护;IP经济(谷子经济)
17,603063.SH,603063,9,智能电网;光伏概念;储能;抽水蓄能;风电;氢能源;粤港澳大湾区;沪股通;融资融券
33,300058.SZ,300058,28,小红书概念;快手概念;智谱AI;短剧游戏;Web3.0;ChatGPT概念;AIGC概念;虚拟数字人;抖音概念(字节概念);AI智能体;NFT概念;百度概念;阿里巴巴概念;文化传媒概念;在线教育;腾讯概念;元宇宙;DeepSeek概念;人工智能;职业教育;网红经济;虚拟现实;AI应用;华为概念;跨境电商;创投;深股通;融资融券
17,688776.SH,688776,11,商业航天;卫星导航;军民融合;军工;可控核聚变;同花顺新质50;核电;专精特新;西部大开发;沪股通;融资融券
151,920870.BJ,920870,6,风电;新型工业化;融资融券;高端装备;专精特新;工业母机
33,301261.SZ,301261,10,减速器;人形机器人;工业母机;机器人概念;高端装备;专精特新;创投;京津冀一体化;深股通;融资融券
17,603014.SH,603014,6,医疗器械概念;注册制次新股;一带一路;股权转让(并购重组);新股与次新股;融资融券
33,300106.SZ,300106,8,乳业;三胎概念;新疆振兴;乡村振兴;养老概念;国企改革;西部大开发;股权转让(并购重组)
33,300826.SZ,300826,20,新型城镇化;地下管网;水利;数字孪生;智慧城市;空间计算;房屋检测;高铁;数字经济;机器人概念;土壤修复;碳中和;鸿蒙概念;数据要素;军工;时空大数据;元宇宙;华为概念;东数西算(算力);卫星导航
17,688009.SH,688009,10,央企国企改革;国企改革;高铁;低空经济;5G;华为概念;芯片概念;中字头股票;沪股通;融资融券
17,688007.SH,688007,15,星闪概念;智能座舱;华为汽车;小米概念;机器人概念;AI眼镜;比亚迪概念;汽车电子;虚拟现实;新能源汽车;粤港澳大湾区;海工装备;家用电器;沪股通;融资融券
17,603337.SH,603337,5,机器视觉;人形机器人;人工智能;工业互联网;沪股通
33,300358.SZ,300358,14,细胞免疫治疗;合成生物;净水概念;智能医疗;污水处理;机器人概念;高端装备;人工智能;智能物流;海峡两岸;DeepSeek概念;AI智能体;融资融券;深股通
33,301076.SZ,301076,4,PEEK材料;专精特新;深股通;融资融券
33,300611.SZ,300611,11,人形机器人;长安汽车概念;比亚迪概念;特斯拉概念;新能源汽车;机器人概念;专精特新;军工;航空发动机;深股通;股权转让(并购重组)
33,000625.SZ,000625,31,网约车;兵装重组概念;证金持股;智能物流;车联网(车路协同);长安汽车概念;无人驾驶;低空经济;华为汽车;国企改革;飞行汽车(eVTOL);换电概念;央企国企改革;DeepSeek概念;智能座舱;机器人概念;西部大开发;一带一路;新能源汽车;腾讯概念;燃料电池;华为概念;人形机器人;动力电池回收;深股通;融资融券;锂电池概念;宁德时代概念;固态电池;俄乌冲突概念;股权转让(并购重组)
33,002583.SZ,002583,29,卫星导航;商业航天;无人机;低空经济;智慧城市;安防;物联网;量子科技;人工智能;机器人概念;工业互联网;互联网金融;6G概念;信创;DeepSeek概念;智慧政务;区块链;华为汽车;粤港澳大湾区;中俄贸易概念;5G;新能源汽车;星闪概念;一带一路;汽车电子;芯片概念;俄乌冲突概念;深股通;融资融券
151,920122.BJ,920122,7,央企国企改革;跨境电商;融资融券;国企改革;中字头股票;三胎概念;京津冀一体化
17,601528.SH,601528,2,互联网金融;沪股通
33,001288.SZ,001288,11,雅下水电概念;一带一路;中俄贸易概念;西部大开发;人民币贬值受益;华为概念;机器人概念;减速器;DeepSeek概念;人工智能;深股通
17,600854.SH,600854,4,物业管理;家用电器;超超临界发电;军民融合
33,002872.SZ,002872,4,ST板块;西部大开发;仿制药一致性评价;流感
17,600598.SH,600598,15,大豆;玉米;粮食概念;土地流转;农业种植;生态农业;俄乌冲突概念;化肥;乡村振兴;国企改革;参股银行;黑龙江自贸区;沪股通;融资融券;区块链
33,301121.SZ,301121,17,无线耳机;AI眼镜;智能穿戴;消费电子概念;小米概念;智能音箱;新型烟草(电子烟);储能;专精特新;充电桩;固态电池;锂电池概念;钠离子电池;华为概念;西部大开发;阿里巴巴概念;融资融券
17,600998.SH,600998,22,医药电商;医美概念;基因测序;流感;创新药;仿制药一致性评价;医疗器械概念;智能医疗;冷链物流;创投;绿色电力;DeepSeek概念;智能物流;人工智能;脑机接口;AI应用;AI智能体;腾讯概念;阿里巴巴概念;机器人概念;沪股通;融资融券
17,605189.SH,605189,5,PEEK材料;人形机器人;机器人概念;储能;染料
33,300767.SZ,300767,7,装配式建筑;西部大开发;核电;雄安新区;深股通;股权转让(并购重组);融资融券
33,300439.SZ,300439,8,猴痘概念;肝炎概念;幽门螺杆菌概念;基因测序;医疗器械概念;智能医疗;共同富裕示范区;DeepSeek概念
17,603107.SH,603107,9,中俄贸易概念;上海自贸区;新能源汽车;一带一路;国企改革;汽车热管理;百度概念;沪股通;融资融券
33,300770.SZ,300770,23,知识产权保护;短剧游戏;文化传媒概念;NFT概念;虚拟数字人;快手概念;在线教育;抖音概念(字节概念);IP经济(谷子经济);腾讯概念;元宇宙;电子竞技;云游戏;网络安全;人工智能;虚拟现实;华为概念;华为海思概念股;小米概念;国企改革;高股息精选;深股通;融资融券
17,601928.SH,601928,17,文化传媒概念;手机游戏;在线教育;网络游戏;短剧游戏;职业教育;蚂蚁集团概念;DeepSeek概念;AI智能体;虚拟现实;算力租赁;东数西算(算力);国企改革;AI应用;数据中心;融资融券;沪股通
17,600182.SH,600182,2,黑龙江自贸区;工业互联网
17,605319.SH,605319,4,小米汽车;新能源汽车;特斯拉概念;沪股通
33,001223.SZ,001223,9,新型工业化;固态电池;无人机;机器人概念;PET铜箔;专精特新;锂电池概念;消费电子概念;可降解塑料
17,603758.SH,603758,8,新能源汽车;长安汽车概念;消费电子概念;人形机器人;传感器;西部大开发;沪股通;融资融券
33,002313.SZ,002313,28,智慧城市;车联网(车路协同);物联网;东数西算(算力);人工智能;华为概念;智慧灯杆;智能家居;阿里巴巴概念;智能座舱;DeepSeek概念;无人驾驶;5G;小米概念;卫星导航;无人机;汽车电子;数据中心;机器人概念;粤港澳大湾区;工业互联网;比亚迪概念;充电桩;液冷服务器;储能;国企改革;新疆振兴;股权转让(并购重组)
33,000981.SZ,000981,16,汽车拆解概念;无人驾驶;物联网;阿里巴巴概念;华为汽车;减速器;智能物流;高端装备;汽车电子;比亚迪概念;新能源汽车;芯片概念;西部大开发;先进封装;深股通;融资融券
33,300119.SZ,300119,10,动物疫苗;禽流感;合成生物;宠物经济;消毒剂;天津自贸区;回购增持再贷款概念;京津冀一体化;AI应用;深股通
17,600036.SH,600036,6,证金持股;同花顺中特估100;沪股通;融资融券;同花顺漂亮100;跨境支付(CIPS)
33,300634.SZ,300634,45,智谱AI;ChatGPT概念;云办公;多模态AI;AIGC概念;华为昇腾;虚拟数字人;云计算;AI智能体;华为鲲鹏;抖音概念(字节概念);智慧政务;阿里巴巴概念;数据安全;百度概念;信创;腾讯概念;数据要素;算力租赁;网络安全;元宇宙;鸿蒙概念;区块链;DeepSeek概念;东数西算(算力);数字经济;人工智能;智能医疗;虚拟现实;IP经济(谷子经济);智慧城市;车联网(车路协同);6G概念;华为概念;数据中心;低空经济;5G;创投;无人驾驶;AI应用;粤港澳大湾区;飞行汽车(eVTOL);机器人概念;融资融券;深股通
17,600717.SH,600717,11,证金持股;统一大市场;航运概念;天津自贸区;国企改革;雄安新区;自由贸易港;旅游概念;京津冀一体化;沪股通;融资融券
33,301125.SZ,301125,4,专精特新;中俄贸易概念;人民币贬值受益;融资融券
17,600925.SH,600925,7,煤炭概念;国企改革;绿色电力;超超临界发电;风电;储能;沪股通
33,300363.SZ,300363,10,CRO概念;细胞免疫治疗;减肥药;创新药;流感;人民币贬值受益;新型烟草(电子烟);西部大开发;融资融券;深股通
33,300696.SZ,300696,12,成飞概念;航空发动机;大飞机;军民融合;军工;无人机;低空经济;3D打印;创投;西部大开发;融资融券;深股通
17,605507.SH,605507,5,流感;幽门螺杆菌概念;合成生物;宠物经济;沪股通
17,603856.SH,603856,9,地下管网;新疆振兴;新型城镇化;水利;一带一路;乡村振兴;氢能源;抽水蓄能;军工
17,603213.SH,603213,8,共同富裕示范区;国企改革;消毒剂;石墨烯;氢能源;工业互联网;沪股通;股权转让(并购重组)
17,603987.SH,603987,4,医美概念;辅助生殖;医疗器械概念;专精特新
17,600425.SH,600425,14,水泥概念;煤炭概念;同花顺中特估100;新疆振兴;化肥;证金持股;国企改革;西部大开发;一带一路;氢能源;风电;人工智能;沪股通;融资融券
17,601225.SH,601225,7,煤炭概念;证金持股;国企改革;同花顺漂亮100;西部大开发;沪股通;融资融券
33,300268.SZ,300268,4,ST板块;人民币贬值受益;预制菜;三胎概念
17,688420.SH,688420,12,专精特新;新型工业化;高端装备;机器视觉;人工智能;DeepSeek概念;AI智能体;锂电池概念;动力电池回收;金属回收;AI应用;融资融券
33,300132.SZ,300132,5,海峡两岸;三胎概念;消毒剂;合成生物;2025年报预增
33,300205.SZ,300205,17,数字货币;ST板块;跨境支付(CIPS);ETC;移动支付;财税数字化;数据安全;网络安全;华为鲲鹏;区块链;互联网金融;物联网;量子科技;5G;人工智能;华为概念;专精特新
17,600496.SH,600496,11,NMN概念;装配式建筑;新型城镇化;雄安新区;一带一路;回购增持再贷款概念;光伏建筑一体化;工业互联网;DeepSeek概念;沪股通;融资融券
33,002839.SZ,002839,2,深股通;融资融券
33,002807.SZ,002807,2,深股通;融资融券
33,300342.SZ,300342,15,太赫兹;军工信息化;卫星导航;商业航天;6G概念;军民融合;军工;低空经济;无人机;华为概念;无人驾驶;家用电器;国企改革;深股通;融资融券
33,002363.SZ,002363,10,商业航天;军工;特斯拉概念;长安汽车概念;华为汽车;比亚迪概念;新能源汽车;华为概念;数字经济;百度概念
17,688600.SH,688600,7,可控核聚变;专精特新;DeepSeek概念;医疗器械概念;2025年报预增;氢能源;融资融券
151,920001.BJ,920001,6,国企改革;专精特新;融资融券;虚拟现实;OLED;AI眼镜
17,600831.SH,600831,25,数据确权;知识产权保护;文化传媒概念;国资云;数字乡村;互联网金融;短剧游戏;智慧政务;算力租赁;腾讯概念;百度概念;智慧城市;DeepSeek概念;人工智能;东数西算(算力);华为概念;PPP概念;乡村振兴;智能家居;数据中心;国企改革;西部大开发;5G;农村电商;摘帽
151,920806.BJ,920806,13,车联网(车路协同);毫米波雷达;机器视觉;数据要素;新型城镇化;百度概念;融资融券;机器人概念;智慧城市;ETC;国企改革;京津冀一体化;低空经济
33,300931.SZ,300931,3,智慧城市;物联网;融资融券
33,000989.SZ,000989,8,创新药;医药电商;毛发医疗;细胞免疫治疗;国企改革;深股通;摘帽;股权转让(并购重组)
17,603383.SH,603383,14,互联网金融;华为鲲鹏;鸿蒙概念;区块链;信创;AI智能体;DeepSeek概念;腾讯概念;华为概念;福建自贸区;海峡两岸;AI应用;融资融券;沪股通
17,603344.SH,603344,9,汽车热管理;新能源汽车;比亚迪概念;机器人概念;小米概念;家用电器;锂电池概念;沪股通;融资融券
33,000513.SZ,000513,14,减肥药;创新药;重组蛋白;仿制药一致性评价;流感;生物疫苗;辅助生殖;基因测序;猴痘概念;宠物经济;横琴新区;DeepSeek概念;深股通;融资融券
17,600708.SH,600708,12,租售同权;特色小镇;土地流转;上海国企改革;物业管理;统一大市场;新型城镇化;国企改革;乡村振兴;冷链物流;沪股通;融资融券
151,920982.BJ,920982,9,AI应用;医药电商;医美概念;重组蛋白;合成生物;融资融券;专精特新;医疗器械概念;创新药
33,002051.SZ,002051,16,新型城镇化;新疆振兴;同花顺中特估100;央企国企改革;乡村振兴;水利;国企改革;污水处理;固废处理;一带一路;冰雪产业;人民币贬值受益;华为概念;深股通;融资融券;中字头股票
17,688739.SH,688739,5,流感;重组蛋白;生物疫苗;融资融券;沪股通
33,300436.SZ,300436,10,创新药;基因测序;仿制药一致性评价;肝炎概念;医药电商;辅助生殖;福建自贸区;海峡两岸;融资融券;深股通
33,002888.SZ,002888,13,智能音箱;无线耳机;智能家居;消费电子概念;粤港澳大湾区;星闪概念;跨境电商;汽车电子;横琴新区;2025年报预增;物联网;华为概念;绿色电力
17,600308.SH,600308,17,环氧丙烷;生物质能发电;绿色电力;一带一路;智能物流;光伏概念;工业互联网;数字孪生;新型工业化;数字经济;DeepSeek概念;数据要素;元宇宙;AI语料;AI应用;沪股通;融资融券
33,300608.SZ,300608,47,云办公;Web3.0;智慧政务;虚拟数字人;云计算;在线教育;AIGC概念;华为鲲鹏;华为欧拉;AI智能体;数据确权;财税数字化;信创;数据安全;多模态AI;数据要素;算力租赁;区块链;鸿蒙概念;电子身份证;职业教育;数字经济;DeepSeek概念;人脸识别;互联网金融;人工智能;东数西算(算力);数字孪生;智慧城市;智能医疗;语音技术;车联网(车路协同);华为概念;物联网;数据中心;6G概念;卫星导航;低空经济;工业互联网;5G;C2M概念;乡村振兴;机器人概念;雄安新区;AI应用;消费电子概念;股权转让(并购重组)
17,600745.SH,600745,26,先进封装;AI手机;无线耳机;汽车芯片;第三代半导体;芯片概念;智能穿戴;消费电子概念;智能座舱;小米概念;苹果概念;AI PC;汽车电子;同花顺果指数;人民币贬值受益;英伟达概念;虚拟现实;液冷服务器;5G;车联网(车路协同);华为概念;同花顺漂亮100;数据中心;股权转让(并购重组);沪股通;融资融券
33,002662.SZ,002662,9,特斯拉概念;燃料电池;新能源汽车;比亚迪概念;氢能源;锂电池概念;储能;深股通;融资融券
17,603689.SH,603689,4,天然气;国企改革;氢能源;换电概念
17,601388.SH,601388,8,金属回收;汽车拆解概念;固废处理;人民币贬值受益;2025年报预增;海峡两岸;融资融券;沪股通
17,688582.SH,688582,11,商业航天;芯片概念;传感器;低空经济;专精特新;机器人概念;无人驾驶;2025三季报预增;股权转让(并购重组);沪股通;融资融券
151,920992.BJ,920992,6,融资融券;智能医疗;医疗器械概念;国企改革;物联网;专精特新
17,603409.SH,603409,7,华为汽车;注册制次新股;新能源汽车;专精特新;比亚迪概念;新股与次新股;融资融券
33,000728.SZ,000728,5,证金持股;国企改革;互联网金融;深股通;融资融券
33,002006.SZ,002006,17,碳纤维;3D打印;人形机器人;新型工业化;机器人概念;商业航天;高端装备;专精特新;光伏概念;低空经济;充电桩;建筑节能;智能物流;共同富裕示范区;数据中心;深股通;融资融券
17,601788.SH,601788,6,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券
17,605368.SH,605368,5,高股息精选;天然气;回购增持再贷款概念;DeepSeek概念;沪股通
17,603860.SH,603860,9,乡村振兴;专精特新;国企改革;人工智能;数字经济;数字乡村;AI智能体;国资云;中字头股票
151,920221.BJ,920221,5,减速器;高压快充;融资融券;新能源汽车;专精特新
33,000590.SZ,000590,4,流感;养老概念;智能医疗;股权转让(并购重组)
33,300793.SZ,300793,32,脑机接口;血氧仪;语音技术;智能音箱;星闪概念;空间计算;无线耳机;智能穿戴;AI眼镜;虚拟现实;鸿蒙概念;元宇宙;人工智能;阿里巴巴概念;小米概念;华为概念;医疗器械概念;车联网(车路协同);消费电子概念;智能家居;机器视觉;芯片概念;汽车电子;无人机;苹果概念;机器人概念;新型工业化;人民币贬值受益;换电概念;储能;一带一路;深股通
17,600905.SH,600905,16,同花顺中特估100;碳交易;绿色电力;国企改革;碳中和;央企国企改革;风电;抽水蓄能;光热发电;同花顺漂亮100;回购增持再贷款概念;储能;华为概念;钒电池;融资融券;沪股通
17,603991.SH,603991,8,先进封装;存储芯片;芯片概念;5G;机器视觉;华为概念;股权转让(并购重组);核电
33,002763.SZ,002763,1,跨境电商
151,920819.BJ,920819,5,人民币贬值受益;染料;融资融券;转基因;草甘膦
17,603321.SH,603321,3,共同富裕示范区;专精特新;5G
33,300240.SZ,300240,15,网约车;统一大市场;冷链物流;智能物流;航运概念;中俄贸易概念;创投;一带一路;车联网(车路协同);无人驾驶;新能源汽车;人工智能;特斯拉概念;小米概念;阿里巴巴概念
17,600201.SH,600201,8,动物疫苗;禽流感;合成生物;宠物经济;西部大开发;沪股通;融资融券;人工智能
151,920050.BJ,920050,3,新股与次新股;融资融券;人民币贬值受益
151,920970.BJ,920970,4,食品安全;融资融券;专精特新;猪肉
17,600790.SH,600790,12,参股银行;跨境电商;国企改革;创投;智能物流;数字经济;一带一路;回购增持再贷款概念;AI智能体;AI应用;融资融券;沪股通
17,600651.SH,600651,16,网络安全;工业互联网;上海国企改革;小米概念;芯片概念;水利;小米汽车;比亚迪概念;汽车电子;医疗器械概念;特斯拉概念;新能源汽车;国企改革;核电;融资融券;沪股通
17,600368.SH,600368,10,统一大市场;物业管理;冷链物流;国企改革;乡村振兴;西部大开发;数字乡村;人工智能;沪股通;融资融券
17,600035.SH,600035,14,国企改革;氢能源;ETC;智能医疗;物联网;人工智能;车联网(车路协同);在线教育;华为概念;国产操作系统;无线耳机;WiFi 6;沪股通;融资融券
33,002262.SZ,002262,10,医药电商;创新药;仿制药一致性评价;芬太尼;阿尔茨海默概念;猴痘概念;医疗器械概念;智能医疗;深股通;融资融券
17,601965.SH,601965,18,央企国企改革;华为汽车;燃料电池;氢能源;国企改革;无人驾驶;动力电池回收;西部大开发;新能源汽车;无人机;机器人概念;中字头股票;汽车电子;车联网(车路协同);华为概念;DeepSeek概念;沪股通;融资融券
33,300995.SZ,300995,12,人形机器人;碳纤维;比亚迪概念;小米汽车;小米概念;新能源汽车;粤港澳大湾区;创投;一带一路;2025年报预增;三胎概念;融资融券
33,300421.SZ,300421,11,减速器;人形机器人;工业母机;卫星导航;机器人概念;新能源汽车;高端装备;海工装备;高铁;风电;深股通
17,603600.SH,603600,8,可降解塑料;跨境电商;一带一路;养老概念;人民币贬值受益;智能家居;工业互联网;鸿蒙概念
17,688449.SH,688449,5,存储芯片;汽车芯片;芯片概念;沪股通;融资融券
