股票代码,所属概念,market_code,code,所属概念数量
002371.SZ,国家大基金持股;中芯国际概念;存储芯片;OLED;第三代半导体;芯片概念;华为海思概念股;同花顺新质50;中国AI 50;光伏概念;锂电池概念;深股通;融资融券;同花顺漂亮100;国企改革;先进封装,33,002371,16
300936.SZ,PCB概念;芯片概念;消费电子概念;毫米波雷达;5G;专精特新;卫星导航;无人驾驶;华为概念;储能;融资融券,33,300936,11
688046.SH,专精特新;DeepSeek概念;沪股通;融资融券,17,688046,4
300692.SZ,燃料电池;新型城镇化;污水处理;固废处理;PPP概念;CRO概念;绿色电力;合成生物;股权转让(并购重组),33,300692,9
300143.SZ,高压氧舱;民营医院;医美概念;养老概念;医疗器械概念;脑机接口;智能医疗;创投;AI应用;人工智能;DeepSeek概念;AI智能体;物联网;机器人概念;华为概念;融资融券;深股通,33,300143,17
603125.SH,风电;2026中报预增;沪股通;融资融券,17,603125,4
002150.SZ,储能;风电;充电桩;光伏概念;乡村振兴;一带一路;农机;人民币贬值受益;深股通;融资融券,33,002150,10
603701.SH,智能座舱;长安汽车概念;储能;新能源汽车;农机;汽车电子;锂电池概念;乡村振兴;国企改革;沪股通,17,603701,10
002571.SZ,新能源汽车;C2M概念;光伏概念;创投;拼多多概念;一带一路;网络游戏;参股银行;股权转让(并购重组),33,002571,9
688123.SH,存储芯片;汽车芯片;共封装光学(CPO);中芯国际概念;芯片概念;AI眼镜;消费电子概念;智能穿戴;汽车电子;数据中心(AIDC);无线耳机;智能座舱;小米概念;华为概念;专精特新;新型烟草(电子烟);比亚迪概念;特斯拉概念;人民币贬值受益;沪股通;融资融券,17,688123,22
300317.SZ,虚拟电厂;绿色电力;光伏建筑一体化;风电;储能;国企改革;华为概念;粤港澳大湾区;光伏概念;锂电池概念;OLED,33,300317,11
688234.SH,第三代半导体;芯片概念;AI眼镜;专精特新;智能电网;华为概念;新能源汽车;沪股通;融资融券,17,688234,9
605366.SH,有机硅概念;光纤概念;硅能源;光伏概念;一带一路;风电;沪股通;融资融券,17,605366,8
301273.SZ,芯片概念;新型工业化;稀土永磁;专精特新;低空经济;融资融券,33,301273,6
603989.SH,5G;液冷服务器;高压快充;数据中心(AIDC);比亚迪概念;新能源汽车;华为概念;充电桩;储能;军工;固态电池;机器人概念;低空经济;沪股通;新疆振兴;融资融券,17,603989,16
688523.SH,航空发动机;卫星导航;大飞机;商业航天;无人机;低空经济;专精特新;沪股通;融资融券,17,688523,9
920266.BJ,西部大开发;医药电商;融资融券;农业种植,151,920266,4
688141.SH,汽车芯片;芯片概念;消费电子概念;汽车电子;小米概念;智能座舱;专精特新;锂电池概念;华为概念;无人驾驶;新能源汽车;储能;沪股通;融资融券,17,688141,14
603687.SH,钙钛矿电池;烟草;数字水印;共同富裕示范区;数字孪生;光伏概念;AIGC概念;芯片概念;DeepSeek概念;人工智能;锂电池概念;工业互联网;物联网;ChatGPT概念;融资融券;沪股通,17,603687,16
300136.SZ,同花顺果指数;6G概念;WiFi 6;卫星导航;富士康概念;商业航天;无线充电;柔性屏(折叠屏);毫米波雷达;芯片概念;苹果概念;5G;AI眼镜;汽车电子;消费电子概念;智能穿戴;智能音箱;无线耳机;无人机;虚拟现实;特斯拉概念;低空经济;华为概念;物联网;机器人概念;车联网(车路协同);粤港澳大湾区;海峡两岸;人民币贬值受益;一带一路;深股通;数据中心(AIDC);融资融券,33,300136,33
300896.SZ,毛发医疗;重组蛋白;医美概念;合成生物;减肥药;同花顺漂亮100;医疗器械概念;专精特新;深股通;融资融券,33,300896,10
920651.BJ,智慧城市;地下管网;传感器;核电;融资融券;物联网;专精特新;人工智能,151,920651,8
603092.SH,注册制次新股;新疆振兴;独角兽概念;风电;海工装备;高端装备;融资融券;新股与次新股,17,603092,8
002971.SZ,氟化工概念;有机硅概念;天然气;氢能源;芯片概念;专精特新;燃料电池;深股通,33,002971,8
600545.SH,华为概念;人民币贬值受益;新型工业化;机器人概念;沪股通;融资融券;一带一路;AI智能体;西部大开发;DeepSeek概念;新疆振兴,17,600545,11
002412.SZ,流感;仿制药一致性评价;肝炎概念;医药电商;幽门螺杆菌概念;创新药;农业种植;参股银行;2026中报预增;融资融券,33,002412,10
688072.SH,国家大基金持股;存储芯片;先进封装;芯片概念;沪股通;融资融券,17,688072,6
688398.SH,专精特新;新能源汽车;家用电器;福建自贸区;冷链物流;融资融券,17,688398,6
920489.BJ,融资融券;国企改革;可降解塑料;光刻胶;专精特新,151,920489,5
002775.SZ,旅游概念;新型城镇化;雄安新区;创投;土壤修复;PPP概念;乡村振兴;国企改革;一带一路;粤港澳大湾区;雅下水电概念;绿色电力;充电桩;储能;虚拟电厂,33,002775,15
301596.SZ,减速器;人形机器人;新型工业化;机器人概念;新能源汽车;无人机;核电;西部大开发;风电;融资融券;深股通,33,301596,11
300342.SZ,太赫兹;军民融合;军工信息化;卫星导航;商业航天;军工;无人机;低空经济;6G概念;家用电器;国企改革;无人驾驶;华为概念;深股通;融资融券,33,300342,15
301468.SZ,核电;海工装备;垃圾分类;人民币贬值受益;深股通;融资融券,33,301468,6
603976.SH,医疗器械概念;西部大开发,17,603976,2
002492.SZ,创投;横琴新区;统一大市场;粤港澳大湾区,33,002492,4
002261.SZ,云计算;华为欧拉;华为昇腾;国产操作系统;华为鲲鹏;华为盘古;智慧政务;信创;虚拟数字人;鸿蒙概念;东数西算(算力);阿里巴巴概念;AI应用;在线教育;蚂蚁集团概念;移动支付;DeepSeek概念;智慧城市;车联网(车路协同);人工智能;手机游戏;智能医疗;物联网;华为概念;托育服务;华为海思概念股;工业互联网;机器人概念;三胎概念;深股通;融资融券,33,002261,31
301669.SZ,虚拟电厂;新能源汽车;储能;一带一路;专精特新;注册制次新股;芯片概念;深股通;钠离子电池;新股与次新股;融资融券,33,301669,11
002819.SZ,电子身份证;量子科技;安防;车联网(车路协同);网络安全;国产操作系统;华为海思概念股;虚拟现实;无人驾驶;华为概念;人脸识别;数据安全;数据中心(AIDC);信创;云办公;智慧政务;智慧城市;云计算;数字水印;鸿蒙概念;小米概念;低空经济;5G;智能座舱;小米汽车;高端装备;商业航天;比亚迪概念;汽车电子;数据要素;人工智能;新能源汽车;长安汽车概念;区块链;DeepSeek概念;AI应用;光伏概念;脑机接口;芯片概念;智能医疗;国企改革;存储芯片;深股通,33,002819,43
300759.SZ,CRO概念;创新药;智能医疗;人民币贬值受益;人工智能;融资融券;深股通,33,300759,7
301176.SZ,PCB概念;MiniLED;锂电池概念;汽车电子;融资融券,33,301176,5
920178.BJ,芯片概念;高端装备;PCB概念;专精特新;苹果概念;机器视觉;新股与次新股;融资融券,151,920178,8
300684.SZ,AI PC;富士康概念;液冷服务器;消费电子概念;共封装光学(CPO);5G;苹果概念;汽车电子;无线充电;同花顺果指数;智能座舱;小米概念;数据中心(AIDC);MR(混合现实);华为概念;比亚迪概念;虚拟现实;光伏概念;无人机;新能源汽车;充电桩;储能;汽车热管理;石墨烯;一带一路;京津冀一体化;融资融券;深股通,33,300684,28
688135.SH,汽车芯片;存储芯片;先进封装;芯片概念;5G;传感器;东数西算(算力);卫星导航;专精特新;比亚迪概念;无人驾驶;阿里巴巴概念;消费电子概念;MCU芯片;汽车电子;沪股通;融资融券,17,688135,17
688125.SH,光刻胶;苹果概念;消费电子概念;专精特新;比亚迪概念;宁德时代概念;机器视觉;汽车电子;机器人概念;新型工业化;一带一路;工业母机;人形机器人;沪股通;融资融券,17,688125,15
002158.SZ,第三代半导体;芯片概念;液冷服务器;专精特新;数据中心(AIDC);光伏概念;空气能热泵;燃料电池;海峡两岸;工业互联网;氢能源;雄安新区;冷链物流;深股通;融资融券,33,002158,15
002709.SZ,氟化工概念;钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;同花顺漂亮100;有机硅概念;PEEK材料;储能;特斯拉概念;比亚迪概念;深股通;2026中报预增;融资融券,33,002709,15
300687.SZ,华为昇腾;算力租赁;华为欧拉;华为盘古;华为鲲鹏;信创;财税数字化;多模态AI;ERP概念;鸿蒙概念;C2M概念;AI智能体;华为概念;ChatGPT概念;AIGC概念;DeepSeek概念;人工智能;AI应用;PCB概念;新型工业化;粤港澳大湾区;工业互联网;机器人概念;创投;智能医疗;宁德时代概念;2026中报预增;融资融券;深股通,33,300687,29
002645.SZ,稀土永磁;消费电子概念;新能源汽车;高端装备;机器人概念;金属钴;金属回收;汽车拆解概念;金属铜;垃圾分类;固废处理;2026中报预增;深股通;融资融券,33,002645,14
688112.SH,芯片概念;苹果概念;英伟达概念;专精特新;华为概念;粤港澳大湾区;人民币贬值受益;沪股通;融资融券,17,688112,9
000909.SZ,ST板块;物业管理;国企改革;共同富裕示范区;换电概念;智慧城市;智慧政务;云办公;充电桩;元宇宙;车联网(车路协同);无人驾驶;5G;消费电子概念,33,000909,14
300878.SZ,民营医院;肝炎概念;流感;创新药;医药电商;融资融券,33,300878,6
603269.SH,液冷服务器;数据中心(AIDC);核电;海峡两岸;氢能源;超超临界发电;一带一路,17,603269,7
300688.SZ,智谱AI;Web3.0;财税数字化;ChatGPT概念;元宇宙;知识产权保护;AIGC概念;虚拟数字人;智慧政务;云计算;在线教育;AI应用;AI智能体;抖音概念(字节概念);数据要素;阿里巴巴概念;职业教育;区块链;数字经济;DeepSeek概念;人工智能;算力租赁;华为概念;独角兽概念;东数西算(算力);创投;股权转让(并购重组);深股通,33,300688,28
600793.SH,西部大开发;国企改革;食品安全;电子纸,17,600793,4
002741.SZ,PET铜箔;PCB概念;先进封装;共封装光学(CPO);芯片概念;富士康概念;5G;固态电池;宁德时代概念;锂电池概念;钠离子电池;比亚迪概念;氟化工概念;动力电池回收;消毒剂;2026中报预增;融资融券;深股通,33,002741,18
688480.SH,小金属概念;净水概念;土壤修复;污水处理;沪股通;融资融券,17,688480,6
301380.SZ,数据安全;智慧政务;ChatGPT概念;网络安全;AI应用;百度概念;抖音概念(字节概念);小红书概念;腾讯概念;阿里巴巴概念;移动支付;数字经济;互联网金融;人工智能;文化传媒概念;华为概念;5G;融资融券,33,301380,18
300884.SZ,人脸识别;鸿蒙概念;智慧城市;信创;安防;人工智能;脑机接口;阿里巴巴概念;DeepSeek概念;多模态AI;智能物流;智能家居;智能医疗;养老概念;华为概念;机器人概念;海峡两岸;福建自贸区;专精特新;PM2.5;小米概念;融资融券,33,300884,22
300433.SZ,同花顺果指数;AI手机;无线耳机;AI眼镜;智能穿戴;汽车电子;苹果概念;柔性屏(折叠屏);消费电子概念;传感器;智能座舱;OLED;3D打印;小米概念;商业航天;人形机器人;液冷服务器;小米汽车;充电桩;虚拟现实;新型工业化;光伏概念;新型烟草(电子烟);特斯拉概念;比亚迪概念;新能源汽车;华为概念;机器人概念;减速器;元宇宙;工业互联网;TOPCON电池;智能家居;宁德时代概念;人民币贬值受益;蚂蚁集团概念;智能物流;同花顺漂亮100;深股通;玻璃基板;光纤概念;先进封装;融资融券,33,300433,43
603558.SH,冰雪产业;足球概念;高股息精选;体育产业;光伏建筑一体化;绿色电力;人民币贬值受益,17,603558,7
300551.SZ,互联网金融;数字货币;虚拟数字人;专精特新;绿色电力;芯片概念;存储芯片;深股通,33,300551,8
600403.SH,煤炭概念;新疆振兴;国企改革;沪股通;融资融券,17,600403,5
301261.SZ,减速器;工业母机;人形机器人;机器人概念;高端装备;专精特新;创投;京津冀一体化;深股通;融资融券,33,301261,10
600410.SH,云计算;网络安全;东数西算(算力);华为鲲鹏;信创;智慧政务;百度概念;抖音概念(字节概念);阿里巴巴概念;数据中心(AIDC);腾讯概念;AI智能体;时空大数据;数据要素;AIGC概念;元宇宙;区块链;AI应用;华为概念;智慧城市;安防;在线教育;DeepSeek概念;人工智能;军工;工业互联网;芯片概念;无线耳机;京津冀一体化;创投;一带一路;沪股通;融资融券,17,600410,33
688059.SH,工业母机;PCB概念;专精特新;机器人概念;2026一季报预增;2026中报预增;沪股通;融资融券,17,688059,8
300419.SZ,信创;ST板块;网络安全;华为欧拉;量子科技;数据安全;智慧政务;云计算;华为概念;物联网;数据中心(AIDC);东数西算(算力);数据要素;抖音概念(字节概念);百度概念;AI智能体;AI应用;互联网金融;军工;DeepSeek概念;人工智能;快手概念;股权转让(并购重组),33,300419,23
001266.SZ,PCB概念;传感器;专精特新;汽车电子;新型工业化;数据中心(AIDC);新能源汽车;商业航天;智能座舱;卫星导航;储能;机器人概念;充电桩;换电概念;物联网;无人驾驶;工业互联网;车联网(车路协同);农机;人工智能;风电;AI智能体;2026中报预增,33,001266,23
300191.SZ,可燃冰;俄乌冲突概念;天然气;新疆振兴;海工装备;深股通;融资融券,33,300191,7
688660.SH,海工装备;风电;上海国企改革;国企改革;融资融券;沪股通,17,688660,6
300097.SZ,柔性屏(折叠屏);MicroLED概念;新型工业化;MiniLED;华为概念;智能物流;OLED;新能源汽车;摘帽;股权转让(并购重组),33,300097,10
688156.SH,专精特新;污水处理;固废处理;合成生物;融资融券,17,688156,5
300456.SZ,共封装光学(CPO);第三代半导体;光刻机;华为海思概念股;先进封装;国家大基金持股;太赫兹;芯片概念;6G概念;消费电子概念;5G;汽车电子;数据中心(AIDC);传感器;东数西算(算力);卫星导航;无人驾驶;华为概念;新型工业化;人民币贬值受益;无人机;物联网;时空大数据;创投;独角兽概念;百度概念;京津冀一体化;玻璃基板;融资融券;深股通,33,300456,30
301018.SZ,富士康概念;液冷服务器;5G;数据中心(AIDC);高压快充;东数西算(算力);可控核聚变;宁德时代概念;特高压;柔性直流输电;华为概念;成飞概念;新能源汽车;军工;锂电池概念;储能;抖音概念(字节概念);腾讯概念;空气能热泵;阿里巴巴概念;百度概念;核电;海工装备;DeepSeek概念;风电;抽水蓄能;碳中和;深股通;融资融券,33,301018,29
300400.SZ,柔性屏(折叠屏);PCB概念;机器视觉;富士康概念;新型工业化;先进封装;MiniLED;芯片概念;OLED;MicroLED概念;华为概念;消费电子概念;第三代半导体;人工智能;比亚迪概念;高端装备;深股通,33,300400,17
