code,所属概念,所属概念数量,market_code,股票代码
920508,物联网;融资融券;特高压;机器人概念;无人机;智能电网;固态电池,7,151,920508.BJ
000419,物业管理;旅游概念;参股银行;参股保险;国企改革;互联网金融;股权转让(并购重组),7,33,000419.SZ
688347,国家大基金持股;存储芯片;芯片概念;消费电子概念;上海国企改革;国企改革;沪股通;融资融券,8,17,688347.SH
601069,黄金概念;金属铜;小金属概念;沪股通;2025年报预增;西部大开发;国企改革;融资融券,8,17,601069.SH
002968,物业管理;养老概念;西部大开发;智慧城市;低空经济;无人机;抖音概念(字节概念);股权转让(并购重组),8,33,002968.SZ
603408,福建自贸区;海峡两岸;跨境电商;智能家居;机器人概念;净水概念;一带一路;人民币贬值受益;小米概念;养老概念;芯片概念;沪股通,12,17,603408.SH
003001,装配式建筑;水利;地下管网;人工智能;土壤修复;雄安新区;一带一路;核电;雅下水电概念;可控核聚变;深股通,11,33,003001.SZ
600278,创投;统一大市场;上海国企改革;上海自贸区;人民币贬值受益;一带一路;医疗器械概念;国企改革;自由贸易港;参股券商;航运概念;沪股通;融资融券,13,17,600278.SH
300627,卫星导航;商业航天;无人机;低空经济;无人驾驶;智慧城市;百度概念;芯片概念;机器人概念;小米汽车;比亚迪概念;水利;农机;长三角一体化;雅下水电概念;融资融券;深股通,17,33,300627.SZ
688580,脑机接口;智能医疗;医美概念;医疗器械概念;养老概念;机器人概念;专精特新;三胎概念;融资融券,9,17,688580.SH
300039,流感;禽流感;仿制药一致性评价;肝炎概念;医药电商;创新药;三胎概念;医疗器械概念;创投;深股通;融资融券,11,33,300039.SZ
000892,短剧游戏;AIGC概念;文化传媒概念;虚拟数字人;AI智能体;IP经济(谷子经济);人工智能;AI应用;西部大开发;深股通,10,33,000892.SZ
600229,文化传媒概念;IP经济(谷子经济);短剧游戏;在线教育;AIGC概念;数据要素;独角兽概念;多模态AI;人工智能;虚拟现实;国企改革;融资融券;沪股通,13,17,600229.SH
600309,环氧丙烷;煤化工概念;丙烯酸;POE胶膜;可降解塑料;国企改革;绿色电力;锂电池概念;同花顺出海50;证金持股;同花顺漂亮100;碳纤维;沪股通;融资融券;低空经济;AIGC概念,16,17,600309.SH
300466,网络安全;换电概念;无人机;工业互联网;数据中心;人工智能;数据安全;华为概念;机器人概念;新型工业化;鸿蒙概念;C2M概念;云计算;智能物流;光伏概念;机器视觉;新能源汽车;比亚迪概念;一带一路;燃料电池;国企改革;AI应用;深股通,23,33,300466.SZ
600918,期货概念;国企改革;沪股通;融资融券,4,17,600918.SH
920169,2025年报预增;跨境电商;融资融券;共同富裕示范区;风电;成飞概念;商业航天;核电;专精特新;军工;军民融合;高铁;人民币贬值受益,13,151,920169.BJ
300696,成飞概念;航空发动机;大飞机;军民融合;军工;无人机;低空经济;3D打印;创投;西部大开发;融资融券;深股通,12,33,300696.SZ
001696,军民融合;航空发动机;军工;无人机;农机;商业航天;低空经济;飞行汽车(eVTOL);工业互联网;燃料电池;西部大开发;机器人概念;储能;氢能源;2025三季报预增;乡村振兴;专精特新;两轮车;比亚迪概念;数字经济;新能源汽车;锂电池概念;钠离子电池;深股通;融资融券,25,33,001696.SZ
600893,国产航母;航空发动机;大飞机;军工;无人机;高端装备;低空经济;央企国企改革;西部大开发;国企改革;沪股通;融资融券;同花顺漂亮100,13,17,600893.SH
920641,股权转让(并购重组);新能源汽车;智慧灯杆;光伏概念;一带一路;融资融券;虚拟电厂;智慧城市;家用电器;军工;充电桩;智能音箱;车联网(车路协同);储能;东数西算(算力);传感器,16,151,920641.BJ
002367,新型城镇化;长三角一体化;一带一路;创投;机器人概念;物联网;人工智能;独角兽概念;芯片概念;ChatGPT概念;深股通;融资融券,12,33,002367.SZ
688603,先进封装;PCB概念;芯片概念;沪股通;融资融券,5,17,688603.SH
600839,财税数字化;华为欧拉;多模态AI;AI智能体;区块链;信创;ChatGPT概念;百度概念;AI语料;DeepSeek概念;数字经济;云游戏;智慧城市;NFT概念;人工智能;跨境支付(CIPS);星闪概念;虚拟现实;华为概念;智能音箱;物联网;低空经济;智能医疗;工业互联网;华为海思概念股;血氧仪;军工信息化;养老概念;卫星导航;数据中心;无人机;军工;机器人概念;军民融合;小米概念;跨境电商;毫米波雷达;华为数字能源;航空发动机;智能家居;大飞机;芯片概念;传感器;消费电子概念;国企改革;回购增持再贷款概念;锂电池概念;西部大开发;医疗器械概念;储能;OLED;家用电器;苹果概念;汽车热管理;钒电池;AI应用;融资融券;沪股通,58,17,600839.SH
002798,智能家居;人工智能;回购增持再贷款概念;华为概念;西部大开发;DeepSeek概念;绿色电力;股权转让(并购重组),8,33,002798.SZ
605001,新能源汽车;高铁;医美概念;机器人概念;一带一路;碳纤维;比亚迪概念;养老概念;储能;高压氧舱;芯片概念,11,17,605001.SH
300628,工业互联网;人民币贬值受益;信创;海峡两岸;腾讯概念;福建自贸区;云办公;AI应用;深股通;融资融券,10,33,300628.SZ
688459,黑龙江自贸区;中俄贸易概念;国企改革;一带一路;高铁;机器人概念;专精特新;传感器;人工智能;华为概念;芯片概念;MCU芯片;卫星导航;融资融券,14,17,688459.SH
920208,AI应用;小米概念;雅下水电概念;乡村振兴;水利;一带一路;人工智能;军工;化债概念(AMC概念);融资融券;DeepSeek概念;新型城镇化;雄安新区;AI智能体,14,151,920208.BJ
605288,新能源汽车;智能家居;人民币贬值受益;光伏概念;创投;智能医疗;一带一路;医疗器械概念;沪股通,9,17,605288.SH
920001,国企改革;专精特新;融资融券;虚拟现实;OLED;AI眼镜,6,151,920001.BJ
301311,成飞概念;中船系;机器人概念;新型工业化;军工;智能物流;专精特新;烟草;比亚迪概念;数字孪生;华为概念;储能;人工智能;西部大开发;央企国企改革;国企改革;深股通;融资融券,18,33,301311.SZ
600211,创新药;流感;生物疫苗;三胎概念;基因测序;医疗器械概念;高股息精选;西部大开发;融资融券;沪股通,10,17,600211.SH
002887,土壤修复;新型城镇化;污水处理;露营经济;PPP概念;雄安新区;碳中和;乡村振兴;碳交易;水利;体育产业;足球概念;旅游概念;冰雪产业;京津冀一体化;IP经济(谷子经济),16,33,002887.SZ
603392,猴痘概念;流感;生物疫苗;幽门螺杆菌概念;创新药;智能医疗;DeepSeek概念;同花顺漂亮100;融资融券;沪股通,10,17,603392.SH
300993,露营经济;智能物流;跨境电商;建筑节能;融资融券,5,33,300993.SZ
688396,国家大基金持股;存储芯片;先进封装;汽车芯片;第三代半导体;MCU芯片;芯片概念;汽车电子;消费电子概念;小米概念;传感器;宁德时代概念;比亚迪概念;新能源汽车;机器人概念;数据中心;储能;充电桩;工业互联网;智能电网;央企国企改革;国企改革;沪股通;融资融券,24,17,688396.SH
603882,AIGC概念;AI智能体;数据要素;腾讯概念;智能医疗;DeepSeek概念;人工智能;基因测序;食品安全;华为概念;细胞免疫治疗;医疗器械概念;AI应用;幽门螺杆菌概念;机器人概念;肝炎概念;冷链物流;融资融券;沪股通,19,17,603882.SH
001390,参股银行;注册制次新股;专精特新;深股通;新股与次新股;融资融券,6,33,001390.SZ
920086,华为汽车;新能源汽车;比亚迪概念;华为概念;专精特新;新股与次新股;融资融券,7,151,920086.BJ
002727,医药电商;养老概念;三胎概念;跨境电商;医疗器械概念;职业教育;西部大开发;2025年报预增;深股通;融资融券,10,33,002727.SZ
603755,人工智能;预制菜,2,17,603755.SH
002357,网约车;旅游概念;低空经济;参股银行;车联网(车路协同);卫星导航;充电桩;宁德时代概念;西部大开发;天然气,10,33,002357.SZ
920735,流感;融资融券;仿制药一致性评价;减肥药;创新药,5,151,920735.BJ
000685,航运概念;固废处理;绿色电力;垃圾分类;医疗废物处理;天然气;污水处理;充电桩;虚拟电厂;储能;国企改革;参股券商;证金持股;创投;低空经济;粤港澳大湾区;2025年报预增;数字经济;智慧城市;人工智能;深股通;融资融券,22,33,000685.SZ
002931,机器人概念;长安汽车概念;新能源汽车;股权转让(并购重组),4,33,002931.SZ
603809,减速器;成飞概念;人形机器人;大飞机;航空发动机;商业航天;军民融合;卫星导航;无人机;军工;华为汽车;机器人概念;长安汽车概念;特斯拉概念;小米汽车;比亚迪概念;新能源汽车;专精特新;高铁;水利;西部大开发;融资融券;沪股通,23,17,603809.SH
600667,存储芯片;先进封装;OLED;芯片概念;数据中心;回购增持再贷款概念;光伏建筑一体化;绿色电力;国企改革;沪股通;融资融券,11,17,600667.SH
688108,2025年报预增;医疗器械概念;专精特新;沪股通;融资融券,5,17,688108.SH
603273,新型工业化;机器人概念;装配式建筑;氢能源;水泥概念;融资融券,6,17,603273.SH
300528,短剧游戏;文化传媒概念;国企改革;深股通,4,33,300528.SZ
603348,一体化压铸;两轮车;机器人概念;华为汽车;特斯拉概念;新能源汽车;比亚迪概念;飞行汽车(eVTOL);融资融券;沪股通,10,17,603348.SH
600981,物业管理;乡村振兴;参股券商;三胎概念;跨境电商;预制菜;垃圾分类;冷链物流;参股保险;统一大市场;国企改革;创投;中俄贸易概念;一带一路;绿色电力;医疗器械概念;期货概念;蚂蚁集团概念;海工装备;沪股通,20,17,600981.SH
000333,超级品牌;证金持股;同花顺漂亮100;空气能热泵;家用电器;智能家居;深股通;融资融券;汽车热管理;一带一路;AI智能体;物联网;工业互联网;智能电网;机器人概念;人形机器人;回购增持再贷款概念;同花顺出海50;华为概念;数据中心;MCU芯片;芯片概念;液冷服务器,23,33,000333.SZ
301269,国家大基金持股;小米概念;存储芯片;芯片概念;先进封装;信创;华为概念;专精特新;京津冀一体化;AI应用;国企改革;深股通;融资融券,13,33,301269.SZ
688073,人民币贬值受益;回购增持再贷款概念;沪股通;融资融券,4,17,688073.SH
002841,星闪概念;车联网(车路协同);智能座舱;智能家居;人工智能;DeepSeek概念;智能穿戴;机器人概念;小米概念;家用电器;智慧政务;在线教育;AI眼镜;AIGC概念;汽车电子;云办公;物业管理;AI应用;深股通;融资融券,20,33,002841.SZ
002990,语音技术;人脸识别;鸿蒙概念;车联网(车路协同);智慧城市;数字经济;物联网;信创;人工智能;安防;智慧政务;网络安全;DeepSeek概念;华为概念;机器视觉;机器人概念;无人驾驶;AIGC概念;华为昇腾;多模态AI;人形机器人;传感器;芯片概念;冷链物流;核污染防治;一带一路;存储芯片;深股通,28,33,002990.SZ
603060,碳交易;雄安新区;房屋检测;光伏建筑一体化;土壤修复;碳中和;水利;国企改革;央企国企改革;雅下水电概念;核污染防治;光伏概念;核电;商业航天;沪股通,15,17,603060.SH
301155,绿色电力;风电;2025年报预增;海工装备;深股通;融资融券,6,33,301155.SZ
603100,商业航天;光热发电;高端装备;核电;工业互联网;物联网;央企国企改革;新型工业化;可控核聚变;国企改革;西部大开发;碳中和;沪股通;融资融券,14,17,603100.SH
603861,柔性直流输电;特高压;智能电网;华为数字能源;核电;光伏概念;储能;数据中心;新能源汽车;宁德时代概念;一带一路;东数西算(算力);华为概念;沪股通,14,17,603861.SH
600303,长安汽车概念;燃料电池;新能源汽车;氢能源;军工;摘帽,6,17,600303.SH
300969,汽车热管理;人形机器人;比亚迪概念;新能源汽车;无人驾驶;深股通;融资融券,7,33,300969.SZ
600719,国企改革,1,17,600719.SH
600636,ST板块;语音技术;职业教育;星闪概念;机器视觉;国企改革;人工智能;DeepSeek概念;数据要素;鸿蒙概念;华为鲲鹏;在线教育;芯片概念;央企国企改革;东数西算(算力);英伟达概念;多模态AI;证金持股;AI应用,19,22,600636.SH
603477,猪肉;养鸡;西部大开发;回购增持再贷款概念;AI应用;比亚迪概念;沪股通;融资融券,8,17,603477.SH
688795,科创次新股;注册制次新股;芯片概念;人工智能;新股与次新股;融资融券,6,17,688795.SH
000850,冷链物流;小金属概念;金属铅;参股银行;金属铜;国企改革;金属锌;参股保险;创投;参股券商;数字经济;融资融券,12,33,000850.SZ
688712,注册制次新股;科创次新股;新股与次新股;融资融券,4,17,688712.SH
920152,钙钛矿电池;储能;专精特新;超级电容;西部大开发;风电;动力电池回收;数据中心;融资融券,9,151,920152.BJ
000551,PM2.5;商业航天;军民融合;中芯国际概念;军工;芯片概念;无人驾驶;机器人概念;家用电器;新能源汽车;特斯拉概念;减速器;特高压;空气能热泵;创投;职业教育;氢能源;一带一路;污水处理;国企改革;参股银行;猴痘概念;期货概念;融资融券;深股通,25,33,000551.SZ
000029,物业管理;深圳国企改革;粤港澳大湾区;国企改革;深股通;融资融券,6,33,000029.SZ
601200,生物质能发电;医疗废物处理;绿色电力;PPP概念;固废处理;国企改革;土壤修复;污水处理;上海国企改革;垃圾分类;上海自贸区;沪股通;融资融券,13,17,601200.SH
920039,人工智能;碳交易;国企改革;新型城镇化;军工;数据要素;区块链;融资融券;碳中和,9,151,920039.BJ
300946,人形机器人;新型工业化;工业母机;机器人概念;专精特新;高端装备;海峡两岸;跨境电商;深股通;融资融券,10,33,300946.SZ
002105,共享单车;体育产业;海峡两岸;三胎概念;养老概念;医疗器械概念;两轮车;小米概念;人民币贬值受益,9,33,002105.SZ
688386,商业航天;军工;低空经济;消费电子概念;小米汽车;可控核聚变;新能源汽车;智能穿戴;专精特新;宁德时代概念;机器人概念;物联网;燃料电池;氢能源;沪股通;融资融券,16,17,688386.SH
002620,ST板块;建筑节能;新型城镇化;装配式建筑;光伏概念;光伏建筑一体化;ERP概念;绿色电力,8,33,002620.SZ
301376,跨境电商;宠物经济;露营经济;体育产业;网红经济;足球概念;创投;数字经济;人民币贬值受益;ChatGPT概念;深股通;融资融券,12,33,301376.SZ
002309,TOPCON电池;钙钛矿电池;智能电网;光伏建筑一体化;光伏概念;风电;充电桩;海工装备;绿色电力;储能;碳中和;高铁;锂电池概念;新能源汽车;军工;比亚迪概念;一带一路;军民融合;5G;华为概念;国企改革;深股通;摘帽,23,33,002309.SZ
603120,光刻胶;注册制次新股;专精特新;芯片概念;环氧丙烷;新股与次新股;融资融券,7,17,603120.SH
301339,ETC;移动支付;车联网(车路协同);智慧城市;数字经济;智慧政务;数据要素;信创;DeepSeek概念;数字孪生;人工智能;国资云;腾讯概念;阿里巴巴概念;长安汽车概念;无人驾驶;华为概念;旅游概念;专精特新;比亚迪概念;特斯拉概念;5G;国企改革;AI应用;深股通;融资融券,26,33,301339.SZ
001318,乳业;冷链物流;三胎概念;乡村振兴,4,33,001318.SZ
600654,鸿蒙概念;智慧城市;信创;安防;网络安全;人工智能;华为概念;东数西算(算力);智能医疗;数据中心;养老概念;传感器;比亚迪概念;物业管理;沪股通,15,17,600654.SH
600481,硅能源;光热发电;光伏概念;核电;数据中心;工业互联网;高端装备;DeepSeek概念;储能;液冷服务器;超超临界发电;专精特新;氢能源;碳中和;融资融券;沪股通,16,17,600481.SH
002872,ST板块;西部大开发;仿制药一致性评价;流感,4,33,002872.SZ
002046,卫星导航;商业航天;军民融合;大飞机;军工;培育钻石;无人机;核电;高端装备;第三代半导体;芯片概念;工业母机;机器人概念;新能源汽车;智能医疗;风电;央企国企改革;国企改革;中芯国际概念;深股通;融资融券,21,33,002046.SZ
920111,共同富裕示范区;专精特新;融资融券;新能源汽车,4,151,920111.BJ
300295,租售同权;养老概念;互联网金融;文化传媒概念;数据要素;AI智能体;人工智能;DeepSeek概念;AI应用,9,33,300295.SZ
000663,海峡两岸;乡村振兴;土地流转;碳中和;国企改革;碳交易;绿色电力;央企国企改革;天然气,9,33,000663.SZ
300218,中俄贸易概念;一带一路;新能源汽车;比亚迪概念;石墨烯;足球概念;消费电子概念;小米概念;苹果概念;绿色电力;芯片概念;华为概念;华为手机,13,33,300218.SZ
300808,露营经济;一带一路;国企改革;股权转让(并购重组),4,33,300808.SZ
300484,新型工业化;人形机器人;传感器;比亚迪概念;新能源汽车;粤港澳大湾区;飞行汽车(eVTOL);专精特新;智能物流;低空经济;创投;数字孪生;MCU芯片;燃料电池;高压快充;锂电池概念;2025年报预增;融资融券,18,33,300484.SZ
301268,新型烟草(电子烟);充电桩;储能;光伏概念;一体化压铸;回购增持再贷款概念;液冷服务器;宁德时代概念;人形机器人;特斯拉概念;新能源汽车;比亚迪概念;华为概念;机器人概念;低空经济;深股通;融资融券,17,33,301268.SZ
002263,石墨烯;光伏概念;国企改革;比亚迪概念;新能源汽车;特高压;共同富裕示范区;柔性直流输电;PET铜箔;军工;深股通;融资融券,12,33,002263.SZ
600537,硅能源;钙钛矿电池;光伏建筑一体化;TOPCON电池;光伏概念;绿色电力;5G;融资融券,8,17,600537.SH
300985,氢能源;石墨烯;燃料电池;天然气;新能源汽车;回购增持再贷款概念;锂电池概念;融资融券,8,33,300985.SZ
301206,代糖概念;合成生物;人民币贬值受益;专精特新;绿色电力;新型工业化;深股通;融资融券,8,33,301206.SZ
600651,网络安全;小米概念;工业互联网;上海国企改革;小米汽车;芯片概念;汽车电子;比亚迪概念;水利;医疗器械概念;特斯拉概念;新能源汽车;核电;国企改革;融资融券;沪股通,16,17,600651.SH
600697,免税店;物业管理;冷链物流;冰雪产业;跨境电商;旅游概念;体育产业;国企改革;数字经济;中俄贸易概念;阿里巴巴概念;黄金概念,12,17,600697.SH
300217,光伏概念;光热发电;比亚迪概念;新能源汽车;汽车热管理;华为汽车;传感器;机器人概念;小米概念;储能;家用电器;5G;专精特新;核电;大飞机;军工;芯片概念;海工装备;固态电池;锂电池概念;深股通;融资融券,22,33,300217.SZ
300533,网络游戏;手机游戏;阿里巴巴概念;IP经济(谷子经济);创投;粤港澳大湾区;人民币贬值受益;新能源汽车;深股通,9,33,300533.SZ
600238,白酒概念;跨境电商;海南自贸区;ST板块;养老概念;专精特新;国企改革,7,22,600238.SH
002558,电子竞技;网络游戏;手机游戏;语音技术;虚拟现实;云游戏;AIGC概念;人工智能;虚拟数字人;创投;旅游概念;元宇宙;鸿蒙概念;阿里巴巴概念;ChatGPT概念;华为概念;腾讯概念;百度概念;AI智能体;DeepSeek概念;互联网金融;参股保险;西部大开发;AI应用;深股通;融资融券,26,33,002558.SZ
688981,国家大基金持股;存储芯片;中芯国际概念;汽车电子;芯片概念;消费电子概念;中国AI 50;物联网;上海自贸区;同花顺漂亮100;融资融券;沪股通,12,17,688981.SH
002911,天然气;煤化工概念;氢能源;深股通;国企改革;燃料电池;储能;充电桩;粤港澳大湾区;融资融券,10,33,002911.SZ
300552,智能座舱;无人驾驶;ETC;星闪概念;车联网(车路协同);机器视觉;汽车电子;传感器;数据要素;智慧城市;数字孪生;华为概念;机器人概念;人形机器人;京津冀一体化;深股通,16,33,300552.SZ
001279,专精特新;固态电池;深股通;融资融券,4,33,001279.SZ
301209,染料;光刻机;光刻胶;专精特新;深股通;融资融券,6,33,301209.SZ
001286,煤炭概念;超超临界发电;国企改革;西部大开发;回购增持再贷款概念;充电桩;换电概念;深股通;融资融券,9,33,001286.SZ
300827,智能电网;绿色电力;光伏概念;氢能源;储能;可控核聚变;宁德时代概念;一带一路;数据中心;专精特新;融资融券;深股通,12,33,300827.SZ
601799,毫米波雷达;无人驾驶;智能座舱;人形机器人;汽车电子;机器人概念;华为汽车;沪股通;MicroLED概念;融资融券,10,17,601799.SH
300945,黄金概念;共同富裕示范区;IP经济(谷子经济);NFT概念;元宇宙;深股通;融资融券,7,33,300945.SZ
000719,NFT概念;数据确权;知识产权保护;文化传媒概念;虚拟数字人;在线教育;职业教育;数据要素;AIGC概念;托育服务;腾讯概念;数字经济;人工智能;国企改革;参股银行;一带一路;AI应用;深股通;融资融券,19,33,000719.SZ
002588,化肥;磷化工;生态农业;玉米;农村电商;乡村振兴;锂电池概念;数字乡村;深股通;融资融券,10,33,002588.SZ
600995,虚拟电厂;抽水蓄能;绿色电力;储能;钠离子电池;央企国企改革;水利;西部大开发;国企改革;DeepSeek概念;沪股通;融资融券,12,17,600995.SH
603107,中俄贸易概念;上海自贸区;一带一路;新能源汽车;国企改革;汽车热管理;百度概念;沪股通;融资融券,9,17,603107.SH
688187,特高压;柔性直流输电;风电;储能;光伏概念;海工装备;高铁;氢能源;充电桩;新能源汽车;一带一路;第三代半导体;央企国企改革;传感器;机器人概念;长安汽车概念;芯片概念;小米概念;国家大基金持股;数据中心;汽车芯片;国企改革;无人驾驶;数据要素;可燃冰;沪股通;融资融券,27,17,688187.SH
300409,脑机接口;氢能源;硅能源;石墨电极;人工智能;芯片概念;固态电池;金属钴;钠离子电池;东数西算(算力);2025年报预增;金属镍;锂电池概念;消费电子概念;宁德时代概念;动力电池回收;小金属概念;数据中心;机器人概念;比亚迪概念;人形机器人;石墨烯;粤港澳大湾区;金属铜;人民币贬值受益;新能源汽车;燃料电池;深股通;融资融券,29,33,300409.SZ
002582,人造肉;跨境电商;网红经济;职业教育;智能物流;旅游概念;特色小镇;创投;IP经济(谷子经济);海峡两岸;啤酒概念;预制菜;乡村振兴;参股银行;农业种植;生态农业;新疆振兴,17,33,002582.SZ
600406,柔性直流输电;特高压;抽水蓄能;智能电网;虚拟电厂;电力物联网;充电桩;核电;换电概念;储能;央企国企改革;光伏概念;雅下水电概念;氢能源;数据中心;水利;一带一路;PPP概念;国企改革;量子科技;证金持股;芯片概念;沪股通;融资融券;同花顺漂亮100;车联网(车路协同),26,17,600406.SH
300841,动物疫苗;生物疫苗;合成生物;西部大开发;融资融券;深股通,6,33,300841.SZ
603087,减肥药;创新药;2025年报预增;医疗器械概念;智能医疗;虚拟数字人;沪股通;融资融券,8,17,603087.SH
603818,京津冀一体化;智能家居;海峡两岸;人民币贬值受益,4,17,603818.SH
300779,固废处理;稀土永磁;融资融券;深股通,4,33,300779.SZ
920992,融资融券;智能医疗;医疗器械概念;国企改革;物联网;专精特新,6,151,920992.BJ
688677,医疗器械概念;人民币贬值受益;专精特新;融资融券;沪股通,5,17,688677.SH
002689,机器人概念;2025年报预增;机器视觉;航空发动机;工业互联网;中俄贸易概念;风电;ST板块,8,33,002689.SZ
600150,中船系;国产航母;中字头股票;军民融合;海工装备;央企国企改革;军工;高端装备;风电;商业航天;一带一路;2025年报预增;国企改革;同花顺出海50;2025三季报预增;DeepSeek概念;同花顺中特估100;航运概念;股权转让(并购重组);沪股通;融资融券,21,17,600150.SH
605088,华为汽车;机器人概念;人民币贬值受益;人形机器人;新能源汽车;储能;DeepSeek概念;回购增持再贷款概念;固态电池;锂电池概念;沪股通,11,17,605088.SH
002167,小金属概念;稀土永磁;锂电池概念;核电;固态电池;回购增持再贷款概念;氢能源;牙科医疗;燃料电池;深股通;融资融券,11,33,002167.SZ
300518,锂电池概念;氢能源;西部大开发;网络游戏;手机游戏;网红经济;融资融券,7,33,300518.SZ
000428,预制菜;物业管理;职业教育;国企改革;股权转让(并购重组);融资融券,6,33,000428.SZ
688685,航空发动机;军民融合;军工;商业航天;无人机;共封装光学(CPO);高端装备;传感器;专精特新;东数西算(算力);算力租赁;人工智能;独角兽概念;DeepSeek概念;智能医疗;沪股通;融资融券,17,17,688685.SH
300741,烟草;人造肉;宠物经济;乡村振兴;西部大开发;一带一路;人工智能;新型烟草(电子烟);融资融券;深股通,10,33,300741.SZ
603205,医药电商;三胎概念;医疗器械概念;跨境电商;消毒剂;人民币贬值受益;融资融券,7,17,603205.SH
301127,东数西算(算力);专精特新;充电桩;高端装备;储能;新型城镇化;华为概念;风电;污水处理;生物质能发电;固废处理;PPP概念;净水概念;回购增持再贷款概念;地下管网;绿色电力;氢能源;深股通;融资融券,19,33,301127.SZ
600866,代糖概念;玉米;合成生物;国企改革;沪股通;融资融券,6,17,600866.SH
600798,航运概念;中俄贸易概念;国企改革;一带一路;融资融券,5,17,600798.SH
002101,一体化压铸;华为汽车;新能源汽车;特斯拉概念;飞行汽车(eVTOL);横琴新区;比亚迪概念;农机;粤港澳大湾区;创投;汽车电子;低空经济;无人机;宁德时代概念;华为概念;国企改革;5G;深股通;融资融券,19,33,002101.SZ
600959,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;元宇宙;足球概念;数据要素;云办公;国资云;数据安全;DeepSeek概念;数字乡村;人工智能;网络安全;养老概念;算力租赁;智慧城市;数字孪生;东数西算(算力);食品安全;乡村振兴;工业互联网;低空经济;机器视觉;国企改革;数据中心;光伏概念;5G;储能;沪股通;融资融券,31,17,600959.SH
300862,智慧城市;商业航天;军工;华为概念;PM2.5;毫米波雷达;传感器;专精特新;碳中和;芯片概念;PPP概念;融资融券,12,33,300862.SZ
601199,PPP概念;参股银行;绿色电力;污水处理;国企改革;水利;智慧城市;沪股通;融资融券,9,17,601199.SH
605218,MiniLED;智能家居;虚拟现实;长安汽车概念;元宇宙;智能座舱;汽车电子;消费电子概念;OLED;比亚迪概念;特斯拉概念,11,17,605218.SH
300224,稀土永磁;小金属概念;人形机器人;低空经济;机器人概念;消费电子概念;新能源汽车;2025年报预增;高压快充;家用电器;深股通;融资融券,12,33,300224.SZ
600936,数字乡村;西部大开发;AI应用;文化传媒概念;乡村振兴;智慧政务;DeepSeek概念;无人机;国企改革;鸿蒙概念;AI智能体;机器人概念;5G;股权转让(并购重组);沪股通;融资融券,16,17,600936.SH
000056,租售同权;物业管理;智能物流;物联网;固态电池;芯片概念;融资融券,7,33,000056.SZ
000720,光纤概念;央企国企改革;物业管理;国企改革,4,33,000720.SZ
603212,BC电池;钙钛矿电池;HJT电池;TOPCON电池;MicroLED概念;POE胶膜;光伏概念;MiniLED;OLED;先进封装;无线耳机;消费电子概念;芯片概念;特斯拉概念;固态电池;比亚迪概念;储能;锂电池概念;高铁;专精特新;新能源汽车;风电;人工智能;高压快充;长三角一体化;宁德时代概念;AI应用;沪股通;融资融券,29,17,603212.SH
605266,医药电商;家庭医生;西部大开发;职业教育;回购增持再贷款概念,5,17,605266.SH
300809,工业母机;人形机器人;新型工业化;第三代半导体;光刻机;专精特新;机器人概念;高端装备;2025年报预增;一带一路;深股通,11,33,300809.SZ
688776,卫星导航;商业航天;军民融合;军工;可控核聚变;同花顺新质50;核电;专精特新;西部大开发;沪股通;融资融券,11,17,688776.SH
688085,智能医疗;医疗器械概念;2025年报预增;机器人概念;专精特新;沪股通;融资融券,7,17,688085.SH
000701,福建自贸区;海峡两岸;互联网金融;无人零售;智慧城市;数字经济;IP经济(谷子经济);创投;Web3.0;军工信息化;车联网(车路协同);低空经济;智能物流;物联网;无人机;AIGC概念;华为汽车;石墨烯;小米概念;统一大市场;MiniLED;小米汽车;一带一路;国企改革;专精特新;金属镍;小金属概念;金属铜,28,33,000701.SZ
603197,华为汽车;无人驾驶;小米汽车;飞行汽车(eVTOL);车联网(车路协同);传感器;机器人概念;低空经济;特斯拉概念;小米概念;比亚迪概念;毫米波雷达;汽车电子;新能源汽车;人工智能;回购增持再贷款概念;融资融券;沪股通,18,17,603197.SH
603656,新型工业化;食品安全;机器人概念;高端装备;储能;机器视觉;数字孪生;人工智能;金属回收;股权转让(并购重组),10,17,603656.SH
603665,人民币贬值受益;一带一路;锂电池概念;医疗器械概念,4,17,603665.SH
000715,乡村振兴;IP经济(谷子经济),2,33,000715.SZ
688602,有机硅概念;锂电池概念;固态电池;氟化工概念;OLED;超级电容;光刻胶;减肥药;CRO概念;融资融券,10,17,688602.SH
688377,页岩气;天然气;海工装备;高端装备;人民币贬值受益;专精特新;沪股通;融资融券,8,17,688377.SH
601599,短剧游戏;文化传媒概念;多模态AI;人工智能;DeepSeek概念;AI应用;国企改革;一带一路,8,17,601599.SH
920491,飞行汽车(eVTOL);汽车电子;专精特新;物联网;新能源汽车;无人驾驶;液冷服务器;低空经济;芯片概念;无人机;消费电子概念;机器人概念;智能家居;融资融券;安防;人形机器人;传感器;医疗器械概念,18,151,920491.BJ
002296,卫星导航;信创;人工智能;低空经济;智慧城市;工业互联网;区块链;大飞机;安防;高端装备;专精特新;高铁;储能;钒电池,14,33,002296.SZ
002228,福建自贸区;海峡两岸;数字水印;小米概念;回购增持再贷款概念,5,33,002228.SZ
