market_code,所属概念,所属概念数量,股票代码,code
33,猴痘概念;流感;生物疫苗;肝炎概念;医疗器械概念;三胎概念;京津冀一体化;深股通,8,300318.SZ,300318
33,净水概念;长三角一体化;人工智能;智能家居;家用电器;无人驾驶;深股通,7,002677.SZ,002677
17,碳中和;融资融券,2,688121.SH,688121
33,人形机器人;汽车热管理;新能源汽车;长安汽车概念;比亚迪概念;专精特新;农机;机器人概念;人民币贬值受益;无人机;低空经济;共同富裕示范区;中俄贸易概念;安防;俄乌冲突概念;融资融券,16,301459.SZ,301459
17,光刻胶;专精特新;合成生物;重组蛋白;猴痘概念;融资融券,6,688179.SH,688179
17,储能;水利;人民币贬值受益;新能源汽车;鸿蒙概念,5,605259.SH,605259
33,国家大基金持股;小米概念;芯片概念;存储芯片;先进封装;华为概念;信创;专精特新;京津冀一体化;AI应用;国企改革;深股通;融资融券,13,301269.SZ,301269
33,光刻机;光刻胶;中芯国际概念;OLED;芯片概念;海峡两岸;数据中心;食品安全;融资融券;深股通,10,300260.SZ,300260
33,消毒剂;丙烯酸;国企改革;央企国企改革;ST板块;POE胶膜,6,000698.SZ,000698
33,黄金概念;物业管理;深圳国企改革;国企改革;粤港澳大湾区;深股通;融资融券,7,000025.SZ,000025
17,ERP概念;数据要素;ChatGPT概念;虚拟数字人;数字经济;DeepSeek概念;抖音概念(字节概念);人工智能;算力租赁;跨境电商;东数西算(算力);华为概念;物联网;工业互联网;统一大市场;农村电商;新疆振兴;融资融券;沪股通,19,603613.SH,603613
17,垃圾分类;燃料电池;新能源汽车;互联网金融;氢能源;换电概念;沪股通;摘帽,8,600375.SH,600375
17,军民融合;大飞机;军工;无人机;央企国企改革;高端装备;国企改革;数字经济;同花顺中特估100;同花顺漂亮100;沪股通;中字头股票;融资融券,13,600760.SH,600760
33,电子纸;福建自贸区;海峡两岸;虚拟现实;华为手机;OLED;ETC;柔性屏(折叠屏);智能穿戴;华为概念;汽车电子;创投;消费电子概念;5G;机器人概念;比亚迪概念;无线充电;东数西算(算力);传感器;算力租赁;新能源汽车;富士康概念;人民币贬值受益;PCB概念;国企改革;深股通;摘帽,27,002217.SZ,002217
33,猴痘概念;肝炎概念;辅助生殖;医疗器械概念;智能医疗;人工智能;中俄贸易概念;国企改革;多模态AI;证金持股;央企国企改革,11,300396.SZ,300396
17,光刻胶;OLED;芯片概念;沪股通,4,603931.SH,603931
33,换电概念;充电桩;专精特新;智能电网;储能;机器人概念;特高压;柔性直流输电,8,003008.SZ,003008
17,中国AI 50;汽车芯片;同花顺新质50;先进封装;东数西算(算力);芯片概念;国产操作系统;数据中心;阿里巴巴概念;人工智能;沪股通;融资融券,12,688256.SH,688256
17,航空发动机;大飞机;军民融合;军工信息化;商业航天;卫星导航;军工;可控核聚变;无人机;低空经济;毫米波雷达;央企国企改革;无人驾驶;5G;华为概念;信创;国企改革;PPP概念;沪股通;融资融券,20,600562.SH,600562
33,职业教育;数据要素;虚拟数字人;智慧城市;元宇宙;人工智能;腾讯概念;AIGC概念;时空大数据;体育产业;三胎概念;IP经济(谷子经济);虚拟现实;NFT概念;露营经济;算力租赁;粤港澳大湾区;新型城镇化;东数西算(算力);旅游概念;低空经济;冰雪产业;乡村振兴;融资融券,24,300949.SZ,300949
17,国家大基金持股;存储芯片;科创次新股;MCU芯片;芯片概念;注册制次新股;西部大开发;新股与次新股;融资融券,9,688783.SH,688783
33,流感;猴痘概念;肝炎概念;基因测序;辅助生殖;食品安全;医疗器械概念;创投;智能医疗;DeepSeek概念;专精特新;股权转让(并购重组);融资融券;深股通,14,002932.SZ,002932
33,三胎概念;宠物经济;跨境电商;养老概念;医疗器械概念;专精特新;融资融券,7,301009.SZ,301009
17,央企国企改革;国企改革;新能源汽车;融资融券,4,600469.SH,600469
33,芯片概念;第三代半导体;富士康概念;苹果概念;专精特新;PET铜箔;比亚迪概念;光伏概念;锂电池概念;钙钛矿电池;TOPCON电池;深股通;融资融券,13,301392.SZ,301392
33,智能医疗;AI应用;养老概念;人工智能;区块链;血氧仪;无人零售;三胎概念;医疗器械概念;体育产业;华为概念;人民币贬值受益;智能穿戴;传感器;无线耳机;芯片概念,16,300562.SZ,300562
33,化肥;供销社;2025年报预增;一带一路;融资融券;深股通,6,000893.SZ,000893
33,物业管理;农业种植;粮食概念;养老概念;乡村振兴;玉米;互联网金融;机器人概念,8,002133.SZ,002133
33,旅游概念;文化传媒概念;国企改革;虚拟数字人;西部大开发;DeepSeek概念;腾讯概念;低空经济,8,000978.SZ,000978
33,石墨烯;柔性屏(折叠屏);光伏概念;HJT电池;横琴新区;文化传媒概念,6,002319.SZ,002319
33,PM2.5;商业航天;军民融合;中芯国际概念;军工;芯片概念;无人驾驶;机器人概念;家用电器;新能源汽车;特斯拉概念;减速器;特高压;空气能热泵;创投;氢能源;职业教育;一带一路;污水处理;国企改革;参股银行;猴痘概念;期货概念;融资融券;深股通,25,000551.SZ,000551
17,共同富裕示范区;参股银行;黄金概念,3,600857.SH,600857
17,新型工业化;工业互联网;国企改革;央企国企改革,4,600560.SH,600560
33,赛马概念;小红书概念;快手概念;网红经济;拼多多概念;虚拟数字人;AIGC概念;抖音概念(字节概念);体育产业;AI智能体;数据要素;跨境电商;福建自贸区;阿里巴巴概念;数字经济;人工智能;DeepSeek概念;海峡两岸;AI应用;统一大市场;深股通,21,002264.SZ,002264
17,军民融合;军工;TOPCON电池;光伏概念;央企国企改革;比亚迪概念;汽车热管理;上海自贸区;新能源汽车;人民币贬值受益;国企改革;绿色电力;融资融券;沪股通,14,600151.SH,600151
33,固态电池;钠离子电池;锂电池概念;两轮车;MiniLED;储能;人形机器人;飞行汽车(eVTOL);小米概念;海峡两岸;机器人概念;芯片概念;智能家居;无人机;一带一路;创投;数据中心;金属镍;深股通;融资融券,20,002245.SZ,002245
33,合成生物;烟草;参股银行;人民币贬值受益;一带一路;2025年报预增;深股通;融资融券,8,301220.SZ,301220
33,智能医疗;数据要素;基因测序;阿尔茨海默概念;区块链;辅助生殖;猴痘概念;肝炎概念;医疗器械概念;流感;医药电商;三胎概念;合成生物;创投;粤港澳大湾区;一带一路;深股通;融资融券,18,300676.SZ,300676
17,白酒概念;旅游概念;C2M概念;西部大开发;融资融券;回购增持再贷款概念;沪股通,7,600702.SH,600702
33,减速器;机器人概念;2025年报预增;高铁;共同富裕示范区;风电;深股通;融资融券,8,002164.SZ,002164
33,专精特新;2025年报预增;创投;有机硅概念;参股银行;合成生物;参股券商;融资融券,8,002054.SZ,002054
33,物业管理;互联网金融;京津冀一体化;文化传媒概念;深股通,5,000882.SZ,000882
33,减速器;机器人概念;比亚迪概念;专精特新;宁德时代概念;海工装备;融资融券,7,301255.SZ,301255
17,碳中和;专精特新;固废处理;2025年报预增;高端装备;人民币贬值受益;融资融券,7,688309.SH,688309
33,新能源汽车;比亚迪概念;成飞概念;专精特新;芯片概念;商业航天;卫星导航;粤港澳大湾区;核电;融资融券,10,301528.SZ,301528
33,福建自贸区;海峡两岸;跨境电商;智能物流;IP经济(谷子经济);网红经济;数字经济;腾讯概念;数据要素;流感,10,003016.SZ,003016
17,人工智能;数字孪生;物联网;数据要素;DeepSeek概念;水利;华为概念;专精特新;数据中心;地下管网;净水概念;污水处理;回购增持再贷款概念;融资融券,14,688296.SH,688296
33,中船系;军工;国企改革;央企国企改革;深股通;中字头股票,6,300847.SZ,300847
33,粤港澳大湾区;专精特新;融资融券,3,300834.SZ,300834
33,航运概念;一带一路;专精特新;股权转让(并购重组),4,001205.SZ,001205
17,三胎概念;跨境电商;物业管理;网红经济;参股银行;上海国企改革;国企改革;一带一路;上海自贸区;融资融券,10,600630.SH,600630
17,芯片概念;智能家居;储能;血氧仪;融资融券,5,688130.SH,688130
17,航运概念;中韩自贸区;统一大市场;自由贸易港;上海国企改革;上海自贸区;国企改革;跨境电商;一带一路;海峡两岸;2025三季报预增;沪股通;融资融券,13,601083.SH,601083
33,CRO概念;辅助生殖;猴痘概念;基因测序;幽门螺杆菌概念;智能医疗;肝炎概念;AI智能体;人工智能;专精特新;融资融券,11,301060.SZ,301060
33,流感;毛发医疗;肝炎概念;乡村振兴;农业种植,5,002566.SZ,002566
33,商业航天;卫星导航;5G;海峡两岸;光纤概念;消费电子概念;新能源汽车;光伏概念;储能;融资融券,10,301329.SZ,301329
33,露营经济;一带一路;国企改革;股权转让(并购重组),4,300808.SZ,300808
33,CRO概念;细胞免疫治疗;减肥药;阿尔茨海默概念;创新药;幽门螺杆菌概念;智能医疗;肝炎概念;人工智能;DeepSeek概念;专精特新,11,300404.SZ,300404
33,海南自贸区;自由贸易港;旅游概念;航运概念;股权转让(并购重组);国企改革;央企国企改革;深股通;融资融券,9,002320.SZ,002320
33,海南自贸区;自由贸易港;特色小镇;旅游概念;装配式建筑;垃圾分类;水泥概念;新型城镇化;PPP概念;固废处理;雄安新区;水利;一带一路;融资融券,14,002596.SZ,002596
17,AI应用;房屋检测;建筑节能;水利;雅下水电概念;水泥概念;军工;核电;抽水蓄能;风电;可控核聚变;融资融券,12,603916.SH,603916
17,商业航天;柔性屏(折叠屏);无线充电;芯片概念;OLED;消费电子概念;华为概念;光伏概念;先进封装;汽车电子;新能源汽车;固态电池;PCB概念;锂电池概念;有机硅概念;央企国企改革;国企改革;沪股通;融资融券,19,600552.SH,600552
33,流感;肝炎概念;仿制药一致性评价;维生素;CRO概念;深股通;融资融券,7,301211.SZ,301211
33,安防;水利;京津冀一体化;高铁;AIGC概念;专精特新,6,300150.SZ,300150
33,人形机器人;特斯拉概念;新能源汽车;汽车电子;机器人概念;无人机;家用电器;航空发动机;低空经济;共同富裕示范区;一带一路;国企改革,12,002196.SZ,002196
17,乡村振兴;回购增持再贷款概念;2025年报预增;股权转让(并购重组),4,603151.SH,603151
151,2025年报预增;人工智能;AI智能体;鸿蒙概念;融资融券;卫星导航;时空大数据;数字乡村;数据要素;空间计算;互联网保险;互联网金融;数据确权;数字经济;乡村振兴;DeepSeek概念,16,920184.BJ,920184
33,智慧城市;人脸识别;安防;DeepSeek概念;人工智能;跨境电商;智能家居;机器人概念;机器视觉;人民币贬值受益;融资融券,11,301042.SZ,301042
17,富士康概念;AI PC;AI眼镜;汽车电子;消费电子概念;5G;人形机器人;小米汽车;比亚迪概念;特斯拉概念;新能源汽车;F5G概念;华为汽车;机器人概念;华为概念;人民币贬值受益;沪股通;融资融券,18,603890.SH,603890
33,雄安新区;污水处理;医疗废物处理;水利;PPP概念;净水概念;乡村振兴;专精特新;储能;人工智能;氢能源;融资融券,12,300929.SZ,300929
33,PPP概念;污水处理;净水概念;雄安新区;垃圾分类;京津冀一体化,6,300334.SZ,300334
17,芯片概念;智慧城市;工业互联网;人民币贬值受益;房屋检测;中芯国际概念;国企改革;央企国企改革;沪股通;股权转让(并购重组),10,600962.SH,600962
33,华为概念;鸿蒙概念;人工智能;消费电子概念;福建自贸区;专精特新;高压快充;海峡两岸;小米汽车;比亚迪概念;人形机器人;充电桩;华为汽车;虚拟电厂;海工装备;新能源汽车;两轮车;燃料电池;宁德时代概念;储能;锂电池概念;固态电池;深股通;融资融券,24,300648.SZ,300648
33,军工信息化;卫星导航;商业航天;军民融合;军工;量子科技;华为概念;芯片概念;智能穿戴;医疗器械概念;央企国企改革;西部大开发;国企改革;存储芯片;融资融券;深股通,16,002935.SZ,002935
33,医药电商;肝炎概念;仿制药一致性评价;医美概念;猴痘概念;医疗器械概念;国企改革;融资融券,8,300110.SZ,300110
17,医疗器械概念;融资融券,2,688468.SH,688468
33,卫星导航;商业航天;军工信息化;时空大数据;车联网(车路协同);网络安全;信创;军工;无人机;芯片概念;财税数字化;军民融合;华为概念;智慧城市;物联网;智慧政务;华为鲲鹏;数据要素;独角兽概念;东数西算(算力);人工智能;数字孪生;云游戏;DeepSeek概念;大飞机;数字经济;区块链;腾讯概念;算力租赁;智能医疗;数据中心;京津冀一体化;光伏概念;光伏建筑一体化;AI应用;深股通;融资融券,37,300324.SZ,300324
17,特高压;智能电网;电力物联网;虚拟电厂;高压快充;充电桩;储能;碳交易;机器人概念;军工;无人机;数字孪生;低空经济;智慧城市;空间计算;京津冀一体化;人工智能;时空大数据;数据要素;融资融券,20,688597.SH,688597
33,第三代半导体;芯片概念;光伏概念;中芯国际概念;股权转让(并购重组),5,300554.SZ,300554
33,央企国企改革;国企改革;机器人概念;减速器;智能穿戴;深股通,6,000026.SZ,000026
33,MCU芯片;汽车芯片;MiniLED;存储芯片;先进封装;WiFi 6;第三代半导体;无线耳机;芯片概念;5G;毫米波雷达;新型烟草(电子烟);智能家居;专精特新;海峡两岸;粤港澳大湾区;深股通;融资融券,18,300671.SZ,300671
33,医疗器械概念;机器人概念;京津冀一体化;人民币贬值受益;深股通;融资融券,6,301367.SZ,301367
33,拼多多概念;文化传媒概念;虚拟数字人;AIGC概念;阿里巴巴概念;跨境电商;人工智能;数字经济;DeepSeek概念;宠物经济;三胎概念;虚拟现实;粤港澳大湾区;2025年报预增;AI应用;回购增持再贷款概念;深股通,17,003010.SZ,003010
33,毫米波雷达;智能座舱;智能穿戴;小米概念;汽车电子;消费电子概念;无人驾驶;传感器;5G;人形机器人;华为手机;MCU芯片;小米汽车;机器人概念;华为概念;安防;低空经济;华为汽车;车联网(车路协同);物联网;新能源汽车;卫星导航;EDR概念;智能家居;工业互联网;商业航天;粤港澳大湾区;东数西算(算力);移动支付;光伏概念;储能;充电桩;一带一路;宠物经济;深股通;股权转让(并购重组);融资融券,37,300735.SZ,300735
